title,content,word_count,topic
हिमालय पर्वतारोहण संस्थान + Extra from हिमालय पर्वतारोहण संस्थान,"हिमालय पर्वतारोहण संस्थान की स्थापना ४ नवंबर, १९५४ में भारत में पर्वतारोहण को क्रीड़ा के रूप में बढ़ावा देने हेतु की गई थी। यह तेनसिंह नोर्के और एडमंड हिलेरी क्ली १९८३ में माउंट एवरेस्ट पर चढ़ाई के उत्साह का परिणाम था। भारत के प्रथम प्रधानमंत्री श्री जवाहरलाल नेहरू के प्रयास से इसे दार्जीलिंग क्षेत्र में लगभग २१०० मीटर (६९०० फीट) की ऊँचाई पर बनाया गया। तेनज़िंग नोर्के इसके प्रथम अध्यक्ष बने।
इसके वर्तमान अध्यक्ष कर्नल जे एस ढिल्लों हैं।


== सन्दर्भ ==


== बाहरी कड़ियाँ ==
आधिकारिक जालस्थल

[[चित्र:Himalayan_Mountaineering_Institute,_Darjeeling.jpg|thumb|200px|दार्जीलिंग स्थित हिमालय पर्वतारोहण संस्थान]]
'''हिमालय पर्वतारोहण संस्थान''' की स्थापना [[४ नवम्बर|४ नवंबर]], [[१९५४]] में भारत में पर्वतारोहण को क्रीड़ा के रूप में बढ़ावा देने हेतु की गई थी। यह तेनसिंह नोर्के और एडमंड हिलेरी क्ली १९८३ में [[एवरेस्ट पर्वत|माउंट एवरेस्ट]] पर चढ़ाई के उत्साह का परिणाम था। भारत के [[भारत का प्रधानमन्त्री|प्रथम प्रधानमंत्री]] श्री [[जवाहरलाल नेहरू]] के प्रयास से इसे [[दार्जिलिंग|दार्जीलिंग]] क्षेत्र में लगभग २१०० मीटर (६९०० फीट) की ऊँचाई पर बनाया गया। [[तेन्जिंग नॉरगे|तेनज़िंग नोर्के]] इसके प्रथम अध्यक्ष बने।

इसके वर्तमान अध्यक्ष कर्नल [[जे एस ढिल्लों]] हैं।<ref>{{Cite web |url=http://www.himalayanmountaineeringinstitute.com/ |title=आधिकारिक साइट |access-date=26 जनवरी 2010 |archive-url=https://web.archive.org/web/20100328152623/http://www.himalayanmountaineeringinstitute.com/ |archive-date=28 मार्च 2010 |url-status=dead }}</ref>
== सन्दर्भ ==
{{टिप्पणीसूची}}
==बाहरी कड़ियाँ==
* [https://web.archive.org/web/20100328152623/http://www.himalayanmountaineeringinstitute.com/ आधिकारिक जालस्थल]

[[श्रेणी:पर्वतारोहण]]
[[श्रेणी:भारत में स्थित संगठन]]
[[श्रेणी:दार्जीलिंग]]
[[श्रेणी:पश्चिम बंगाल]]

",208,पर्वतारोहण
उत्तरकाशी,"उत्तरकाशी (Uttarkashi) भारत के उत्तराखण्ड राज्य के उत्तरकाशी ज़िले में स्थित एक नगर और हिन्दू तीर्थस्थल है। यह ज़िले का मुख्यालय भी है और हिमालय में भागीरथी नदी के किनारे 1158 मीटर की ऊँचाई पर बसा हुआ है।


== विवरण ==
उत्तरकाशी राष्ट्रीय राजमार्ग 34 के मार्ग द्वारा ऋषिकेश से 155 किलोमीटर की दूरी पर स्थित है। उत्तरकाशी धार्मिक दृष्टि से एक महत्‍वपूर्ण शहर है। यहां भगवान विश्‍वनाथ का प्रसिद्ध मंदिर है। यह शहर प्राकृतिक सौंदर्य से भरपूर है। यहां एक तरफ जहां पहाड़ों के बीच बहती नदियां दिखती हैं वहीं दूसरी तरफ पहाड़ों पर घने जंगल भी दिRखते हैं।


== पर्वतारोहण ==
उत्तरकाशी का एक अन्‍य आकर्षण पर्वतारोहण है। यहां आप पर्वतारोहण का मजा ले सकते हैं। हर-की-दून, डोडीताल, यमुनोत्री तथा गोमुख से पर्वतारोहण किया जा सकता है। यहाँ पर नेहरू पर्वतारोहण संस्थान उत्तरकाशी, पर्वतारोही के लिए प्रशिक्षण करवाता है।


== खानपान ==
उत्तरकाशी के अधिकांश रेस्‍टोरेंटों में शाकाहारी खाना मिलता है। कुछ होटलो में विशेष अनुरोध पर गढ़वाली भोजन बनाया जाता है। रोटी,चावल,झंगुरा, मंडुआ प्रमुख भोजन है। इसके साथ-साथ रायता तथा रोटी भी यहां के लोग खाते हैं।


== स्थिति ==
प्रमुख स्‍थानों से दूरी: 

ऋषिकेश से 148 किलोमीटर उत्तर,
दिल्ली से 372 किलोमीटर उत्तर दक्षिण में


== इन्हें भी देखें ==
उत्तरकाशी ज़िला


== बाहरी कड़ियाँ ==
उत्तरांचल पर्यटान की वेबसाइट पर उत्तरकाशी


== सन्दर्भ ==",219,पर्वतारोहण
प्रेमलता अग्रवाल,"प्रेमलता अग्रवाल (जन्म: 1963) एक भारतीय महिला पर्वतारोही हैं, जिन्होने 20 मई 2011 कों सुबह 9:35 बजे 48 साल की उम्र में 29,029 फुट की ऊंचाई पर पहुँचकर माउंट एवरेस्ट के शिखर कों छूकर उन्होने नई उपलब्धि हासिल की। वहीं 50 वर्ष की उम्र में 23 मई 2013 को उत्तरी अमेरिका के अलास्का के माउंट मैकेनले को फतह करके इस पर्वत शिखर पर चढ़ने वाली वे प्रथम भारतीय महिला हैं। सातों महाद्वीपों के शिखर पर चढ़ने वाली प्रेमलता एक कुशल गृहिणी हैं। उन्होने ३५ बरस की उम्र के बाद पहली बार पर्वतारोहण से नाता जोड़ा। वर्ष 1984 में लगभग 29 साल की उम्र में एवरेस्ट पर चढ़ने वाली पहली भारतीय महिला का गौरव हासिल करने वाली बछेंद्री पाल भी उनके अभियान की निगरानी कर रही थी। बछेंद्री के प्रोत्साहित किए जाने पर पर्वतारोहण सीखने वाली प्रेमलता अग्रवाल नेपाल की एशियन ट्रेकिंग कंपनी की देख रेख में मार्च के अंत में शुरू हुए इको एवरेस्ट अभियान 2011 के 22 सदस्यीय अंतर्राष्ट्रीय दल का हिस्सा थीं। उन्होंने दार्जिलिंग से पर्वतारोहण की शिक्षा प्राप्त की है। वे झारखंड के जुगसलाई, जमशेदपुर की रहने वाली हैं। 
इन्हें 2013 मे पद्म श्री दिया गया है।


== सन्दर्भ ==


== बाहरी कड़ियाँ ==
प्रेमलता अग्रवाल एवरेस्ट पर चढ़ती हुई यू ट्यूब पर",206,पर्वतारोहण
इंडियन माउंटेनियरिंग फाउंडेशन,"इंडियन माउंटेनियरिंग फाउंडेशन  एक शीर्ष राष्ट्रीय निकाय है जो हिमालय की ऊंचाई पर पर्वतारोहण और रॉक क्लाइंबिंग अभियानों का आयोजन और समर्थन करता है। यह संगठन भारतीय हिमालय से संबंधित साहसिक गतिविधियों और पर्यावरण संरक्षण कार्यों के लिए योजनाओं को बढ़ावा और प्रोत्साहित करती है। आई एम एफ ने माउंट एवरेस्ट सहित हिमालय की अन्य ऊंची चोटियों पर कई अभियानों का आयोजन किया है।


== आई एम एफ का इतिहास ==
1953 में सर एडमंड हिलेरी और तेनजिंग नोर्गे द्वारा माउंट एवरेस्ट की पहली सफल चढ़ाई के बाद भारत में पर्वतारोहण के प्रति एक रुचि पैदा हुई जिसके कारण भारतीय पर्वतारोहण फाउंडेशन की स्थापना हुई। आई एम एफ का गठन 1957 में चो ओयू अभियान की प्रायोजक समिति के रूप में किया गया था। इस संस्था का पंजीकरण 3 नवंबर 1961 को की गई थी और नए भवन का उद्घाटन 1980 में इंदिरा गांधी ने किया था, जो भारत की तत्कालीन प्रधान मंत्री थीं। [7]


== वैकल्पिक नाम ==
संगठन ने 1959 में, अपना नाम एवरेस्ट अभियान प्रायोजक समिति में बदल दिया और इसके अगले वर्ष इसे पर्वतारोहण अभियानों प्रायोजक समिति में बदल दिया गया। 15 जनवरी 1961 को इसे भारतीय पर्वतारोहण फाउंडेशन के रूप में स्थापित किया गया था, जिसका मुख्यालय नई दिल्ली, भारत में है


== आई एम एफ माउंटेन फिल्म फेस्टिवल ==
आई एम एफ माउंटेन फिल्म फेस्टिवल इंडियन माउंटेनियरिंग फाउंडेशन, भारत द्वारा आयोजित एक माउंटेन फिल्म फेस्टिवल है। यह प्रतिस्पर्धी कार्यक्रम हिमालय में फिल्माई गई साहसिक फिल्मों को प्रदर्शित करता है यह फिल्म समारोह भारत के नई दिल्ली, में भारतीय पर्वतारोहण फाउंडेशन के परिसर में होता है।
इस महोत्सव का निर्देशन हिमालय पर्वतारोही कैप्टन मोहन सिंह कोहली के बेटे मनिंदर कोहली ने किया है, जो 1965 में एवरेस्ट के शिखर पर भारत के पहले अभियान के सदस्य थे। कैप्टन मोहन कोहली 1989 से भारतीय पर्वतारोहण फाउंडेशन के अध्यक्ष थे। 1993 तक

		
			
			
		
		
			
			
		
		
			
			
		


== सन्दर्भ ==

औपचारिक जालस्थल",310,पर्वतारोहण
नेहरु पर्वतारोही संस्थान + Extra from नेहरु पर्वतारोही संस्थान + Extra from नेहरु पर्वतारोही संस्थान,"नेहरु पर्वतारोही संस्थान  इस संस्‍थान की स्‍थापना 1965 ई.में हुई। इस संस्‍थान में पर्वतारोहण सिखाया जाता है। यहां एक हिमालयन संग्रहालय भी है। इस संग्रहालय में पर्वतारोहण से संबंधित पुस्‍तकें, फिल्‍म्‍ा तथा स्‍लाइडस रखे हुए हैं। यहां एक दुकान भी हैं। इसमें पर्वतारोहण से संबंधित सामान मिलता हैं। लोकेशन: टहरी झील के नजदीक राष्‍ट्रीय राजमार्ग संख्‍या 108 पर। वेबसाइट: nimindia.org समय: सुबह 10बजे से शाम 5 बजे तक। मंगलवार बंद। शुल्‍क: वयस्‍क के लिए 5 रु.तथा बच्‍चों के लिए 2 रु.।

'''नेहरु पर्वतारोही संस्थान ''' इस संस्‍थान की स्‍थापना 1965 ई.में हुई। इस संस्‍थान में पर्वतारोहण सिखाया जाता है। यहां एक हिमालयन संग्रहालय भी है। इस संग्रहालय में पर्वतारोहण से संबंधित पुस्‍तकें, फिल्‍म्‍ा तथा स्‍लाइडस रखे हुए हैं। यहां एक दुकान भी हैं। इसमें पर्वतारोहण से संबंधित सामान मिलता हैं। लोकेशन: टहरी झील के नजदीक राष्‍ट्रीय राजमार्ग संख्‍या 108 पर। वेबसाइट: nimindia.org समय: सुबह 10बजे से शाम 5 बजे तक। मंगलवार बंद। शुल्‍क: वयस्‍क के लिए 5 रु.तथा बच्‍चों के लिए 2 रु.।

[[श्रेणी:हिमालय के पारिक्षेत्र]]

'''नेहरु पर्वतारोही संस्थान ''' इस संस्‍थान की स्‍थापना 1965 ई.में हुई। इस संस्‍थान में पर्वतारोहण सिखाया जाता है। यहां एक हिमालयन संग्रहालय भी है। इस संग्रहालय में पर्वतारोहण से संबंधित पुस्‍तकें, फिल्‍म्‍ा तथा स्‍लाइडस रखे हुए हैं। यहां एक दुकान भी हैं। इसमें पर्वतारोहण से संबंधित सामान मिलता हैं। लोकेशन: टहरी झील के नजदीक राष्‍ट्रीय राजमार्ग संख्‍या 108 पर। वेबसाइट: nimindia.org समय: सुबह 10बजे से शाम 5 बजे तक। मंगलवार बंद। शुल्‍क: वयस्‍क के लिए 5 रु.तथा बच्‍चों के लिए 2 रु.।

[[श्रेणी:हिमालय के पारिक्षेत्र]]

",251,पर्वतारोहण
सप्तचोटी + Extra from सप्तचोटी,"पर्वतारोहण में सप्तचोटी या सप्त शिखर (Seven Summits) पृथ्वी के सातों महाद्वीपों में प्रत्येक में स्थित सबसे ऊँचे शिखर के समूह को कहते हैं। इन सातों शिखरों पर सफलतापूर्वक चढ़ना पर्वतारोहण की एक महान चुनौती मानी जाती है और यह ध्येय सबसे पहले अप्रैल १९८५ में अमेरिकी पर्वतारोही रिचर्ड बैस ने प्राप्त करा।


== परिभाषा ==
अलग-अलग स्रोत महाद्वीपों की सीमाएँ भिन्न बताते हैं इसलिए सप्तचोटियों की सूची भी अलग स्रोतों में भिन्न है। मुख्य वैकल्पिक सूचियाँ इस प्रकार हैं:

ऍवरेस्ट, अकोंकागुआ, देनाली, किलिमंजारो, एल्ब्रुस, पुंचाक जाया, विन्सन
ऍवरेस्ट, अकोंकागुआ, देनाली, किलिमंजारो, एल्ब्रुस, कोज़िअस्को, विन्सन
ऍवरेस्ट, अकोंकागुआ, देनाली, किलिमंजारो, मों ब्लाँ, कोज़िअस्को, विन्सन


== इन्हें भी देखें ==
द्वितीय सप्तचोटी
पर्वतारोहण


== सन्दर्भ ==

[[File:Seven+Summits+Elevation+World+Map.png|thumb|450px|सप्तचोटी, दुनिया का नक्शा]]
[[पर्वतारोहण]] में '''सप्तचोटी''' या '''सप्त शिखर''' (Seven Summits) [[पृथ्वी]] के सातों [[महाद्वीप]]ों में प्रत्येक में स्थित सबसे ऊँचे शिखर के समूह को कहते हैं। इन सातों शिखरों पर सफलतापूर्वक चढ़ना पर्वतारोहण की एक महान चुनौती मानी जाती है और यह ध्येय सबसे पहले अप्रैल १९८५ में [[संयुक्त राज्य अमेरिका|अमेरिकी]] पर्वतारोही रिचर्ड बैस ने प्राप्त करा।<ref>abc-of-mountaineering.com ""[http://www.abc-of-mountaineering.com/articles/historysevensummits.asp History of the Quest for the Seven Summits] {{Webarchive|url=https://web.archive.org/web/20160303195401/http://www.abc-of-mountaineering.com/articles/historysevensummits.asp |date=3 मार्च 2016 }} (2004)"" Retrieved 2 January 2015.</ref><ref>British Mountaineering Council: ""[https://www.thebmc.co.uk/christian-stangl-completes-the-triple-seven-summits 60 years of Seven Summits peak bagging] {{Webarchive|url=https://web.archive.org/web/20181010174548/https://www.thebmc.co.uk/christian-stangl-completes-the-triple-seven-summits |date=10 अक्तूबर 2018 }} (29/08/2013)"" by Lindsay Griffin, thebmc.co.uk, Retrieved 2 January 2015.</ref>

== परिभाषा ==
अलग-अलग स्रोत महाद्वीपों की सीमाएँ भिन्न बताते हैं इसलिए सप्तचोटियों की सूची भी अलग स्रोतों में भिन्न है। मुख्य वैकल्पिक सूचियाँ इस प्रकार हैं:
* [[एवरेस्ट पर्वत|ऍवरेस्ट]], [[अकोंकागुआ]], [[देनाली]], [[किलिमंजारो]], [[एल्ब्रुस पर्वत|एल्ब्रुस]], [[पुंचाक जाया]], [[विन्सन मैसिफ़|विन्सन]]
* ऍवरेस्ट, अकोंकागुआ, देनाली, किलिमंजारो, एल्ब्रुस, [[कोज़िअस्को पर्वत|कोज़िअस्को]], विन्सन
* ऍवरेस्ट, अकोंकागुआ, देनाली, किलिमंजारो, [[मों ब्लाँ]], कोज़िअस्को, विन्सन

== इन्हें भी देखें ==
* [[द्वितीय सप्तचोटी]]
* [[पर्वतारोहण]]

== सन्दर्भ ==
{{टिप्पणीसूची}}

[[श्रेणी:सप्तचोटी|*]]
[[श्रेणी:शिखर प्राप्ति]]
[[श्रेणी:पर्वतों की सूचियाँ]]

",293,पर्वतारोहण
बिल टिल्मैन + Extra from बिल टिल्मैन + Extra from बिल टिल्मैन,"मेजर हैरोल्ड विलियम बिल टिल्मै, CBE, DSO, MC एवं बार (१४ फ़रवरी १८९८–१९७७) एक इंग्लिश पर्वतारोही एवं अन्वेषक थे। इन्हें हिमालय पर्वतारोहण एवं सेलिंग वोयेज के लिये जाना जाता है।

{{Infobox Celebrity
| name    = बिल टिल्मैन
| image    = HaroldWilliamTilman.jpg
| caption   = बिल टिल्मैन 
| birth_date = १४ फ़रवरी १८९८
| birth_place = वैलासे, चेशायर, [[इंग्लैण्ड|इंगलैंड]]
| death_date = १९७७
| death_place = दक्षिणी [[अटलांटिक महासागर|अंध महासागर]]
| occupation = [[पर्वतारोहण|पर्वतारोही]], [[खोजी यात्रा|अन्वेषक]]
| salary   = 
| networth  = 
| spouse   = 
| website   =[http://www.tilman.tv]
| footnotes  = 
}}
मेजर हैरोल्ड विलियम बिल टिल्मै, [[:en:Order of the British Empire|CBE]], [[:en:Distinguished Service Order|DSO]], [[:en:Military Cross|MC एवं बार]] (१४ फ़रवरी १८९८&ndash;१९७७) एक [[इंग्लैण्ड|इंग्लिश]] [[पर्वतारोहण|पर्वतारोही]] एवं अन्वेषक थे। इन्हें [[हिमालय]] पर्वतारोहण एवं सेलिंग वोयेज के लिये जाना जाता है।
{{पर्वतारोही}}
[[श्रेणी:इंग्लैंड के लोग]]
[[श्रेणी:पर्वतारोही]]

{{Infobox Celebrity
| name    = बिल टिल्मैन
| image    = HaroldWilliamTilman.jpg
| caption   = बिल टिल्मैन 
| birth_date = १४ फ़रवरी १८९८
| birth_place = वैलासे, चेशायर, [[इंग्लैण्ड|इंगलैंड]]
| death_date = १९७७
| death_place = दक्षिणी [[अटलांटिक महासागर|अंध महासागर]]
| occupation = [[पर्वतारोहण|पर्वतारोही]], [[खोजी यात्रा|अन्वेषक]]
| salary   = 
| networth  = 
| spouse   = 
| website   =[http://www.tilman.tv]
| footnotes  = 
}}
मेजर हैरोल्ड विलियम बिल टिल्मै, [[:en:Order of the British Empire|CBE]], [[:en:Distinguished Service Order|DSO]], [[:en:Military Cross|MC एवं बार]] (१४ फ़रवरी १८९८&ndash;१९७७) एक [[इंग्लैण्ड|इंग्लिश]] [[पर्वतारोहण|पर्वतारोही]] एवं अन्वेषक थे। इन्हें [[हिमालय]] पर्वतारोहण एवं सेलिंग वोयेज के लिये जाना जाता है।
{{पर्वतारोही}}
[[श्रेणी:इंग्लैंड के लोग]]
[[श्रेणी:पर्वतारोही]]

",236,पर्वतारोहण
द्वितीय सप्तचोटी + Extra from द्वितीय सप्तचोटी + Extra from द्वितीय सप्तचोटी,"पर्वतारोहण में द्वितीय सप्तचोटी या सप्त द्वितीय शिखर (Seven Second Summits) पृथ्वी के सातों महाद्वीपों में प्रत्येक में स्थित सप्तचोटीके बाद दूसरे सबसे ऊँचे शिखर के समूह को कहते हैं। उदाहरण के लिये ऍवरेस्ट एशिया का सबसे ऊँचा पर्वत है इसलिए वह इस सूची में शामिल नहीं है। के२ एशिया का द्वितीय सबसे ऊँचा पर्वत है और वह द्वितीय सप्तचोटी सूची का सदस्य है।


== इन्हें भी देखें ==
सप्तचोटी
पर्वतारोहण


== सन्दर्भ ==

[[पर्वतारोहण]] में '''द्वितीय सप्तचोटी''' या '''सप्त द्वितीय शिखर''' (Seven Second Summits) [[पृथ्वी]] के सातों [[महाद्वीप]]ों में प्रत्येक में स्थित [[सप्तचोटी]]के बाद दूसरे सबसे ऊँचे शिखर के समूह को कहते हैं। उदाहरण के लिये [[एवरेस्ट पर्वत|ऍवरेस्ट]] [[एशिया]] का सबसे ऊँचा पर्वत है इसलिए वह इस सूची में शामिल नहीं है। [[के२]] एशिया का द्वितीय सबसे ऊँचा पर्वत है और वह द्वितीय सप्तचोटी सूची का सदस्य है।<ref>Bass, Dick; Frank Wells; Rick Ridgeway (1986). Seven Summits. Warner Books. ISBN 0-446-51312-1.</ref>

== इन्हें भी देखें ==
* [[सप्तचोटी]]
* [[पर्वतारोहण]]

== सन्दर्भ ==
{{टिप्पणीसूची}}

[[श्रेणी:द्वितीय सप्तचोटी|*]]
[[श्रेणी:शिखर प्राप्ति]]
[[श्रेणी:पर्वतों की सूचियाँ]]

[[पर्वतारोहण]] में '''द्वितीय सप्तचोटी''' या '''सप्त द्वितीय शिखर''' (Seven Second Summits) [[पृथ्वी]] के सातों [[महाद्वीप]]ों में प्रत्येक में स्थित [[सप्तचोटी]]के बाद दूसरे सबसे ऊँचे शिखर के समूह को कहते हैं। उदाहरण के लिये [[एवरेस्ट पर्वत|ऍवरेस्ट]] [[एशिया]] का सबसे ऊँचा पर्वत है इसलिए वह इस सूची में शामिल नहीं है। [[के२]] एशिया का द्वितीय सबसे ऊँचा पर्वत है और वह द्वितीय सप्तचोटी सूची का सदस्य है।<ref>Bass, Dick; Frank Wells; Rick Ridgeway (1986). Seven Summits. Warner Books. ISBN 0-446-51312-1.</ref>

== इन्हें भी देखें ==
* [[सप्तचोटी]]
* [[पर्वतारोहण]]

== सन्दर्भ ==
{{टिप्पणीसूची}}

[[श्रेणी:द्वितीय सप्तचोटी|*]]
[[श्रेणी:शिखर प्राप्ति]]
[[श्रेणी:पर्वतों की सूचियाँ]]

",268,पर्वतारोहण
हर्षवर्धन जोशी,"हर्षवर्धन जोशी (जन्म 13 नवंबर 1995) वसई, महाराष्ट्र के एक भारतीय पर्वतारोही हैं। वह अपने पर्वतारोहण कैरियर में 6000 मीटर और उससे अधिक के छह पहाड़ों पर चढ़ाई कर चुके हैं। उन्होंने अपना करियर 2016 में शुरू किया था।


== प्रारंभिक जीवन ==
जोशी का जन्म महाराष्ट्र के वसई में हुआ था। उन्होंने मुंबई विश्वविद्यालय से आईटी में स्नातक की डिग्री प्राप्त की। उन्होंने अपनी स्कूलिंग अपने पैतृक गाँव से की, और माध्यमिक शिक्षा के बाद, उन्होंने मुंबई विश्वविद्यालय से सूचना प्रौद्योगिकी में स्नातक की उपाधि प्राप्त की।


== पर्वतारोहण अभियान ==
हर्षवर्धन ने 2016 में स्टोक कांगड़ी (20,187 फीट) पर चढ़ाई की और फिर बिना सहायता के एकल चढ़ाई करने वाले सबसे कम उम्र के भारतीय बन गए। 4 अक्टूबर 2019 को, जोशी ने नेपाल के लिए अभियान शुरू किया। नेपाल के नार-फु क्षेत्र में एक अज्ञात पर्वत हिमलंग हिमाल (7126 मीटर चोटी) के अभियान में वह एकमात्र भारतीय थे। 2020 में माउंट एवरेस्ट फतह करने के लिए हर्षवर्धन पिछले चार साल से खुद को प्रशिक्षित कर रहे थे। लेकिन कोविड-19 महामारी के कारण इस अभियान को रद्द कर दिया गया था। That expedition was cancelled due to the COVID-19 pandemic. 


== प्रशिक्षण ==
एडवांस्ड माउंटेनियरिंग कोर्स - (हिमालय पर्वतारोहण संस्थान, दार्जिलिंग)
मेथड ऑफ़ इंस्ट्रक्शन - (जवाहर इंस्टीट्यूट ऑफ माउंटेनियरिंग एंड विंटर स्पोर्ट, जम्मू और कश्मीर)
वाइल्डरनेस फर्स्ट रिस्पोंडर - (वाइल्डरनेस मेडिसिन इंस्टीट्यूट NOLS)।
एडवांस्ड स्कीइंग कोर्स - (भारतीय स्कीइंग और पर्वतारोहण संस्थान, जम्मू और कश्मीर)
सर्च और रेस्क्यू कोर्स - (नेहरू पर्वतारोहण संस्थान, उत्तराखंड)।


== सन्दर्भ ==",249,पर्वतारोहण
एक फूल दो माली,"एक फूल दो माली 1969 में बनी हिन्दी भाषा की फ़िल्म है। इसका निर्देशन  देवेन्द्र गोयल द्वारा किया गया है। इसमें प्रमुख भूमिकाओं को संजय ख़ान, साधना और बलराज साहनी ने निभाया है। 


== संक्षेप ==
सोमना (साधना) भारत और नेपाल के पहाड़ी क्षेत्र में अपनी विधवा मां लीला (दुर्गा खोटे) के साथ गरीबी में रहती है। वह धनी और विधुर, कैलाश नाथ कौशल (बलराज साहनी) के सेब के खेत में काम करके अपना जीवन यापन करती है। कैलाश एक पर्वतारोहण स्कूल भी चलाता है और अमर कुमार (संजय ख़ान) उसके छात्रों में से एक है। सोमना और अमर मिलते हैं और प्यार में पड़ जाते हैं। वह लोग अमर के माता-पिता और लीला की सहमति से शादी करने का फैसला करते हैं। शादी अमर के पर्वतारोहण अभियान से लौटने के तुरंत बाद होनी होती है। कुछ दिनों बाद, एक हिमस्खलन के बाद, उन्हें खबर मिलती है कि अमर और अन्य पर्वतारोही मारे गए हैं। 
शमशेर सिंह द्वारा सोमना का उत्पीड़न किया जाता है और कैलाश उसे बचाने के लिए आता है। जब उसे पता चलता है कि वह गर्भवती है तो वह उससे शादी करने की पेशकश भी करता है। शादी हो जाती है, सोमना एक लड़के बॉबी को जन्म देती है। जबकि शमशेर को गिरफ्तार कर लिया जाता है और 6 साल के लिए जेल भेज दिया जाता है। कैलाश, एक दुर्घटना के बाद बच्चे पैदा करने में असमर्थ था। अब वह पिता बनकर रोमांचित है। वह बॉबी से प्यार करता है और उसके बिना नहीं रह सकता है। पांच साल बाद, बॉबी का छठा जन्मदिन मना रहे सोमना और कैलाश को तब झटका लगता है जब अमर पार्टी में आ जाता है। 


== मुख्य कलाकार ==
संजय ख़ान — अमर कुमार
बलराज साहनी — कैलाश नाथ कौशल
साधना — सोमना
बॉबी — बॉबी कौशल
दुर्गा खोटे — लीला
डेविड अब्राहम — डॉक्टर
ब्रह्मचारी — बहादुर सिंह
मनोरमा — चम्पा
श्याम कुमार — शमशेर सिंह


== संगीत ==
सभी रवि द्वारा संगीतबद्ध।


== नामांकन और पुरस्कार ==


== सन्दर्भ ==


== बाहरी कड़ियाँ ==
एक फूल दो माली   इंटरनेट मूवी डेटाबेस पर",344,पर्वतारोहण
