title,content,word_count,topic
उत्तर आधुनिक वास्तुकला,"उत्तर आधुनिक वास्तुकला एक शैली या आंदोलन है जो 1960 के दशक में आधुनिक वास्तुकला की कठोरता, औपचारिकता और विविधता की कमी के खिलाफ एक प्रतिक्रिया के रूप में उभरा, विशेष रूप से फिलिप जॉनसन और हेनरी-रसेल हिचकॉक द्वारा समर्थित अंतर्राष्ट्रीय शैली में। 
इस आंदोलन को औपचारिक रूप से वास्तुकार और शहरी योजनाकार डेनिस स्कॉट ब्राउन और वास्तुकला सिद्धांतकार रॉबर्ट वेंचुरी ने अपनी 1972 की पुस्तक लर्निंग फ्रॉम लास वेगास में प्रस्तुत किया था।
यह शैली 1980 के दशक से 1990 के दशक तक फली-फूली, विशेष रूप से स्कॉट ब्राउन एवं वेंचुरी, फिलिप जॉनसन, चार्ल्स मूर और माइकल ग्रेव्स के कार्यों में।
1990 के दशक के उत्तरार्ध में, यह कई नई प्रवृत्तियों में विभाजित हो गया, जिसमें उच्च तकनीक वास्तुकला, नव-भविष्यवाद, नई शास्त्रीय वास्तुकला और विघटनवाद शामिल थे। हालाँकि, इस अवधि के बाद निर्मित कुछ इमारतों को अभी भी उत्तर आधुनिक माना जाता है।


== उत्पत्ति ==
उत्तर आधुनिक वास्तुकला 1960 के दशक के उत्तरार्ध में आधुनिक वास्तुकला की कथित कमियों, विशेष रूप से इसके कठोर सिद्धांतों, इसकी एकरूपता, इसकी अलंकरण की कमी और उन शहरों के इतिहास और संस्कृति को अनदेखा करने की आदत के खिलाफ़ एक प्रतिक्रिया के रूप में उभरी, जहाँ यह दिखाई दी। 1966 में, वेंचुरी ने अपनी पुस्तक वास्तुकला में जटिलता और विरोधाभास में इस आंदोलन को औपचारिक रूप दिया। वेंचुरी ने उस तरह की वास्तुकला का सारांश दिया जिसे वह आधुनिकता की जगह देखना चाहते थे:

मैं आधुनिक अनुभव की समृद्धि और अस्पष्टता पर आधारित एक जटिल और विरोधाभासी वास्तुकला की बात करता हूँ, जिसमें वह अनुभव भी शामिल है जो कला में निहित है। ... मैं समस्याओं का स्वागत करता हूँ और अनिश्चितताओं का दोहन करता हूँ। ... मुझे ऐसे तत्व पसंद हैं जो ""शुद्ध"" के बजाय संकर हों, ""स्वच्छ"" के बजाय समझौता करने वाले हों ... बहिष्कृत करने के बजाय समायोजित करने वाले हों। ... मैं स्पष्ट एकता के बजाय अव्यवस्थित जीवन शक्ति के पक्ष में हूँ। ... मैं ""या तो-या"" के बजाय ""दोनों-और"" को पसंद करता हूँ, काला और सफेद, और कभी-कभी ग्रे, काले या सफेद के बजाय। ... जटिलता और विरोधाभास की एक वास्तुकला को बहिष्करण की आसान एकता के बजाय समावेश की कठिन एकता को मूर्त रूप देना चाहिए। 


== उल्लेखनीय उत्तरआधुनिक इमारतें और वास्तुकार ==


=== रॉबर्ट वेंचुरी ===

		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		


== सन्दर्भ ==",374,आधुनिक
बंगाल की वास्तुकला,"बंगाल का एक लम्बा और समृद्ध इतिहास है। इसके अन्तर्गत वर्तमान बांग्लादेश , भारत के पश्चिम बंगाल, त्रिपुरा और असम की बराक घाटी शामिल हैं। बंगाल की वास्तुकला में प्राचीन नगरीय वास्तुकला, धार्मिक वास्तुकला, ग्रामीण स्थानीय वास्तुकला, औपनिवेशिक काल के नगरों के भवन और ग्रामीण घर और आधुनिक शहरी शैली शामिल हैं। बंगला शैली एक उल्लेखनीय वास्तुशैली है जो बंगाल से निकली है। मध्यकालीन दक्षिण पूर्व एशियायी वास्तु में बंगाल के धार्मिक भवनों में के कोनों में बनाए जाने वाले  टावरों की अनुकृति दिखती है। बहुत भारी वर्षा के लिए उपयुक्त बंगाली वक्राकार छतों को भारतीय-इस्लामी वास्तुकला की एक विशिष्ट स्थानीय शैली में अपनाया गया था। उत्तर भारत की  मुगल वास्तुकला में  भी बंगाल की वास्तुकला का सजावटी रूप से उपयोग किया गया है।
निर्माण के लिए आवश्यक अच्छे पत्थर बंगाल में नहीं मिलते। अतः बंगाल के पारम्परिक वास्तु में प्रायः ईंट और लकड़ी का उपयोग किया गया है। स्थानीय वास्तु में बांस और छप्पर का प्रयोग हुआ है। टेराकोटा की सजावटी नक्काशीदार या ढली हुई पट्टिका बंगाल की वास्तु की एक विशिष्टता है। यहाँ की ईंट अत्यन्त टिकाऊ है, यहाँ तक कि खण्डहर हो गयीं अप्रयुक्त प्राचीन भवनों के ईंटो को निकाल-निकालकर लोग नये घर बनाने के लिये उपयोग में ले लेते हैं। 

		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		


== सन्दर्भ ==",207,आधुनिक
वास्तुकला सिद्धांत,"वास्तुकला सिद्धांत वास्तुकला के बारे में सोचने, चर्चा करने तथा लिखने की क्रिया को कहा जाता है। यह सिद्धांत वास्तुकला संबंधी सभी विद्यालयों में पढ़ाया जाता है। वास्तुकारों द्वारा इसका अभ्यास भी कराया जाता है। वास्तुकला सिद्धांत के विभिन्न रूप हैं जैसे - व्याख्यान अथवा संवाद, ग्रंथ अथवा पुस्तक तथा शोध परियोजना अथवा प्रतियोगिता प्रविष्टि।


== प्राचीन भारत ==
वास्तुशास्त्र जिसका शाब्दिक अर्थ है - ""वास्तुकला का विज्ञान"", वास्तुकला की पारंपरिक भारतीय प्रणाली पर आधारित ग्रंथ है।


== मध्यकाल ==
वास्तुशास्त्र की परंपरा का पालन करते हुए मध्यकाल में कई विद्वानों ने वास्तुकला संबंधी ग्रंथ लिखे। इनमें थिरुमंगलथ नीलकंठन मुसथ की घरेलू वास्तुकला से संबंधित मनुष्यालय चंद्रिका, धार के भोज का शास्त्रीय भारतीय वास्तुकला पर आधारित काव्य ग्रंथ समरंगना सूत्रधार आदि शामिल हैं।


== पुनर्जागरण ==
वास्तुकला सिद्धांत पर पहला कार्य सबोना का है जिसने विट्रुवियस को आधुनिक युग की सैद्धांतिक परंपरा के केंद्र में रखा। अल्बर्टी के अनुसार अच्छे वास्तुकला को विट्रुवियन त्रय के द्वारा मान्यता दी जाती है। विट्रुवियन त्रय वास्तुकला के उद्देश्य को परिभाषित करता है। इस त्रभी ने 19वीं शताब्दी तक महत्वपूर्ण बनी रही। ज्यामितिज्ञ गिरार्ड देसार्गेस की असहमतियों के कारण इसमें 17वीं शताब्दी और अंततः ज्ञानोदय युग में महत्वपूर्ण परिवर्तन आया। गिरार्ड की असहमतियाँ शंकु, परिप्रेक्ष्य और प्रक्षेपी ज्यामिति पर उनके शोध पर आधारित थीं। 


== इन्हें भी देखें ==
तक्षित-शिला वास्तुकला


== संदर्भ ==


== बाहरी कड़ियाँ ==
20वीं सदी की वास्तुकला के इतिहास, सिद्धांत और आलोचना में स्रोत दस्तावेजों का संग्रह।",238,आधुनिक
आधुनिक वास्तु,"आधुनिक वास्तु (Modern architecture) की कुछ विशिष्तताएं देखने को मिलती हैं जैसे - स्वरूप का सरलीकरण, भवन की संरचना एवं 'थीम' से ही अलंकरण का सृजन। 
वास्तुकला का इतिहास में सबसे महत्वपूर्ण आंदोलनों में से, जिसने कमोबेश प्रत्यक्ष रूप से 20वीं शताब्दी की सभी वास्तुकला और शहरी नियोजन को प्रभावित किया, आंदोलन के परास्नातक ले कोर्बुसीयर के रूप में याद किया जाता है, लुडविग मिस वैन डेर रोहे, वाल्टर ग्रोपियस, फ्रैंक लॉयड राइट, अलवर आल्टो, लेकिन इटालियंस जियोवानी मिशेलुची, जियो पोंटी , गुआल्टिएरो गैलमैनिनी, फ्रेंको अल्बिनी। 


== बाहरी कड़ियाँ ==
Atomic Age Alliance Volunteer group dedicated to celebrating and preserving Modern architecture
Lotta Living Message Board Online Community for fans of Mid-century modern, Googie, International, Art Deco, 20th century architecture culture and design
Graphic and chronological vision of modern architecture through its houses.
Famous architects - Biographies of well-known architects, almost all of the Modern Movement.
Architecture and Modernism
World Monuments Fund Modernism at Risk
""Preservation of Modern Buildings"" edition of AIA Architect
Modern architecture & design news
Short film on the reinforced concrete buildings that the pioneering early Modernist Berthold Lubetkin designed for Dudley Zoo in the 1930s
Brussels50s60s.be,Overview of the architecture of the 1950s and 1960s in Brussels",200,आधुनिक
प्राचीन यूनानी वास्तुकला,"प्राचीन यूनानी वास्तुकला यूनानियों या हेलेनेस से आई थी। इनकी संस्कृति ग्रीक मुख्य भूमि, पेलोपोन्नीस, एजियन द्वीप समूह,अनातोलिया और इटली के उपनिवेशों में लगभग 900 ईसा पूर्व से पहली शताब्दी ईस्वी तक फली-फूली, जिनमें से सबसे प्रारंभिक वास्तुकला कार्य लगभग 600 ईसा पूर्व के हैं।
प्राचीन यूनानी वास्तुकला अपने मंदिरों के लिए सबसे ज्यादा जानी जाती है, जिनमें से कई पूरे क्षेत्र में पाए जाते हैं। जिनमें से पार्थेनन को प्राचीन काल की तरह आज भी इसका प्रमुख उदाहरण माना जाता है। 
अधिकांश अवशेष अधूरे खंडहर हैं, लेकिन कुछ अवशेष काफी हद तक बरकरार हैं। ज्यादातर अवशेष आधुनिक ग्रीस के बाहर हैं। प्राचीन यूनानी वास्तुकला अपनी संरचना और सजावट दोनों के मामले में अत्यधिक औपचारिक विशेषताओं के कारण विख्यात है। यह बात विशेष रूप से मंदिरों के मामले में सत्य है, जहाँ प्रत्येक इमारत को परिदृश्य के भीतर एक मूर्तिकला इकाई के रूप में माना गया है। मंदिरों को अक्सर ऊंची भूमि पर बनाया गया है ताकि इसके अनुपात की सुंदरता और इसकी सतहों पर प्रकाश के प्रभाव को सभी कोणों से देखा जा सके। 
निकोलस पेवस्नर ""यूनानी मंदिर के प्लास्टिक आकार [...] को संदर्भित करता है जो हमारे सामने एक भौतिक उपस्थिति के साथ रखा गया है जो किसी भी बाद की इमारत की तुलना में अधिक तीव्र, अधिक जीवंत है""। 


== भूगोल ==
ग्रीस की मुख्य भूमि और द्वीप बहुत चट्टानी हैं, जिनमें गहरे कटे हुए तट और ऊबड़-खाबड़ पर्वत श्रृंखलाएँ हैं, जिनमें कुछ ही बड़े जंगल हैं। सबसे ज़्यादा आसानी से उपलब्ध निर्माण सामग्री पत्थर है। चूना पत्थर आसानी से उपलब्ध था और आसानी से काम किया जा सकता था।

मुख्य भूमि और द्वीपों, विशेष रूप से पारोस और नक्सोस पर उच्च गुणवत्ता वाले सफेद संगमरमर की प्रचुरता है।


== सन्दर्भ ==


== बाहरी कड़ियाँ ==",289,आधुनिक
"बेल्जियम का दूतावास, नई दिल्ली","नई दिल्ली में बेल्जियम का दूतावास भारत में बेल्जियम साम्राज्य का राजनयिक मिशन है। दूतावास शांतिपथ, चाणक्यपुरी में स्थित है। नई दिल्ली में बेल्जियम का दूतावास भारत, श्रीलंका, बांग्लादेश, मालदीव, भूटान और नेपाल के लिए सेवाओं को कवर करता है। बेल्जियम मुंबई और चेन्नई में एक वाणिज्य दूतावास भी संचालित करता है। भारत में बेल्जियम के राजदूत फ्रेंकोइस डेल्हे हैं।
बेल्जियम ने भारत की आजादी के कुछ ही महीनों बाद 1947 में भारत में अपना दूतावास खोला था। भारत में इसके पहले राजदूत लिग्ने के 11वें राजकुमार यूजीन थे।
वर्तमान दूतावास परिसर (चित्र में देखा गया) का निर्माण सतीश गुजराल द्वारा डिजाइन और प्रबंधित किया गया था, और 1984 में पूरा किया गया था। डिजाइन चट्टानी बहिर्वाह के किले जैसा दिखता है। भवन परिसर में दूतावास के प्रशासनिक भवन, चांसलर का निवास, राजदूत का निवास और कर्मचारियों के आवास शामिल हैं। दूतावास सतीश गुजराल के सबसे चुनौतीपूर्ण कार्यों में से एक था, जिसने उन्हें राष्ट्रीय और अंतर्राष्ट्रीय पुरस्कार दिलाए। 2000 में, इमारत को 20 वीं शताब्दी की 1000 सर्वश्रेष्ठ इमारतों में से एक के रूप में मान्यता दी गई थी।
दूतावास नई दिल्ली के राजनयिक जिले चाणक्यपुरी में स्थित है। सामने के हिस्से में प्रवेश द्वार के ऊपर एक केंद्रीय तह के साथ दो बड़े कपोल होते हैं। प्रवेश द्वार पत्थर की चिनाई और भीतर हरियाली के साथ एक आंगन में खुलता है। इमारत का निर्माण लाल ईंटों से किया गया है। इमारत के सर्वव्यापी लाल ईंट निर्माण की तुलना मोहनजोदड़ो में प्रचलित प्रारंभिक वास्तुशिल्प रूपों और सांची और नालंदा में बौद्ध वास्तुकला से की गई है। दो अन्य दूतावासों के साथ, नई दिल्ली में बेल्जियम के दूतावास की उत्तर-आधुनिक वास्तुकला की एक ओर दिल्ली के पूर्व-औपनिवेशिक गौरव और दूसरी ओर लुप्त होती (ब्रिटिश) साम्राज्य की भ्रामक अपील के लिए रोजर कोनाह द्वारा आलोचना की गई है।  प्रवेश द्वार के पास की इमारत के कुछ हिस्से आगंतुकों के लिए खुले हैं, जबकि निवास और प्रशासनिक ब्लॉकों की मेजबानी करने वाले हिस्से जनता के लिए सुलभ नहीं हैं।


== राजदूत ==
वर्तमान राजदूत एच.ई. फ्रेंकोइस डेल्हे। 2018 तक राजदूत जान लुयक्स थे।


== यह भी देखें ==
भारत–बेल्जियम सम्बंध
भारत का दूतावास, ब्रसल्स


== संदर्भ ==


== बाहरी कड़ियाँ ==
Embassy of Belgium in New Delhi
Consulate General of Belgium in Mumbai
wikimapia",372,आधुनिक
उत्तर आधुनिकतावाद + Extra from उत्तर आधुनिकतावाद,"उत्तर आधुनिकतावाद (Postmodernism) २०वीं शताब्दी के दूसरे भाग में दर्शनशास्त्र, कला, वास्तुशास्त्र और आलोचना के क्षेत्रों में फैला एक सांस्कृतिक आंदोलन था जिसने अपने से पहले प्रचलित आधुनिकतावाद को चुनौती दी और सांस्कृतिक वातावरण बदल डाला।
उत्तर आधुनिकता के जनक ज्या फ्रांकोइस ल्योतार हैं। 
सर्वप्रथम उत्तर आधुनिकता वास्तुकला के क्षेत्र में प्रकट हुई, लेकिन इसका विकास दर्शन, साहित्य व समीक्षा के क्षेत्र में भी हो चुका है।
उत्तर आधुनिकता व्यक्ति केंद्रित समीक्षा दृष्टि है जो मानती है कि कुछ भी संपूर्ण नहीं है । यह संपूर्णता का खंडन करती है। इस नई विचारशैली में विचारधाराओं, एक निर्धारित दिशा वाले सामाजिक विकास और वस्तुनिष्ठावाद के विरुद्ध, और संशयवाद, व्यक्तिपरकता (subjectivity) और व्यंगोक्ति की ओर रुझान प्रचलित हो गया।


== इन्हें भी देखें ==
आधुनिकतावाद


== सन्दर्भ ==

'''उत्तर आधुनिकतावाद''' (Postmodernism) [[बीसवीं शताब्दी|२०वीं शताब्दी]] के दूसरे भाग में [[दर्शनशास्त्र]], [[कला]], [[वास्तु शास्त्र|वास्तुशास्त्र]] और [[आलोचना]] के क्षेत्रों में फैला एक सांस्कृतिक आंदोलन था जिसने अपने से पहले प्रचलित [[आधुनिकतावाद]] को चुनौती दी और सांस्कृतिक वातावरण बदल डाला।
उत्तर आधुनिकता के जनक ज्या फ्रांकोइस ल्योतार हैं। 
सर्वप्रथम उत्तर आधुनिकता वास्तुकला के क्षेत्र में प्रकट हुई, लेकिन इसका विकास दर्शन, साहित्य व समीक्षा के क्षेत्र में भी हो चुका है।
उत्तर आधुनिकता व्यक्ति केंद्रित समीक्षा दृष्टि है जो मानती है कि कुछ भी संपूर्ण नहीं है । यह संपूर्णता का खंडन करती है।<ref>{{cite web|url=http://www.oxforddictionaries.com/us/definition/american_english/postmodernism|title=postmodernism: definition of postmodernism in Oxford dictionary (American English) (US)|work=oxforddictionaries.com|access-date=24 मई 2016|archive-url=https://web.archive.org/web/20160504031759/http://www.oxforddictionaries.com/us/definition/american_english/postmodernism|archive-date=4 मई 2016|url-status=live}}</ref><ref>Ruth Reichl, Cook's November 1989; [http://www.bartleby.com/61/26/P0472600.html American Heritage Dictionary's definition of ""postmodern""] {{Webarchive|url=https://web.archive.org/web/20090225101331/http://www.bartleby.com/61/26/P0472600.html |date=25 फ़रवरी 2009 }}</ref><ref>{{cite journal |last=Mura |first=Andrea |year=2012 |title=The Symbolic Function of Transmodernity |journal=Language and Psychoanalysis |volume=1 |issue=1 |pages=68–87 |url=https://www.language-and-psychoanalysis.com/Mura%202012.pdf |access-date=24 मई 2016 |archive-url=https://web.archive.org/web/20151008211951/http://www.language-and-psychoanalysis.com/Mura%202012.pdf |archive-date=8 अक्तूबर 2015 |url-status=dead }}</ref> इस नई विचारशैली में [[विचारधारा]]ओं, एक निर्धारित दिशा वाले सामाजिक विकास और [[वस्तुनिष्ठावाद]] के विरुद्ध, और [[संशयवाद]], [[व्यक्तिपरकता]] (subjectivity) और व्यंगोक्ति की ओर रुझान प्रचलित हो गया।

== इन्हें भी देखें ==
* [[आधुनिकतावाद]]

== सन्दर्भ ==
{{टिप्पणीसूची}}

[[श्रेणी:सौन्दर्यशास्त्र के सिद्धांत]]
[[श्रेणी:आधुनिकतावाद]]
[[श्रेणी:उत्तर आधुनिकतावाद]]
[[श्रेणी:आख्यान रूप]]
[[श्रेणी:दार्शनिक आन्दोलन]]

",321,आधुनिक
राम निवास बाग + Extra from राम निवास बाग,"राम निवास गार्डन भारतीय राज्य राजस्थान के जयपुर शहर में स्थित एक उद्यान है, जिसे 1868 में जयपुर के महाराजा सवाई राम सिंह ने बनवाया था। 
एक चिड़ियाघर, दरबा, पौधाघर, वनस्पति संग्राहलय से युक्त एक हरा भरा विस्तृत बाग, खेल का प्रसिद्ध मैदान भी है। बाढ राहत परियोजना के अंतर्गत ईसवी सन् 1865 में सवाई राम सिंह द्वितीय ने इसे बनवाया था। सर सवीटन जैकब द्वारा रूपांकित, अल्बर्ट हाल जो भारतीय वास्तुकला शैली का परिष्कृत नमूना है, जिसे बाद में उत्कृष्ट मूर्तियों, चित्रों, सज्जित बर्तनों, प्राकृतिक विज्ञान के नमूनों, इजिप्ट की एक ममी और प्रख्यात फारस के कालीनों से सुसज्जित कर खोला गया। हाल ही में, सांस्कृतिक कार्यक्रमों को बढ़ावा देने के लिए एक प्रेक्षागृह के साथ रवीन्द्र मंच, एक आधुनिक कलादीर्घा व एक खुला थियेटर इसमें बनाया गया हैं।


== सन्दर्भ ==

{{for|अन्य प्रयोगों|बाग (बहुविकल्पी)}}

'''राम निवास गार्डन''' भारतीय राज्य राजस्थान के जयपुर शहर में स्थित एक उद्यान है, जिसे 1868 में [https://www.jaipurcity.co.in/2024/01/jaipur-city.html जयपुर]{{Dead link|date=फ़रवरी 2024 |bot=InternetArchiveBot }} के महाराजा सवाई राम सिंह ने बनवाया था। 
एक चिड़ियाघर, दरबा, पौधाघर, वनस्पति संग्राहलय से युक्त एक हरा भरा विस्तृत बाग, खेल का प्रसिद्ध मैदान भी है। बाढ राहत परियोजना के अंतर्गत ईसवी सन् 1865 में सवाई राम सिंह द्वितीय ने इसे बनवाया था। सर सवीटन जैकब द्वारा रूपांकित, अल्बर्ट हाल जो भारतीय वास्तुकला शैली का परिष्कृत नमूना है, जिसे बाद में उत्कृष्ट मूर्तियों, चित्रों, सज्जित बर्तनों, प्राकृतिक विज्ञान के नमूनों, इजिप्ट की एक ममी और प्रख्यात फारस के कालीनों से सुसज्जित कर खोला गया। हाल ही में, सांस्कृतिक कार्यक्रमों को बढ़ावा देने के लिए एक प्रेक्षागृह के साथ रवीन्द्र मंच, एक आधुनिक कलादीर्घा व एक खुला थियेटर इसमें बनाया गया हैं।

==सन्दर्भ==
{{टिप्पणीसूची}}


{{जयपुर}}

",274,आधुनिक
पूर्वी तिमोर की संस्कृति,"पूर्वी तिमोर की संस्कृति पूर्वी तिमोर में स्वदेशी ऑस्ट्रियाई संस्कृतियों पर पुर्तगाली, रोमन कैथोलिक और मलय समेत कई सांस्कृतिक प्रभावों को दर्शाती है।


== आर्किटेक्चर ==
पूर्वी तिमोरो वास्तुकला और भूनिर्माण पुर्तगाली और स्वदेशी तिमोरस दोनों का संयोजन है। कई विरासत जिलों, विरासत कस्बों और विरासत संरचनाओं को तिमोर-लेस्ते में रखा गया है, जो अपने दक्षिण एशियाई पड़ोसियों के विपरीत है, जिनकी वास्तुशिल्प शैलियों को सांस्कृतिक डोमेन नष्ट कर चुके आधुनिक और शांत संरचनाओं से डरावनी ढंग से बदल दिया गया है। तिमोर-लेस्ते के पास अभी तक अपनी वास्तुकला और परिदृश्य को संरक्षित करने की नीति नहीं है, लेकिन एशिया में कुछ देशों में से एक है जो अच्छी तरह से संरक्षित स्वदेशी वास्तुकला और औपनिवेशिक वास्तुकला रखने के लिए है। कुछ स्थानीय लोगों द्वारा एक कानून की स्थापना के लिए एक प्रस्ताव भी बनाया जा रहा है, जिसमें सभी गांवों को अपने गांव / शहर सौंदर्यशास्त्र और संस्कृति को संरक्षित करने के लिए एक वास्तुकला और भूनिर्माण शैली की आवश्यकता होती है।


== घोडो की दौड़ ==
हॉर्स रेसिंग तिमोर लेस्ते में एक लोकप्रिय खेल है। हालांकि 14 से कम हाथों से कम, तिमोर टट्टू का उपयोग किया जाता है। यह अपनी चपलता और ताकत के लिए प्रसिद्ध है। क्षेत्रीय दौड़ बैठक तिमोर-लेस्ते में आयोजित की जाती है।


== फ़िल्म ==
टिमोरेस ऑडियोविज़ुअल सामग्री का एक व्यापक संग्रह राष्ट्रीय फिल्म और ऑस्ट्रेलिया के साउंड आर्काइव में आयोजित किया जाता है। इन होल्डिंग्स को एनएफएसए तिमोर-लेस्टे संग्रह प्रोफाइल नामक दस्तावेज़ में पहचाना गया है, जिसमें कुल 795 एनएफएसए-आयोजित चलती छवि के लिए कैटलॉग प्रविष्टियां और निबंध शामिल हैं, ध्वनि और दस्तावेज़ीकरण कार्यों को रिकॉर्ड किया गया है जिन्होंने तिमोर-लेस्ते के इतिहास और संस्कृति पर कब्जा कर लिया है 20 वीं शताब्दी की शुरुआत से। एनएफएसए यह सुनिश्चित करने के लिए तिमोर-लेस्ते सरकार के साथ काम कर रहा है कि इस देश के लोगों द्वारा इस सामग्री का उपयोग और उपयोग किया जा सके।


== सन्दर्भ ==",316,आधुनिक
1932 ग्रीष्मकालीन ओलंपिक,"1932 ग्रीष्मकालीन ओलंपिक, आधिकारिक तौर पर X ओलंपियाड के खेलों के रूप में जाना जाता है, एक प्रमुख विश्वव्यापी बहु-एथलेटिक घटना थी, जिसे 1932 में लॉस एंजिल्स, कैलिफ़ोर्निया, संयुक्त राज्य अमेरिका में मनाया गया था। किसी अन्य शहर ने इन ओलंपिक खेलों की मेजबानी नहीं की। दुनिया भर में महान अवसाद के दौरान आयोजित, कई देशों और एथलीट लॉस एंजिल्स के लिए यात्रा के लिए भुगतान करने में असमर्थ थे। एम्स्टर्डम में 1928 ग्रीष्मकालीन ओलंपिक के आधे से कम भाग लेने वालों ने 1932 में प्रतिस्पर्धा में हिस्सा लिया। यहां तक ​​कि यू.एस. अध्यक्ष हर्बर्ट हूवर ने इस घटना को छोड़ दिया।
आयोजन समिति ने अपनी रिपोर्ट में खेल के वित्त का कोई रिकॉर्ड नहीं रखा, हालांकि समकालीन समाचार पत्रों ने बताया कि खेलों ने 1,000,000 अमेरिकी डॉलर का लाभ कमाया था।


== पदक से सम्मानित ==

1932 में ओलंपिक कार्यक्रम में भाग लेने वाले 14 विषयों में शामिल 20 विषयों में से 117 कार्यक्रम। दो अश्वारियन कूद आयोजनों (टीम प्रतियोगिताओं) में से एक में पदक नहीं मिला। प्रत्येक अनुशासन में घटनाओं की संख्या कोष्ठकों में देखा जाता है।


=== प्रदर्शन के खेल ===
अमरीकी फुटबॉल
लैक्रोस


=== कला ===
1932 ग्रीष्मकालीन ओलंपिक में कला प्रतियोगिताओं में खेल संबंधी विषयों से प्रेरित पांच श्रेणियों में काम करता है: वास्तुकला, साहित्य, संगीत, पेंटिंग और मूर्तिकला।


== भाग लेने वाले देश ==

1932 के खेलों में कुल 37 देशों का प्रतिनिधित्व किया गया कोलंबिया ने ओलंपिक खेलों में अपना पहला प्रदर्शन किया, और चीन गणराज्य (1 एथलीट के साथ) पहली बार 1924 के खेलों में विफल प्रदर्शन के बाद भाग लिया।


== पदक गिनती ==

ये शीर्ष दस राष्ट्र हैं, जो 1932 के खेलों में पदक जीते थे।


== सन्दर्भ ==",279,आधुनिक
