title,content,word_count,topic
वैश्विक मंदी,"वैश्विक मंदी विश्वव्यापी आर्थिक मंदी की अवधि है। वैश्विक मंदी की परिभाषा करते समय, अंतर्राष्ट्रीय मुद्रा कोष (IMF) कई कारकों को ध्यान में रखता है, पर उसके कथनानुसार 3 प्रतिशत या उससे कम का वैश्विक आर्थिक विकास, ""वैश्विक मंदी के बराबर है"".
इस पैमाने पर, 1985 से तीन कालावधियां इस अर्हता को प्राप्त करती हैं: 1990-1993, 1998 और 2001-2002.",59,वैश्विक
2000 के दशक के उत्तरार्द्ध की आर्थिक मंदी,"2000 के दशक के उत्तरार्द्ध की आर्थिक मंदी (या ग्रेट रिसेशन (भयंकर मंदी)) एक गंभीर आर्थिक मंदी थी जो संयुक्त राज्य अमेरिका में दिसंबर 2007 में शुरू हुई और जून 2009 में समाप्त हुई (यू.एस. नेशनल ब्यूरो ऑफ इकोनोमिक रिसर्च के अनुसार)।  यह औद्योगिक दुनिया के ज्यादातर हिस्सों में फैला जिसकी वजह से आर्थिक गतिविधियों स्पष्ट रूप से कमी आई। यह वैश्विक आर्थिक मंदी एक ऐसे आर्थिक माहौल में अपने पाँव पसारती रही है जिसकी पहचान विभिन्न प्रकार के असंतुलनों से होती है और 2007-2010 के वित्तीय संकट के प्रकोप से एकदम भड़क उठी. जुलाई 2009 में घोषणा की गयी कि काफी बड़ी संख्या में अर्थशास्त्रीयों मानना है कि आर्थिक मंदी संभवतः समाप्त हो गयी है। हालांकि संयुक्त राज्य अमेरिका में अपेक्षित जीडीपी वृद्धि की लगातार दो तिमाहियों को वास्तव में 2009 के अंत से पहले नहीं देखा गया।
संयुक्त राज्य अमेरिका में वित्तीय संकट का संबंध सरकार के प्रोत्साहन से वित्तीय संस्थानों द्वारा लापरवाही से कर्ज दिए जाने के चलन और रियल एस्टेट संबंधी बंधकों के प्रतिभूतिकरण की बढ़ती प्रवृत्ति से था। अमेरिकी बंधक-समर्थित प्रतिभूतियों में, जहाँ इनका मूल्यांकन करने में काफी जोखिम था लेकिन दुनिया भर में इनकी मार्केटिंग की गयी थी। एक और अधिक बड़े पैमाने के क्रेडिट बूम ने रियल एस्टेट और शेयरों में वैश्विक सट्टेबाजी के बुलबुले को फलने-फूलने का मौक़ा दिया जिसने जोखिमपूर्ण कर्ज देने की प्रथाओं को बढ़ावा देने में मदद की।  तेल और खाद्य पदार्थों की कीमतों में तेजी से हुई वृद्धि ने अनिश्चित वित्तीय स्थिति को और भी अधिक जटिल बना दिया था। 2007 में सब-प्राइम लोन के घाटों के बढ़ने से संकट की शुरुआत हुई और इसने अन्य जोखिम भरे ऋणों एवं संपत्तियों की अत्यधिक-बड़ी हुई कीमतों को उजागर किया। ऋण के घाटों के बढ़ने और 15 सितम्बर 2008 को लीमैन ब्रदर्स के पतन के साथ अंतर-बैंक ऋण बाजार पर एक बड़ी घबड़ाहट फ़ैल गयी। शेयरों और हाउसिंग की कीमतों में गिरावट के साथ संयुक्त राज्य अमेरिका और यूरोप में कई बड़े सुव्यवस्थित निवेश एवं वाणिज्यिक बैंकों को भारी नुकसान का सामना करना पड़ा और यहाँ तक की वे दिवालियेपन की कगार तक पहुंच गए, जिसके परिणामस्वरूप बड़े पैमाने पर सार्वजनिक वित्तीय सहायता उपलब्ध कराई गयी।
वैश्विक आर्थिक मंदी के कारण अंतरराष्ट्रीय व्यापार में तेजी से गिरावट आई है, बेरोजगारी बढ़ रही है और उपयोगी वस्तुओं की कीमतों में भारी कमी आई है। दिसंबर 2008 में राष्ट्रीय आर्थिक अनुसंधान ब्यूरो (एनबीईआर) ने यह घोषणा की थी कि संयुक्त राज्य अमेरिका दिसंबर 2007 के बाद से मंदी के दौर से गुजर रहा था। कई अर्थशास्त्रियों ने यह भविष्यवाणी की थी कि 2011 तक इसमें सुधार नहीं देखा जा सकेगा और यह कि यह आर्थिक मंदी 1930 के दशक की भारी मंदी से भी बुरी होगी।  अर्थशास्त्र में नोबेल मेमोरियल पुरस्कार जीतने वाले पॉल रोबिन क्रुगमैन ने इस पर एक बार यह टिप्पणी की थी कि यह ""एक दूसरी भारी मंदी"" की शुरुआत जैसा मालूम होता है। संकट की स्थिति तक की परिस्थितियाँ जिनकी विशेषता संपत्ति की कीमतों में अत्यधिक वृद्धि और इससे जुड़ी आर्थिक मांग में एक बड़ी उछाल हैं, इन्हें आसानी से उपलब्ध ऋण की विस्तारित अवधि, अपर्याप्त विनियमन और पर्यवेक्षण या बढ़ती हुई असमानता का नतीजा समझा जाता है।
इस आर्थिक मंदी ने आर्थिक मंदी की परिस्थितियों का सामना करने संबंधी कीनेशियन के आर्थिक विचारों में नए सिरे से रुचि जगा दी है। आर्थिक मंदी और वित्तीय जोखिमों से निबटने के लिए राजकोषीय और मौद्रिक नीतियों में काफी ढील दी गयी है। अर्थशास्त्रियों की सलाह है कि स्टिमुलस (आर्थिक सहायता) को तभी वापस लिया जाना चाहिए जब अर्थव्यवस्थाएं इस हद तक संभल जाएं कि ""एक स्थायी विकास का रास्ता दिखाई देने लगे"".",593,वैश्विक
वैश्विक भूख सूचकांक,"वैश्विक भूख सूचकांक एक ऐसा उपकरण है जो विश्व स्तर पर, और देश के आधार पर भूख को मापता और ट्रैक करता है। GHI की वार्षिक गणना की जाती है, और इसके परिणाम प्रत्येक वर्ष अक्टूबर में जारी एक रिपोर्ट में दिखाई देते हैं। 
इसे 2006 में बनाया गया था, GHI शुरू में अमेरिका स्थित अंतर्राष्ट्रीय खाद्य नीति अनुसंधान संस्थान (IFPRI- International Food Policy Research Institute) और जर्मनी स्थित वेल्टहुंगरहिल्फ़ा (जर्मन- Welthungerhilfe, विश्व भूख सहायता संस्था) द्वारा प्रकाशित किया गया था। 2007 में, आयरिश एनजीओ कंसर्न वर्ल्डवाइड (Concern Worldwide, वैश्विक चिंतन) भी इसका एक सह-प्रकाशक बन गया।  2018 में, IFPRI ने परियोजना में अपनी भागीदारी त्याग दी और GHI केवल Welthungerhilfe और Concern Worldwide की संयुक्त परियोजना रह गई। 
2019 ग्लोबल हंगर इंडेक्स रिपोर्ट में भूख के कई पहलुओं के आधार पर एक संख्यात्मक स्कोर बताकर राष्ट्रीय, क्षेत्रीय और वैश्विक भूख का एक बहुआयामी उपाय प्रस्तुत किया गया है। इस GHI स्कोर के आधार पर यह देशों को रैंक करता है और पिछले वर्षों के परिणामों के साथ वर्तमान स्कोर की तुलना करता है। 2000 के से चलती आई गिरावट के बाद, 2019 की रिपोर्ट के अनुसार वैश्विक स्तर पर भूख की स्थिति मध्यम और गंभीर के बीच है। कई देशों में 2000 के बाद से भूख में कमी आई है, लेकिन कुछ देशों में हालत या तो सुधरी नहीं है, या बदतर हो गई है।
भारत को 2019 में 102वाँ स्थान प्राप्त हुआ है, जो कि पड़ोसी देशों (पाकिस्तान, नेपाल, बांग्लादेश) से नीचे है। क्षेत्रीय रूप से दक्षिण एशिया विश्व का सबसे कुपोषित भाग है, और दूसरे स्थान पर अफ़्रीका का सहारा रेगिस्तान के दक्षिण वाला भाग है।  
वार्षिक GHI के अलावा, भारत के राज्यों के लिए हंगर इंडेक्स (ISHI) 2008 में प्रकाशित हुआ था। और इथियोपिया के लिए सब-नेशनल हंगर इंडेक्स 2009 में प्रकाशित हुआ था। 
इस इंटरेक्टिव मानचित्र के ज़रिए विशिष्ट क्षेत्रों या देशों में ज़ूम करने के साथ विभिन्न वर्षों के लिए डेटा की कल्पना की जा सकती है।",323,वैश्विक
अकाल,"अकाल भोजन का एक व्यापक अभाव है जो किसी भी पशुवर्गीय प्रजाति पर लागू हो सकता है। इस घटना के साथ या इसके बाद आम तौर पर क्षेत्रीय कुपोषण, भुखमरी, महामारी और मृत्यु दर में वृद्धि हो जाती है। जब किसी क्षेत्र में लम्बे समय तक (कई महीने या कई वर्ष तक) वर्षा कम होती है या नहीं होती है तो इसे सूखा या अकाल कहा जाता है। सूखे के कारण प्रभावित क्षेत्र की कृषि एवं वहाँ के पर्यावरण पर अत्यन्त प्रतिकूल प्रभाव पड़ता है। इससे स्थानीय अर्थव्यवस्था डगमगा जाती है। इतिहास में कुछ अकाल बहुत ही कुख्यात रहे हैं जिसमें करोंड़ों लोगों की जाने गयीं हैं।
अकाल राहत के आपातकालीन उपायों में मुख्य रूप से क्षतिपूरक सूक्ष्म पोषक तत्व जैसे कि विटामिन और खनिज पदार्थ देना शामिल है जिन्हें फोर्टीफाइड जैसे पाउडरों के माध्यम से या सीधे तौर पर पूरकों के जरिये दिया जाता है। सहायता समूहों ने दाता देशों से खाद्य पदार्थ खरीदने की बजाय स्थानीय किसानों को भुगतान के लिए नगद राशि देना या भूखों को नगद वाउचर देने पर आधारित अकाल राहत मॉडल का प्रयोग करना शुरू कर दिया है क्योंकि दाता देश स्थानीय खाद्य पदार्थ बाजारों को नुकसान पहुंचाते हैं।
लंबी अवधि के उपायों में शामिल हैं आधुनिक कृषि तकनीकों जैसे कि उर्वरक और सिंचाई में निवेश, जिसने विकसित दुनिया में भुखमरी को काफी हद तक मिटा दिया है। विश्व बैंक की बाध्यताएं किसानों के लिए सरकारी अनुदानों को सीमित करते हैं और उर्वरकों के अधिक से अधिक उपयोग के अनापेक्षित परिणामों: जल आपूर्तियों और आवास पर प्रतिकूल प्रभावों के कारण कुछ पर्यावरण समूहों द्वारा इसका विरोध किया जाता है।",265,वैश्विक
कृषि,"कृषि, खेती और वानिकी के माध्यम से खाद्य और अन्य सामान के उत्पादन से संबंधित है। कृषि एक मुख्य विकास था, जो सभ्यताओं के उदय का कारण बना, इसमें पालतू जानवरों का पालन किया गया और पौधों (फसलों) को उगाया गया, जिससे अतिरिक्त खाद्य का उत्पादन हुआ। इसने अधिक घनी आबादी और स्तरीकृत समाज के विकास को सक्षम बनाया। कृषि का अध्ययन कृषि विज्ञान के रूप में जाना जाता है तथा इसी से संबंधित विषय बागवानी का अध्ययन बागवानी (हॉर्टिकल्चर) में किया जाता है। 
तकनीकों और विशेषताओं की बहुत सी किस्में कृषि के अन्तर्गत आती है, इसमें वे तरीके शामिल हैं जिनसे पौधे उगाने के लिए उपयुक्त भूमि का विस्तार किया जाता है, इसके लिए पानी के चैनल खोदे जाते हैं और सिंचाई के अन्य रूपों का उपयोग किया जाता है। कृषि योग्य भूमि पर फसलों को उगाना और चारागाहों और रेंजलैंड पर पशुधन को गड़रियों के द्वारा चराया जाना, मुख्यतः कृषि से सम्बंधित रहा है। कृषि के भिन्न रूपों की पहचान करना व उनकी मात्रात्मक वृद्धि, पिछली शताब्दी में विचार के मुख्य मुद्दे बन गए।
आधुनिक एग्रोनोमी, पौधों में संकरण, कीटनाशकों और उर्वरकों और तकनीकी सुधारों ने फसलों से होने वाले उत्पादन को तेजी से बढ़ाया है और साथ ही यह व्यापक रूप से पारिस्थितिक क्षति का कारण भी बना है और इसने मनुष्य के स्वास्थ्य पर प्रतिकूल प्रभाव डाला है। चयनात्मक प्रजनन और पशुपालन की आधुनिक प्रथाओं जैसे गहन सूअर खेती (और इसी प्रकार के अभ्यासों को मुर्गी पर भी लागू किया जाता है) ने मांस के उत्पादन में वृद्धि की है, लेकिन इससे पशु क्रूरता, प्रतिजैविक (एंटीबायोटिक) दवाओं के स्वास्थ्य प्रभाव, वृद्धि हॉर्मोन और मांस के औद्योगिक उत्पादन में सामान्य रूप से काम में लिए जाने वाले रसायनों के बारे में मुद्दे सामने आये हैं।
प्रमुख कृषि उत्पादों को मोटे तौर पर भोजन, रेशा, ईंधन, कच्चा माल, फार्मास्यूटिकल्स और उद्दीपकों में समूहित किया जा सकता है। साथ ही सजावटी या विदेशी उत्पादों की भी एक श्रेणी है। वर्ष 2000 से पौधों का उपयोग जैविक ईंधन, जैवफार्मास्यूटिकल्स, जैवप्लास्टिक, और फार्मास्यूटिकल्स के उत्पादन में किया जा रहा है। विशेष खाद्यों में शामिल हैं अनाज, सब्जियां, फल और मांस। रेशे में कपास, ऊन, सन, रेशम और सन (फ्लैक्स) शामिल हैं। कच्चे माल में लकड़ी और बाँस शामिल हैं। उद्दीपकों में तम्बाकू, शराब, अफ़ीम, कोकेन और डिजिटेलिस शामिल हैं। पौधों से अन्य उपयोगी पदार्थ भी उत्पन्न होते हैं, जैसे रेजिन। जैव ईंधनों में शामिल हैं मिथेन, जैवभार (बायोमास), इथेनॉल और बायोडीजल। कटे हुए फूल, नर्सरी के पौधे, उष्णकटिबंधीय मछलियाँ और व्यापार के लिए पालतू पक्षी, कुछ सजावटी उत्पाद हैं।
2007 में, दुनिया के लगभग एक तिहाई श्रमिक कृषि क्षेत्र में कार्यरत थे। हालांकि, औद्योगिकीकरण की शुरुआत के बाद से कृषि से सम्बंधित महत्त्व कम हो गया है और 2003 में-इतिहास में पहली बार-[[सेवा (अर्थशास्त्र)|सेवा क्षेत्र ने एक आर्थिक क्षेत्र के रूप में कृषि को पछाड़ दिया क्योंकि इसने दुनिया भर में अधिकतम लोगों को रोजगार उपलब्ध कराया। इस तथ्य के बावजूद कि कृषि दुनिया के आबादी के एक तिहाई से अधिक लोगों की रोजगार उपलब्ध कराती है, कृषि उत्पादन, सकल विश्व उत्पाद (सकल घरेलू उत्पाद का एक समुच्चय) का पांच प्रतिशत से भी कम हिस्सा बनता है।[5]",516,वैश्विक
पर्यावरणीय मुद्दे,"पर्यावरणीय मुद्दे (environmental issues) पारिस्थितिकी तंत्र के सामान्य कामकाज में व्यवधान हैं। वे मानवीय गतिविधियों (पर्यावरण पर मानवीय प्रभाव) के कारण हो सकते हैं या स्वाभाविक रूप से हो सकते हैं। ये मुद्दे तब गंभीर माने जाते हैं जब पारिस्थितिकी तंत्र मौजूदा स्थिति में ठीक नहीं हो पाता और तब विनाशकारी माने जाते हैं जब पारिस्थितिकी तंत्र के ढहने का अनुमान लगाया जाता है।
पर्यावरण संरक्षण में पर्यावरण और मनुष्यों दोनों के लाभ के लिए प्राकृतिक पर्यावरण की सुरक्षा करना शामिल है। पर्यावरणवाद वकालत, कानून, शिक्षा और सक्रियता के माध्यम से पर्यावरणीय मुद्दों को संबोधित करना चाहता है। मानव-जनित पर्यावरणीय विनाश और जल प्रदूषण वैश्विक समस्याएँ हैं। यह सुझाव दिया गया है कि संधारणीय जीवन और ग्रहीय सीमाओं को संबोधित करने के साथ 9-10 अरब की वैश्विक आबादी पृथ्वी के पारिस्थितिकी तंत्र के साथ सह-अस्तित्व में रह सकती है। दुनिया की सबसे धनी आबादी द्वारा औद्योगिक वस्तुओं की अत्यधिक खपत पर्यावरणीय प्रभाव का एक प्रमुख कारण है। सन् 2021 में संयुक्त राष्ट्र की ""प्रकृति के साथ शांति बनाना"" रिपोर्ट में सतत विकास लक्ष्यों की दिशा में काम करके प्रदूषण, जलवायु परिवर्तन और जैव विविधता हानि जैसे प्रमुख ग्रहीय संकटों को संबोधित करने का प्रस्ताव है।",195,वैश्विक
भुखमरी,"विटामिन, पोषक तत्वों और ऊर्जा अंतर्ग्रहण की गंभीर कमी को भुखमरी कहते हैं। यह कुपोषण का सबसे चरम रूप है। अधिक समय तक भुखमरी के कारण शरीर के कुछ अंग स्थायी रूप से नष्ट हो सकते हैं और [उद्धरण चाहिए] अंततः मृत्यु भी हो सकती है। अपक्षय शब्द भुखमरी के लक्षणों और प्रभाव की ओर संकेत करता है।
विश्व स्वास्थ संगठन के अनुसार, विश्व के संपूर्ण स्वास्थ के लिए भूख स्वयं में ही एक गंभीर समस्या है। डब्लूएचओ (WHO) यह भी कहता है कि अब तक शिशु मृत्यु के कुल में से आधे मामलों के लिए कुपोषण ही उत्तरदायी है। एफएओ (FAO) के अनुसार, वर्तमान में 1 बिलियन से भी ज्यादा लोग, या इस ग्रह पर प्रति छः में से एक व्यक्ति, भुखमरी से प्रभावित है।",126,वैश्विक
एडमंड फर्नांडीस,"एडमंड क्लिंट फर्नांडीस (जन्म 3 सितंबर 1990) एक भारतीय चिकित्सक हैं जिनके पास सार्वजनिक स्वास्थ्य विशेषज्ञता है और एशिया और प्रशांत के लिए संयुक्त राष्ट्र आर्थिक और सामाजिक आयोग (यूएनईएससीएपी) के लिए एक सलाहकार (सूचीबद्ध) हैं।[1][2] वह सीएचडी ग्रुप के संस्थापक और सीईओ हैं, [3] एक भारतीय गैर-लाभकारी वैश्विक स्वास्थ्य संगठन, जिसके पास संयुक्त राष्ट्र आर्थिक और सामाजिक परिषद को विशेष परामर्शदात्री दर्जा और यूएनएफसीसीसी पर्यवेक्षक का दर्जा प्राप्त है।[4]
वह कर्नाटक सरकार के डीडीएमए के स्वास्थ्य कार्य बल के सदस्य और अमेरिकी विदेश विभाग के पूर्व छात्र हैं।[5]",89,वैश्विक
आर्थिक शिथिलता,"इस अनुच्छेद को विकिपीडिया लेख Recession  के इस संस्करण  से अनूदित किया गया है।

एक निरंतर अवधि के दौरान सामान्य आर्थिक गतिविधि में कमी आने या व्यापार चक्र में संकुचन को अर्थशास्त्र में व्यापारिक मंदी  कहा जाता है। मंदी के दौरान कई व्यापक-आर्थिक संकेतक समान रूप से परिवर्तित होते हैं। सकल घरेलू उत्पाद (जीडीपी) द्वारा मापा जाने वाला उत्पादन, रोजगार, निवेश, क्षमता उपयोग, घरेलू आय और व्यवसायिक लाभ, इन सभी में मंदी के दौरान घटोत्तरी होती है। 
सरकारें आमतौर पर मंदी का सामना विस्तारी व्यापक-आर्थिक नीतियों को अपना कर करती हैं, जैसे कि धन आपूर्ति में वृद्धि, सरकारी खर्च में बढोत्तरी और कर में घटोत्तरी.",105,वैश्विक
जी८,"आठ का समूह समूह-8 (अंग्रेजी: Group of Eight =G8) एक अन्तर्राष्ट्रीय मंच (फोरम) है। इस मंच की स्थापना फ्रांस द्वारा 1975 में समूह-6 के नाम से विश्व के 6 सबसे धनी राष्ट्रों की सरकारों के साथ मिलकर की थी, यह राष्ट्र थे फ़्रांस, जर्मनी,इटली, जापान, ब्रिटेन और संयुक्त राज्य अमेरिका। 1976 में इसमे कनाडा को शामिल कर लिया गया और मंच का नाम बदलकर समूह-7 कर दिया गया। 1997 में इसमें रूस भी सामिल हो गया और मंच का नाम समूह-8 हो गया। समूह-8 के अन्तर्गत सदस्य राष्ट्र यूरोपियन संघ का प्रतिनिधित्व भी करते हैं पर इसे एक सदस्य या मेजबान के रूप में अभी शामिल नहीं किया गया हैं। ""समूह-8"" को इसके सदस्य राष्ट्रों या वार्षिक रूप से होने वाले समूह-8 शिखर सम्मेलन जिसमे सदस्य राष्ट्रों की सरकारों के प्रमुख भाग लेते हैं, के लिए प्रयोग किया जा सकता है। 
प्रत्येक वर्ष, इस बैठक की मेजबानी का दायित्व सदस्य राष्ट्रों में इस क्रम से घूमता है: फ़्रांस, संयुक्त राज्य अमेरिका, यूनाइटेड किंगडम, रूस,जर्मनी, जापान, इटली और कनाडा।",168,वैश्विक
