title,content,word_count,topic
भारतीय लोक सेवा प्रारंभिक परीक्षा (Extended),"भारतीय संघ लोक सेवा आयोग द्वारा आयोजित यह भारत की सर्वाधिक महत्वपूर्ण परीक्षा है। यह भारतीय प्रशासनिक सेवा तक पहुँचने का प्रवेश द्वार है। इस परीक्षा में ऊत्तीर्ण परीक्षार्थी ही भारतीय प्रशासनिक सेवा मुख्य परीक्षा में शामिल होने का अवसर पाते हैं। 2010 ई. में इस परीक्षा के प्रारूप में मूलभूत परीवर्तन किया गया। परीक्षा के पत्रों की संख्या तो 2 ही रही किंतु दूसरा पत्र ऐच्छिक जिसमें विभिन्न विषयों के छात्र अपनी रुची के अनुसार अलग-अलग विषयों का चुनाव करते थे, समाप्त करदिया गया। दूसरा पत्र भी पहले पत्र के समान ही सबके लिए एक समान कर दिया गया।


== प्रारूप ==
2010 में बदले गए प्रारूप के अनुसार इस परीक्षा में दो प्रश्न पत्र होंगें।


=== प्रश्न-पत्र 1 ===
पहले प्रश्न-पत्र में सामयिक राष्ट्रीय व अंतरराष्ट्रीय घटनाओं, भूगोल, भारत का इतिहास, राजनीतिक व्यवस्था, संविधान और विकास से जुड़े सवाल होंगें।


=== प्रश्न-पत्र 2 ===
दूसरे पत्र के प्रश्नों के जरिए परिक्षार्थियों के संवाद कौशल, भाषायी ज्ञान, निर्णय व विश्लेषण क्षमता और मानसिक दक्षता यानी व्यक्तित्व व उसके रुझानों की पड़ताल होगी।


== इतिहास ==
2010 तक प्रारंभिक परीक्षा में दो पत्रों, सामान्य ज्ञान और ऐच्छिक विषय की परीक्षा ली जाती थी। संघ लोक सेवा आयोग द्वारा वर्ष 2010 के आरंभ में ही 2011 में आयोजित की जाने वाली परीक्षा के प्रारूप में परीवर्तन के संकेत दे दिए गए थे। अक्टूबर 2010 में एक सूचना जारी कर इसके प्रारूप को स्पष्ट कर दिया गया।


== बाहरी कड़ियाँ ==
संघ लोक सेवा आयोग परीक्षा  के लिए  कुछ प्रश्न Archived 2020-11-26 at the वेबैक मशीन

भारतीय संघ लोक सेवा आयोग द्वारा आयोजित यह भारत की सर्वाधिक महत्वपूर्ण परीक्षा है। यह भारतीय प्रशासनिक सेवा तक पहुँचने का प्रवेश द्वार है। इस परीक्षा में ऊत्तीर्ण परीक्षार्थी ही भारतीय प्रशासनिक सेवा मुख्य परीक्षा में शामिल होने का अवसर पाते हैं। 2010 ई. में इस परीक्षा के प्रारूप में मूलभूत परीवर्तन किया गया। परीक्षा के पत्रों की संख्या तो 2 ही रही किंतु दूसरा पत्र ऐच्छिक जिसमें विभिन्न विषयों के छात्र अपनी रुची के अनुसार अलग-अलग विषयों का चुनाव करते थे, समाप्त करदिया गया। दूसरा पत्र भी पहले पत्र के समान ही सबके लिए एक समान कर दिया गया।

== प्रारूप ==

2010 में बदले गए प्रारूप के अनुसार इस परीक्षा में दो प्रश्न पत्र होंगें।

=== प्रश्न-पत्र 1 ===
पहले प्रश्न-पत्र में सामयिक राष्ट्रीय व अंतरराष्ट्रीय घटनाओं, भूगोल, भारत का इतिहास, राजनीतिक व्यवस्था, संविधान और विकास से जुड़े सवाल होंगें।

=== प्रश्न-पत्र 2 ===
दूसरे पत्र के प्रश्नों के जरिए परिक्षार्थियों के संवाद कौशल, भाषायी ज्ञान, निर्णय व विश्लेषण क्षमता और मानसिक दक्षता यानी व्यक्तित्व व उसके रुझानों की पड़ताल होगी।

== इतिहास ==
2010 तक प्रारंभिक परीक्षा में दो पत्रों, सामान्य ज्ञान और ऐच्छिक विषय की परीक्षा ली जाती थी। संघ लोक सेवा आयोग द्वारा वर्ष 2010 के आरंभ में ही 2011 में आयोजित की जाने वाली परीक्षा के प्रारूप में परीवर्तन के संकेत दे दिए गए थे। अक्टूबर 2010 में एक सूचना जारी कर इसके प्रारूप को स्पष्ट कर दिया गया।

== बाहरी कड़ियाँ ==
[https://www.study2hindi.com/2020/08/gk-question-and-answer-in-hindi.html संघ लोक सेवा आयोग परीक्षा  के लिए  कुछ प्रश्न] {{Webarchive|url=https://web.archive.org/web/20201126212310/https://www.study2hindi.com/2020/08/gk-question-and-answer-in-hindi.html |date=26 नवंबर 2020 }}

[[श्रेणी:संघ लोक सेवा आयोग परीक्षा]]
[[श्रेणी:परीक्षा]]

{{आधार}}",515,भारतीय
भारतीय लोक सेवा,"भारतीय लोक सेवा (अंग्रेज़ी- Indian Civil Service, ICS/आई॰सी॰एस॰), जिसे 19वीं सदी में इंपीरियल सिविल सर्विस (शाही लोक सेवा) कहा जाता था, 1858 और 1947 के बीच ब्रिटिश भारत में ब्रिटिश साम्राज्य का सर्वोच्च सार्वजनिक कार्यालय था। 
इसके सदस्यों ने उस समय  भारत की लगभग 30 करोड़  जनता को प्रशासित किया। वे ब्रिटिश भारत के 250 जिलों में सरकारी गतिविधियों की निगरानी के लिए जिम्मेदार थे। उन्हें यूनाइटेड किंगडम की संसद द्वारा अपनाया गया भारत सरकार अधिनियम 1858  , धारा 32 के अनुसार नामित किया गया था। ICS का नेतृत्व भारत सरकार के सचिव (सेक्रेटेरी अव स्टेट) करते थे। 
प्रथम विश्व युद्ध के दौरान ब्रिटेन के प्रधानमंत्री रहे डेविड लौय्ड जार्ज ने ICS को भारत में ब्रिटिश राज की नींव बताते हुए कहा था कि ""यह इस पूरे ढाँचे का स्टील फ़्रेम है""। 
चूँकि यह काडर भारत में ब्रिटिश राज को स्थापित और सुरक्षित करने के लिए बनाया गया था, शुरू में केवल अंग्रेज़ ही इसके सदस्य बन सकते थे। बाद में भारतीयों को भी इसकी इजाज़त मिल गई। ICS एक तरह का अभिजात वर्ग माना जाता था, और इसका सदस्य बनना काफ़ी गर्व की बात होती थी।  
भारत में राज को बनाए रखने की इनकी मंशा के कारण इसके स्वतंत्रता सेनानियों से काफ़ी मतभेद रहे। पंडित नेहरू ने इसकी भर्त्सना करते हुए कहा था कि ""इंडियन सिविल सर्विस न तो इंडियन है, न सिविल है, और न ही सर्विस है""। आज़ादी के बाद इसके सदस्य भारत और पाकिस्तान में बँट गए, और इसके सारे अंग्रेज़ सदस्य वापस इंग्लैंड चले गए।  किंतु आज़ादी के बाद नेहरु जी ने इसे कुछ मामूली बदलाव (जैसे इसका नाम बदलकर भारतीय प्रशासनिक सेवा कर देना) करके अपना लिया। देश के स्वाधीन होने के तुरंत बाद उसके एकीकरण में इस प्रशिक्षित सिविल सर्विस ने अपना महत्वपूर्ण योगदान दिया। इसी योगदान को मद्देनज़र रखते हुए सरदार पटेल ने स्पष्ट रूप से यह कहा था कि भारत को एकजुट रखना भारतीय प्रशासनिक सेवा के बग़ैर नामुमकिन होता।   


== सूत्र ==


=== संदर्भ ===


=== ग्रन्थसूची ===
Nojeim, Michael J. (2004). Gandhi and King: The Power of Nonviolent Resistance. Greenwood. मूल से 10 अगस्त 2016 को पुरालेखित. अभिगमन तिथि 8 अगस्त 2019.
Dewey, Clive (1993). Anglo-Indian Attitudes: Mind of the Indian Civil Service. A&C Black. आई॰ऍस॰बी॰ऍन॰ 978-0-8264-3254-4.
Wainwright, A. Martin (2008). 'The better class' of Indians: social rank, imperial identity, and South Asians in Britain, 1858–1914. Manchester U.P. मूल से 10 अगस्त 2016 को पुरालेखित. अभिगमन तिथि 8 अगस्त 2019.",401,भारतीय
भारतीय लेखा परीक्षा और लेखा सेवा,"आईएण्डएएस या भारतीय लेखा परीक्षा और लेखा सेवा एक भारतीय केन्द्रीय सरकारी सेवा है जो भारत के महालेखापरीक्षक और लेखानियंता के अधीन है और किसी भी कार्यकारी अधिकारी के नियंत्रण से मुक्त है। भारतीय लेखा परीक्षा एवं लेखा विभाग के अधिकारी एक लेखा परीक्षण प्रबंधक की हैसियत से कार्य करते हैं। आईएण्डएएस पर केन्द्र और राज्य सरकारों और सार्वजनिक क्षेत्र के संगठनों के खातों के लेखापरीक्षण और राज्य सरकारों के खातों के रखरखाव की जिम्मेदारी होती है। आईएएण्डएएस सरकार का वित्तीय प्रहरी है और सरकार से संबंधित जांच-पड़ताल में यह एक महत्वपूर्ण भूमिका निभाता है। इसकी भूमिका कुछ हद तक अमेरिकी जीएओ और राष्ट्रीय लेखापरीक्षण कार्यालय (यूनाइटेड किंगडम) के समान है।
इस सेवा के लिए भारत के प्रत्येक राज्य के लिए प्रधान महालेखाकार और महालेखाकारों की व्यवस्था है। आम तौर पर प्रत्येक राज्य में लेखापरीक्षण कार्यों के लिए एक प्रधान महालेखाकार प्रभारी होता है। प्रधान महालेखाकार के अलावा प्रत्येक राज्य में लेखांकन और हकदारी संबंधी कार्यों (वेतन, भविष्य निधि, पेंशन इत्यादि) के लिए महालेखाकार प्रभारी भी होता है। बड़े राज्यों में प्रधान महालेखाकार के अलावा एक महालेखाकार (लेखापरीक्षण) भी हो सकता है।


== भर्ती और प्रशिक्षण ==
आईएएण्डएएस (IA&AS) की भर्ती भारतीय विदेश सेवा, भारतीय प्रशासनिक सेवा और भारतीय राजस्व सेवा (आईआरएस (IRS)) के साथ-साथ संयुक्त प्रतिस्पर्धी परीक्षा (लोक सेवा परीक्षा) के माध्यम से की जाती है।
आईएएण्डएएस में भर्ती होने के बाद अधिकारियों को भारत के हिमाचल प्रदेश राज्य के शिमला के नैशनल एकेडमी ऑफ ऑडिट एण्ड अकाउंट्स में प्रशिक्षित किया जाता है।
60,000 से अधिक कर्मचारियों वाले भारतीय लेखापरीक्षण एवं लेखांकन विभाग के कर्मचारियों को प्रबंधित करने के लिए आईएएण्डएएस के अधिकारियों को एक लेखाकार एवं लेखापरीक्षक का पेशेवर कौशल ही नहीं बल्कि प्रशासनिक क्षमता भी हासिल करनी पड़ती है। उन्हें जटिल ठेकों की जांच करने, कर एवं राजस्व कानूनों को समझने, वाणिज्यिक संस्थानों की वित्तीय स्थिति का आकलन करने जैसे कार्य करने पड़ते हैं। तेल की खोज की जटिलताओं या किसी परमाणु ऊर्जा संयंत्र की कार्यप्रणाली को समझने और ग्रामीण विकास, स्वास्थ्य सेवा, शिक्षा इत्यादि के लिए देशव्यापी योजनाओं के कार्यान्वयन की प्रभावकारिता की व्यापक समीक्षा करने के लिए उद्योग संबंधी ज्ञान की भी जरूरत पड़ सकती है।


== अनुमोदित कर्मचारी संख्या ==
आईएएण्डएएस संवर्ग की अनुमोदित शक्ति (01.08.2009 के अनुसार)
उपलेखानियंता एवं महालेखापरीक्षक: 5
अतिरिक्त उपलेखानियंता एवं महालेखापरीक्षक: 5
प्रधान महालेखाकार: 26
वरिष्ठ प्रशासनिक ग्रेड: 107
कनिष्ठ प्रशासनिक ग्रेड: 161 (चयन ग्रेड 80 और साधारण ग्रेड 81)
वरिष्ठ टाइम स्केल: 256
कनिष्ठ टाइम स्केल: 136


== आईएएण्डएएस विदेशगमन ==
आईएएण्डएएस अधिकारी मुख्य रूप से राजदूतावास लेखापरीक्षण अर्थात् दुनिया भर में स्थित भारत के राजदूतावासों और उच्चायोगों का लेखापरीक्षण करने के लिए विदेश जाते हैं। हालांकि विशेषज्ञों के रूप में लेखापरीक्षण विभागों में काम करने के लिए आईएएण्डएएस अधिकारियों को मध्य पूर्व (ओमान, यूएई) और अफ़्रीकी देशों (बोत्सवाना) में भेजा जाता है। कई अधिकारी कुछ समय के लिए संयुक्त राष्ट्र संघ और अन्य संबद्ध एजेंसियों में भी शामिल होते हैं।


== बाहरी कड़ियाँ ==
ऑफिशियल गवर्नमेंट वेबसाइट
नेशनल एकेडमी ऑफ ऑडिट्स एंड एकाउंट्स वेबसाइट
वेबपेज डिस्क्राइबिंग दी आईए&एएस (IA&AS) इन दी एनएएए (NAAA) वेबसाइट",497,भारतीय
जिलाधिकारी,"जिलाधिकारी या ज़िला दंडाधिकारी भारतीय प्रशासनिक सेवा (IAS) का एक प्रमुख प्रशासनिक पद है। जिसे अंग्रेजी में ""डिस्ट्रिक्ट कलेक्टर"" और इसे अंग्रेजी में या फिर सिर्फ ""कलेक्टर"" या ""डेप्युटी कमिश्नर"" के नाम से भी जाना जाता है। भारत के प्रत्येक जिले का एक अपना उपायुक्त होता है। अंग्रेज शासन के दौरान सन 1772 में गव्हर्नर जनरल लोर्ड वॉरेन हेस्टिंग द्वारा बुनियादी रूप से नागरिक प्रशासन और 'भू राजस्व की वसूली' के लिए गठित 'जिलाधिकारी' का पद, अब राज्य के लोक-प्रशासन के सर्वाधिक महत्वपूर्ण पदों में प्रमुख स्थान 
'जिलाधीश' और 'कलेक्टर' के रूप में जिले में राज्य सरकार का सर्वोच्च अधिकार संपन्न प्रतिनिधि या प्रथम लोक-सेवक होता है। जो मुख्य जिला विकास अधिकारी के रूप में सारे प्रमुख सरकारी विभागों- पंचायत एवं ग्रामीण विकास, चिकित्सा एवं स्वास्थ्य, आयुर्वेद, अल्पसंख्यक कल्याण, कृषि, भू-संरक्षण, शिक्षा, महिला अधिकारता, ऊर्जा, उद्योग, श्रम कल्याण, खनन, खेलकूद, पशुपालन, सहकारिता, परिवहन एवं यातायात, समाज कल्याण, सिंचाई, सार्वजनिक निर्माण विभाग, स्थानीय प्रशासन आदि के सारे कार्यक्रमों और नीतियों का प्रभावी क्रियान्वयन करवाने के लिए अपने जिले के लिए अकेले उत्तरदायी होता है।
वह जिला मजिस्ट्रेट के रूप में पुलिस अधीक्षक के साथ प्रमुखतः जिले की संपूर्ण कानून-व्यवस्था का प्रभारी होता है और सभी तरह के चुनावों का मुख्य प्रबंधक भी। साथ ही वह जनगणना-आयोजक, प्राकृतिक-आपदा प्रबंधक, भू-राजस्व-वसूलीकर्ता, भूअभिलेख-संधारक, नागरिक खाद्य व रसद आपूर्ति-व्यस्थापक, ई-गतिविधि नियंत्रक, जनसमस्या-निवारणकरता भी है।
जिला प्रशासन का नेतृत्व जिलाधिकारी करता है। वह एक साथ जिले के उपायुक्त (DC), जिला मजिस्ट्रेट (DM) और कलेक्टर होते हैं। जिलाधिकारी की मुख्य जिम्मेदारियाँ राजस्व प्रशासन, आपदा राहत, चुनाव, कानून और व्यवस्था बनाए रखना और सरकार द्वारा सौंपे गए अन्य मामले हैं। एक प्रशासक के रूप में, जिला कलेक्टर जिले में सभी विकास गतिविधियों के समन्वय के लिए जिम्मेदार है।
जिलाधिकारी जिला मजिस्ट्रेट (DM) के रूप में कार्य करता है और जिले में कानून और व्यवस्था बनाए रखने के लिए जिम्मेदार है। वह एक साथ उपायुक्त, जिला मजिस्ट्रेट और कलेक्टर हैं जिला मजिस्ट्रेट के रूप में, वह कानून और व्यवस्था के लिए जिम्मेदार है और पुलिस और अभियोजन एजेंसी का प्रमुख है।  कलेक्टर के रूप में, वह राजस्व प्रशासन का मुख्य अधिकारी होता है और भू-राजस्व के संग्रह के लिए जिम्मेदार होता है, और जिले में सर्वोच्च राजस्व न्यायिक प्राधिकारी भी होता है। उपायुक्त (डेप्युटी कमिश्नर) के रूप में, वह जिले का कार्यकारी प्रमुख होता है और उसके पास विकास, पंचायत, स्थानीय निकाय, नागरिक प्रशासन आदि से संबंधित विविध जिम्मेदारियां होती हैं।


== कर्तव्य और दायित्व ==
भूमि मूल्यांकन
भूमि अधिग्रहण
भूमि राजस्व का संग्रहण, भूमि रिकार्डों का रख-रखाव, भूमि सुधार व जोतों का एकीकरण
बकाया आयकर, उत्पाद शुल्क, सिंचाई बकाया को वसूलना
कृषि ऋण का वितरण
बाढ़, सूखा और महामारी जैसी प्राकृतिक आपदाओं के समय आपदा प्रबंधन
बाह्य आक्रमण और दंगों के समय संकट प्रबंधन
जिला बैंकर समन्वय समिति का अध्यक्षता
जिला योजना केंद्र की अध्यक्षता


== नियुक्ति (प्रविष्टि) ==
इनकी नियुक्ति राज्य सरकार द्वारा भारतीय प्रशासनिक सेवा (IAS) अधिकारियों में से की जाती है नमस्ते। भारतीय प्रशासनिक सेवा के सदस्यों को या तो सीधे संघ लोक सेवा आयोग (यूपीएससी) द्वारा भर्ती किया जाता है, या राज्य सिविल सेवा (प्रांतीय सिविल सेवा)  (एससीएस) से पदोन्नत किया जाता है।  सीधे भर्ती किए गए भारतीय प्रशासनिक सेवा (आईएएस) अधिकारियों को पांच से छह साल की सेवा के बाद जिलाधिकारी (कलेक्टर) के रूप में नियुक्त किया जाता है।


== नामपद्धति ==
जिलाधिकारी भारत में किसी जिले के प्रशासन के लिए जिम्मेदार पद है। हालाँकि पद का नामकरण अलग-अलग राज्यों में अलग-अलग हो सकता है, लेकिन इसे आमतौर पर दक्षिण भारतीय राज्यों में जिला कलेक्टर (Collector), उत्तर भारतीय राज्यों में जिला मजिस्ट्रेट (District Magistrate) और पंजाब, हरियाणा और जम्मू और कश्मीर जैसे राज्यों में उपायुक्त (Deputy Commissioner) के रूप में जाना जाता है। स्वतंत्रता के बाद, अलग-अलग नाम जारी रहे, भले ही पूरे भारत में जिलाधिकारी (डीएम) की भूमिका और शक्तियां लगभग समान हैं। अलग-अलग राज्यों में अलग-अलग शब्दों के इस्तेमाल का कारण ऐतिहासिक है और यह संबंधित राज्यों की प्रशासनिक व्यवस्था ,'बोल्ड टेक्स्ट' परंपराओं पर आधारित है।  हालाँकि, शब्दावली में अंतर के बावजूद, इन अधिकारियों की भूमिका और जिम्मेदारियाँ काफी हद तक समान हैं।",662,भारतीय
अन्ना राजम मल्होत्रा (Extended),"अन्ना राजम मल्होत्रा  (जन्म: 1927,17 सितंबर, 2018) भारतीय प्रशासनिक सेवा में शामिल होने वाली पहली भारतीय महिला थी। वे 1951 बैच की आई॰ ए॰ एस॰ अधिकारी रहीं। ये महाराष्ट्र से थीं।
अन्ना का जन्म एर्नाकुलम में हुआ। पहले कालीकट और बाद में मद्रास में शिक्षा ग्रहण करने के पश्चात उन्होने 1951 में भारतीय सिविल सेवा की परीक्षा उत्तीर्ण की और भारतीय प्रशासनिक सेवा में शामिल होने वाली पहली भारतीय महिला बनीं। 1951 में संघ लोक सेवा आयोग द्वारा संचालित आर एन बनर्जी और चार आईसीएस अधिकारियों के शामिल साक्षात्कार बोर्ड में उन्हें काफी हतोत्साहित किया गया और उन्हें विदेश सेवा और केन्द्रीय सेवाओं को चुनने हेतु कहा गया, किन्तु उन्होने बिना हतोत्साहित हुए मद्रास काडर चुना और पहले प्रयास में ही उसी वर्ष उनका चयन हुआ। उनका प्रारंभिक नाम अन्ना जॉर्ज है। उन्हें १९८९ में भारत सरकार द्वारा प्रशासकीय सेवा के क्षेत्र में उल्लेखनीय कार्य हेतु पद्म भूषण से सम्मानित किया गया था। 17 सितम्बर 2018 को उनका निधन हो गया।


== सन्दर्भ ==

{{ज्ञानसन्दूक व्यक्ति
| name          = अन्ना राजम मल्होत्रा<br>Anna Rajam Malhotra
| image         = <!-- filename only, no ""File:"" or ""Image:"" prefix, and no enclosing [[brackets]] -->
| alt           = <!-- descriptive text for use by speech synthesis (text-to-speech) software -->
| caption       = 
| birth_name    = Anna Rajam George
| birth_date    = {{Birth date|1927|07|17}} 
| birth_place   = [[Niranam]], [[British India]]
| death_date    = {{Death date and age|2018|09|17|1927|07|17}} 
| death_place   = 
| nationality   = [[भारत|Indian]]
| other_names   = 
| occupation    = 
| years_active  = 
| known_for     = 
| notable_works = 
| awards        = [[Padma Bhushan]]
| spouse        = [[R. N. Malhotra]]
}}
''' अन्ना राजम मल्होत्रा ''' (जन्म: 1927,17 सितंबर, 2018) [[भारतीय प्रशासनिक सेवा]] में शामिल होने वाली पहली [[भारतीय]] [[महिला]] थी। वे 1951 बैच की आई॰ ए॰ एस॰ अधिकारी रहीं। ये [[महाराष्ट्र]] से थीं।

अन्ना का जन्म [[एर्नाकुलम]] में हुआ। पहले [[कोड़िकोड|कालीकट]] और बाद में [[चेन्नई|मद्रास]] में शिक्षा ग्रहण करने के पश्चात उन्होने 1951 में [[भारतीय सिविल सेवा]] की परीक्षा उत्तीर्ण की और [[भारतीय प्रशासनिक सेवा]] में शामिल होने वाली पहली [[भारतीय]] [[महिला]] बनीं। 1951 में [[संघ लोक सेवा आयोग]] द्वारा संचालित आर एन बनर्जी और चार आईसीएस अधिकारियों के शामिल साक्षात्कार बोर्ड में उन्हें काफी हतोत्साहित किया गया और उन्हें विदेश सेवा और केन्द्रीय सेवाओं को चुनने हेतु कहा गया, किन्तु उन्होने बिना हतोत्साहित हुए [[चेन्नई|मद्रास]] काडर चुना और पहले प्रयास में ही उसी वर्ष उनका चयन हुआ। उनका प्रारंभिक नाम अन्ना जॉर्ज है। उन्हें [[१९८९]] में [[भारत सरकार]] द्वारा [[भारतीय प्रशासनिक सेवा|प्रशासकीय सेवा]] के क्षेत्र में उल्लेखनीय कार्य हेतु [[पद्म भूषण]] से सम्मानित किया गया था।<ref>[http://www.thehindu.com/features/metroplus/article2981603.ece] {{Webarchive|url=https://web.archive.org/web/20131126133957/http://www.thehindu.com/features/metroplus/article2981603.ece |date=26 नवंबर 2013 }} ""The Hindu"", March 11, 2012,Title:Grit meets grace</ref> 17 सितम्बर 2018 को उनका निधन हो गया।<ref>{{cite web |title=देश की पहली महिला IAS अधिकारी अन्ना राजम मल्होत्रा का निधन, मुंबई में होगा अंतिम संस्कार |url=https://www.patrika.com/miscellenous-india/mumbai-first-woman-ias-officer-anna-rajam-malhotra-is-passes-away-1-3432570/ |date=१८ सितम्बर २०१८ |publisher=पत्रिका समाचार |accessdate=२० सितम्बर २०१८ |archive-url=https://web.archive.org/web/20180920195900/https://www.patrika.com/miscellenous-india/mumbai-first-woman-ias-officer-anna-rajam-malhotra-is-passes-away-1-3432570/ |archive-date=20 सितंबर 2018 |url-status=live }}</ref>

== सन्दर्भ ==
{{टिप्पणीसूची}}
{{१९८९ पद्म भूषण}}

{{भारत की पहली महिलाएँ}}

[[श्रेणी:महाराष्ट्र]]
[[श्रेणी:1927 में जन्मे लोग]]
[[श्रेणी:१९८९ पद्म भूषण|मल्होत्रा, अन्ना राजम]]
[[श्रेणी:२०१८ में निधन]]",498,भारतीय
भारतीय वन सेवा,"भारतीय वन सेवा (भाविसे) एक को तीन अखिल भारतीय सेवा के अन्य दो की जाने वाली भारतीय प्रशासनिक सेवा और भारतीय पुलिस सेवा की है। भाविसे 1966 में अखिल भारतीय सेवा अधिनियम 1951 के तहत बनाया गया था। बहरहाल, यह एक अच्छी तरह से आयोजित भारतीय वन सेवा, जो ब्रिटिश राज के दौरान 1863से 1935 के अस्तित्व का केवल एक पुनरुद्धार किया गया।
भाविसे अधिकारियों की औपचारिक प्रशिक्षण की शुरुआत वापस 1867 के लिए जब पाँच उम्मीदवारों फ्रांस और जर्मनी में प्रशिक्षण से गुजरना करने के लिए चयन किया गया तिथियाँ. यह 1885 के लिए फ्रांस और रूस के बीच युद्ध के कारण एक छोटी तोड़ने के अलावा को जारी रखा. 1885 1905 तक, भाविसे परिवीक्षार्थी के प्रशिक्षण कूपर के हिल, लंदन, जहां 173 अधिकारियों को प्रशिक्षित किया गया पर आयोजित किया गया। 1895 और 1927 के बीच भाविसे परिवीक्षार्थी का प्रशिक्षण, ऑक्सफोर्ड, कैम्ब्रिज और एडिनबर्ग के विश्वविद्यालयों में आयोजित की गई थी। 1920 में, भारत सरकार, प्रशिक्षण भारत में 1926 में शुरू की भाविसे परिवीक्षार्थी एक केंद्र और वन अनुसंधान संस्थान की स्थापना करने के लिए परिणामी देहरादून में स्थित है कि प्रशिक्षित किया जा सकता है कि ऐतिहासिक फैसला लिया। यह 1932 है, जब अधिकारियों के लिए मांग की कमी के कारण, यह था बंद होने तक जारी रहा. 
भारत अधिनियम 1935 की है, जो अनंतिम सूची में वानिकी हस्तांतरित की सरकार है, भाविसे प्रशिक्षण की समाप्ति के परिणामस्वरूप. भाविसे अधिकारियों की सेवानिवृत्ति के साथ, प्रशिक्षित foresters की माँग को और इस प्रकार भारतीय वन कालेज 1938 में पैदा हुआ था उत्पन्न हो. इस Superior वन सेवा अधिकारी, विभिन्न राज्यों से भर्ती, IFC में इस प्रकार की सेवा के सब भारत चरित्र बनाए रखने प्रशिक्षित किया गया। इस सेवा का मुख्य जनादेश वनों के प्रबंधन मुख्यतः लकड़ी के उत्पादों के लिए एक निरंतर आधार पर यह दोहन करने के लिए वैज्ञानिक था। यह इस समय आ गया है कि जंगल के बड़े tracts स्थिति नियंत्रण में आरक्षण की प्रक्रिया के माध्यम से भारतीय वन अधिनियम, 1927 के अंतर्गत लाया गया के दौरान किया गया।
जंगल के प्रबंधन की प्रांतीय सरकार के हाथों में 1935 में और वन विभाग ने संबंधित राज्य सरकारों के तहत देश के वन प्रबंध कर रहे हैं आज भी चली गई। वानिकी के विषय के बाद से वर्ष 1977 में समवर्ती सूची में स्थानांतरित किया गया, केन्द्र सरकार ने वन के प्रबंधन की नीति के स्तर पर विशेष रूप से एक महत्वपूर्ण भूमिका निभाता है। 

ब्रिटिश काल में के रूप में लकड़ी के उत्पादों के उत्पादन के लिए वनों के प्रबंधन का मुख्य जोर भी 1976 में कृषि पर राष्ट्रीय आयोग की सिफारिशों में 1966.The भाविसे के पुनर्गठन के बाद जारी वन प्रबंधन में एक मील का पत्थर पारी थी। यह पहली बार है कि लोगों की धारणा के बायोमास की जरूरत है और सामाजिक वानिकी के माध्यम से विस्तार गतिविधियों को संबोधित में ध्यान रखा गया था करने के लिए शुरू की गई थी। निरंतर उपज की अवधारणा के लोगों में और वन क्षेत्रों के आसपास रहने की जरूरत है बायोमास के साथ अग्रानुक्रम में संबोधित किया। बराबर का प्रबंधन करने के लिए जोर वास संरक्षित क्षेत्र में दिया गया था और देश की जैव विविधता संरक्षण. आज वहाँ पर 2700 भाविसे अधिकारियों ने देश में सेवा कर रहे हैं। राज्यों और केन्द्र शासित प्रदेशों के विभिन्न मंत्रालयों और संस्थाओं दोनों में राज्य और केन्द्र सरकार में काम देश के प्राकृतिक संसाधनों, उनमें से एक अच्छी संख्या में प्रबंध में 31 वन विभागों की सेवा के अलावा. 

संघ लोक सेवा आयोग (संघ लोक सेवा आयोग), भारत सरकार के अधीन एक शरीर, एक प्रतियोगी परीक्षा विज्ञान की पृष्ठभूमि के साथ स्नातकों के लिए खुला आयोजित द्वारा भाविसे अधिकारियों रंगरूटों. लिखित परीक्षा योग्यता के बाद, उम्मीदवारों, दिल्ली प्राणी उद्यान में चार घंटों में पुरुषों और महिलाओं के लिए 14 किमी के लिए (25 किमी पैदल एक परीक्षण एक साक्षात्कार से गुजरना करने के लिए) और एक मानक चिकित्सा स्वास्थ्य परीक्षण किया है। चयनित अधिकारियों की शैक्षिक पृष्ठभूमि में वर्तमान रुझान स्नातकोत्तर विज्ञान, इंजीनियरिंग, कृषि और वानिकी सहित उच्च योग्यता को दर्शाता है। अधिकारियों का एक काफी बड़ी संख्या में विभिन्न विषयों में स्नातकोत्तर हैं।",679,भारतीय
