title,content,word_count,topic
गोविन्द बल्लभ पन्त कृषि एवं प्रौद्योगिकी विश्वविद्यालय,"गोविन्द बल्लभ पन्त कृषि एवं प्रौद्योगिकी विश्वविद्यालय (पंतनगर विश्वविद्यालय या केवल ""पंतनगर"") भारत का पहला कृषि विश्वविद्यालय है। इसका उद्घाटन जवाहरलाल नेहरू द्वारा १७ नवंबर, १९६० को उत्तर प्रदेश कृषि विश्वविद्यालय के नाम से किया गया था। वर्ष १९७२ में इसका नाम महान स्वतन्त्रता सेनानी गोविन्द बल्लभ पंत के नाम पर गोविन्द बल्लभ पन्त कृषि एवं प्रौद्योगिकी विश्वविद्यालय कर दिया गया। यह विश्वविद्यालय पंतनगर नामक परिसर-कस्बे में पड़ता है जो उत्तराखण्ड के उधमसिंहनगर जिले में है। यह विश्वविद्यालय भारत में हरित क्रांति का अग्रदूत माना जाता है।",87,कृषि
भारत में कृषि,"कृषि, का तात्पर्य फसलों के उत्पादन और पशुपालन से है।क्योंकि भारत की अर्थव्यवस्था कृषि पर आधारित है। भारत में कृषि आज से लगभग 10000 वर्ष पूर्व से की जा रही है। इसलिए ही भारत को कृषि प्रधान देश कहा जाता है। मगर इसके बाद भी यह कहना सही होगा कि भारत में असली कृषि की शुरुआत हरित क्रांति1960 के साथ ही हुई। जिसका नेतृत्व डॉक्टर एम. एस. स्वामीनाथ जी के द्वारा किया गया था।और हरित क्रांति को भारत में लाने में  पंडित जवाहरलाल नेहरू और डॉक्टर A.B जोशी का बहुत बड़ा योगदान रहा। उसके बाद भारत में कृषि का एक मजबूत ढांचा तैयार हो गया और आज भारत के पास हर वह तकनीक है जिसकी उसे जरूरत है।।                                Dr.MS.Swaminathan -ज़मीं जल जलवायु मौसम कृषक कृषि  आधार है गुरु आपने ही बनाया यह हरित क्रांति संसार है ।।   (Prashant Singh)",139,कृषि
गहन कृषि,"गहन कृषि या सघन कृषि जीविका कृषि का एक प्रकार है जिसे भूमि पर अत्यधिक जनसंख्या वाले क्षेत्रों में किया जाता है। यह श्रमसाध्य कृषि है जहाँ उत्पादन को बढ़ाने के लिए अधिक मात्रा में जैव-रसायनिक निवेशों और सिंचाई का प्रयोग किया जाता है। अधिक धूप वाले दिनों से युक्त जलवायु और उर्वर मृदा वाले खेतों में एक ही वर्ष में एकाधिक फसल उगाया जा सकता है। यह कृषि दक्षिणी, दक्षिण पूर्वी और पूर्वी एशिया के सघन जनसंख्या वाले प्रदेशों में प्रचलित है।
हिन्दू उत्तराधिकार अधिनियम, १९५६ के कारण पीढ़ी दर जोतों का आकार छोटा और अलाभप्रद होता जा रहा है। कृषक वैकल्पिक रोजगार न होने के कारण सीमित भूमि से अधिकतम उपज लेने की चेष्टा करते हैं।",118,कृषि
कृषि इंजीनियरी,"कृषि उत्पादन एवं प्रसंस्करण के लिये प्रयुक्त इंजीनियरी कृषि इंजीनियरी कहलाती है। यह पशु जीवविज्ञान, पादप जीवविज्ञान, यांत्रिक इंजीनियरी, सिविल इंजीनियरी तथा रसायन इंजीनियरी को मिलाकर काम करती है।",29,कृषि
स्थाई कृषि,"स्थाई कृषि या टिकाऊ खेती या संधारणीय कृषि (Sustainable agriculture) पादप एवं जानवरों के उत्पादन की समन्वित कृषि प्रणाली है जो पर्यावरणीय सिद्धान्तों को ध्यान में रखकर की जाती है। संधारणीय कृषि दीर्घावधि में :

मानव के भोजन एवं रेशों (फाइबर) की आवश्यकताओं की पूर्ति करेगी;
अनवीकरणीय उर्जा के स्रोतों का अधिकतम दक्षता के साथ कम से कम उपयोग करेगी।
जहाँ सम्भव होगा प्राकृतिक जैविक चक्रों एवं नियंत्रणों को अन्य संसाधनों के साथ मिश्रित करके उपयोग करेगी;
कृषि कार्यों को आर्थिक रूप से स्वपोषित (Sustainable) बनायेगी।
21 वीं सदी में टिकाऊ खेती के निम्नलिखित बातों पर विषेष ध्यान देना होगा-

फसल प्रणाली के साथ- साथ एग्री-बिजनैस आधारित खेती में विविधीकरण करना जिसमें फसल + डेयरी/पषुपालन/बकरी/मत्स्य/मुर्गी /बत्तख/कछुआ/तीतर/बटेरपालन/बागवानी, औषधीय एवं सुगंध पौधे, फूल, फल सब्जियाँ, मषरुम, रेषम आदि ताकि आमदनी बढ़े।
प्रमुख स्रोतों- ऊर्जा, जल, भूमि एवं मानव शक्ति (श्रम) को सुव्यवस्थित ढ़ंग से संगठित करना होगा।",145,कृषि
भारतीय कृषि अनुसंधान परिषद,"भारतीय कृषि अनुसंधान परिषद (भाकृअनुप, {<lang-en|Indian Council of Agricultural Research>}) भारत सरकार के कृषि मंत्रालय में कृषि अनुसंधान एवं शिक्षा विभाग के तहत एक स्वायत्तशासी संस्था है। रॉयल कमीशन की कृषि पर रिपोर्ट के अनुसरण में सोसाइटी रजिस्ट्रीकरण अधिनियम, 1860 के तहत पंजीकृत और 16 जुलाई 1929 को स्थापित इस सोसाइटी का पहले नाम इंपीरियल काउंसिल ऑफ एग्रीकल्चरल रिसर्च था। इसका मुख्यालय नयी दिल्ली में है।",66,कृषि
चन्द्र शेखर आजाद कृषि एवं प्रौद्योगिकी विश्वविद्यालय,"चन्द्रशेखर आजाद कृषि एवं प्रौद्योगिक विश्वविद्यालय कानपुर, भारत में उत्तर प्रदेश राज्य के कानपुर जिले में स्थित एक कृषि विश्वविद्यालय है। इसका नामकरण कानपुर के प्रसिद्ध क्रांतिकारी चंद्रशेखर आज़ाद के नाम पर किया गया है। इसमें पाँच संकाय हैं। कृषि तथा गृह विज्ञान के संकाय कानपुर में हैं तथा कृषि अभियंत्रिकी और तकनीक का संकाय, मत्स्य संकाय, और दुग्ध संकाय इटावा में है। यह विश्वविद्यालय उत्तर प्रदेश के २९ जिलों में कृषि समुदायों की आवश्यकताओं की देखभाल करता है।",79,कृषि
बिधान चन्द्र कृषि विश्वविद्यालय,"बिधान चन्द्र कृषि विश्वविद्यालय (BCKV) पश्चिम बंगाल का एक कृषि विश्वविद्यालय है। यह कृषि, उद्यानिकी, कृषि इंजीनियरी आदि के क्षेत्र में उच्च शिक्षा प्रदान करती है। यह नदिया जिले के कल्याणी तहसील के हरिनघाट के मोहनपुर में स्थित है।",39,कृषि
कृषि अर्थशास्त्र,"कृषि अर्थशास्त्र (Agricultural economicsgfd fusdhs या Agronomics) मूल रूप में वह विधा थी जिसमें फसलों उत्पादन एवं जानवरों के पालन में अर्थशास्त्र के सिद्धान्तों का प्रयोग करके इसे अधिक उपयोगी बनाने की कोशिशों का अध्ययन किया जाता था। पहले इसे 'एग्रोनॉमिक्स' कहते थे और यह अर्थशास्त्र की वह शाखा थी जिसमें भूमि के बेहतर उपयोग का अध्ययन किया जाता था। 
अर्थशास्त्र में कृषि का विशिष्ट स्थान स्वीकार किया गया है। विकसित, विकासशील एवं अर्द्धविकसित-सभी प्रकार की अर्थव्यवस्थाओं में आवश्यकतानुसार कृषि के विकास को मान्यता प्रदान की जाती है। खाद्य व्यवस्था, कच्चे माल की उपलब्धि तथा रोजगार प्रदान किये जाने के सम्बन्ध में प्रत्येक राष्ट्र की अर्थव्यवस्था में कृषि विकास का विशिष्ट स्थान है। नि:सन्‍देह कृषि के विकास में अनेक अस्थिरताओं से संघर्ष करना पड़ता है। इसके बावजूद भी किसी दृष्टि से कृषि का महत्व खाद्य सामग्री तथा औद्योगिक कच्चे माल की उपलब्धि की दृष्टि से कृषि विकास के महत्त्व को कम नहीं आंका जा सकता। अर्द्धविकसित तथा विकासशील देशों में इनके अतिरिक्त रोजगार उपलब्ध करवाने की दृष्टि से भी कृषि की विशिष्ट भूमिका है।
कृषि अर्थशास्त्र में कृषि के सम्बन्ध में स्थानीय कृषि, कृषि की नवीन व्यहू रचना तथा हरित क्रान्ति, कृषि का आधुनिकीकरण एवं व्यवसायीकरण, कृषि मूल्य नीति, कृषि श्रमिक, वन सम्पदा, ग्रामिण आधारभूत ढाँचा, बंजरभूमि विकास कार्यक्रम, कृषि वित्त, सहकारिता, सहकारिता का उद्गम एवं विकास, सहकारी विपणन, उपभोक्ता सहकारी समितियाँ और औद्योगिक सहकारी समितियाँ आदि विषयों का विस्तृत विवेचन किया जाता है।",234,कृषि
भारतीय कृषि अनुसंधान संस्थान,"'पूसा संस्थान' के नाम से लोकप्रिय भारतीय कृषि अनुसंधान संस्थान की स्थापना मूल रूप से पूसा (बिहार) में एक अमेरिकी समाजसेवक मि. हेनरी फिप्स द्वारा दिये गए 30,000 पाउन्ड् के सहयोग से 1905 में हुई थी। मूल रूप में यह संस्थान 'इम्पीरियल कृषि अनुसंधान संस्थान' (Imperial Agriculture Research Institute) था जो ब्रिटिश काल में स्थापित किया गया था। सन् 1934 में बिहार में एक भयंकर भूकंप आया जिसमें इस संस्थान के मुख्य भवनों को काफी क्षति हुई। इसके परिणामस्वरूप उसी वर्ष इस संस्थान को नई दिल्ली स्थानान्तरित कर दिया गया जिसे 'पूसा कैम्प्स' कहा गया। आगे चलकर दिल्ली स्थित यह संस्थान का नाम 'भारतीय कृषि अनुसंधान संस्थान' (Indian Agricultural Research Institute) कर दिया गया। और पूसा में जो कुछ बचा रहा उसे पदावनत (downgrade) करके 'कृषि अनुसंधान स्टेशन' (agricultural research station) कहा जाने लगा। अन्तत: 3 दिसम्बर सन् 1970 को भारत सरकार ने इसी को नामान्तरित करके 'राजेन्द्र कृषि विश्वविद्यालय' के रूप में बदल दिया।",155,कृषि
