title,content,word_count,topic
जीव विज्ञान,"जीव विज्ञान या जैविकी जीवन का वैज्ञानिक अध्ययन है।  यह व्यापक दायरे वाला एक प्राकृतिक विज्ञान है, परन्तु इसमें कई एकीकृत विषय हैं जो इसे एक एकल, सुसंगत क्षेत्र के रूप में एक साथ बांधते हैं। उदाहरणार्थ, सभी जीव कोशिकाओं से बने होते हैं जो जीन में कूटलिखित वंशानुगत तथ्य को संसाधित करते हैं, जिसे भविष्य की पीढ़ियों को प्रेषित किया जा सकता है। एक अन्य प्रमुख विषय विकासवाद है, जो जीवन की ऐक्य और वैविध्य की व्याख्या करता है। ऊर्जा प्रसंस्करण भी जीवन हेतु महत्त्वपूर्ण है क्योंकि यह जीवों को स्थानान्तरित करने, बढ़ने और पुनरुत्पादन करने की अनुमति देता है। अन्ततः, सभी जीव अपने स्वयं के आन्तरिक वातावरण को विनियमित करने में सक्षम होते हैं। (समस्थापन)
जीववैज्ञानिक संगठन के कई स्तरों पर जीवन का अध्ययन करने में सक्षम हैं, एक कोशिका के अणुजैविकी से लेकर पादप और प्राणियों की शारीरिकी और शरीर विज्ञान और जनसंख्या के विकास तक। इसलिए, जैविकी के भीतर कई उपविषय हैं, प्रत्येक को उनके शोध प्रश्नों की प्रकृति और उनके द्वारा उपयोग किए जाने वाले उपकरणों द्वारा परिभाषित किया गया है। अन्य वैज्ञानिकों की तरह, जीववैज्ञानिक अपने निकटवर्ती संसार के बारे में अवलोकन करने, प्रश्न पूछने, परिकल्पना उत्पन्न करने, प्रयोग करने और निष्कर्ष निकालने हेतु वैज्ञानिक विधि का प्रयोग करते हैं।
पृथ्वी पर जीवन, जो 3.7 अरब वर्ष से भी पूर्व उभरा, अत्यधिक वैविध्यपूर्ण है। जीववैज्ञानिकों ने जीवन के विभिन्न रूपों का अध्ययन और वर्गीकरण करने की मांग की है, प्राक्केन्द्रकी जीव जैसे कि प्राच्य और जीवाणु से लेकर सुकेन्द्रक जीवों जैसे प्रजीव, कवक, पौधों और प्राणियों तक।  ये विभिन्न जीव एक पारितन्त्र की जैव वैविध्य में योगदान करते हैं, जहाँ वे अपने जैवभौतिक वातावरण के माध्यम से पोषक तत्वों और ऊर्जा के चक्रण में विशेष भूमिका निभाते हैं।",284,जीव
"जीवन विज्ञान संस्थान, भुवनेश्वर","जीव विज्ञान संस्थान (The Institute of Life Sciences (ILS)), भुवनेश्वर की शुरूआत ए॰ दशक पहले हो गई थी। यह अवश्य ही उड़ीसा सरकार के विज्ञान तथा प्रौद्योगिकी विभाग की दूरदर्शी पहल थी। जीव विज्ञान ने विज्ञान की विभिन्न विधाओं में से शोध के ए॰ प्रमुख क्षेत्र के रूप में इक्कीसवीं शताब्दी में कदम रखने के लिए॰पर्याप्त क्षमता पहले ही प्राप्त कर ली थी। वास्तव में, यह उचित समय था कि जैव विज्ञान के उन्नत क्षेत्रों में अध्ययन चलाने वाले ए॰ केन्द्र की स्थापना उड़ीसा में की जाए।
यह संस्थान अपनी समस्त आशाओं ए॰ं प्रत्याशाओं, चुनौतियों ए॰ं अवसरों के साथ नई सहस्राब्दि का समाना करने को तैयार है। नई सहस्राब्दि में जीवविज्ञान से यह आशा की जाती है कि वह मानवीय यातनारओं ओर मानव जीवन के स्तर को सुधारने के दिशा में महत्वपूर्ण योगदान देगा। जीवविज्ञान संस्थान ने, सही अर्थ में, इन चुनौतियों को अपने लक्ष्यों तथा अवसरों के रूप में स्वीकार कर लिया है। संस्थान ने कृषि, श्वास्थ्य तथा पर्यावरण से संबंधित आण्विक जीवविज्ञान और जैवप्रौद्योगिकीय अनुसंधान आरम्भ कर दिया है।",171,जीव
क्रमविकासीय जीवविज्ञान,"क्रम-विकासीय जीवविज्ञान जीव विज्ञान का उपक्षेत्र है जो विकासवादी प्रक्रियाओं (प्राकृतिक चयन, सामान्य वंश, अटकल) का अध्ययन करता है जिसने पृथ्वी पर जीवन की विविधता का उत्पादन किया। 1930 के दशक में, जूलियन हक्सले ने जैविक अनुसंधान के पहले असंबंधित क्षेत्रों जैसे कि आनुवांशिकी और पारिस्थितिकी, सिस्टमैटिक्स और पैलियंटोलॉजी से समझ के आधुनिक संश्लेषण को क्या कहा, क्रम-विकासवादी जीव विज्ञान का अनुशासन उभरा।
उत्पत्ति या विकास (Evolution) उस विज्ञान को कहते हैं जिससे ज्ञात होता है किसी प्रकार का एक जाति बदलते बदलते एक दूसरी जाति को जन्म देती है। पुरातन काल में मनुष्य सोचता था कि ईश्वर ने सभी प्रकार के जीवों का सृजन एक साथ ही कर दिया है। ऐसे विचार धीरे धीरे बदलते गए। आजकल के वैज्ञानिकों का मत है कि प्रकृति में नाना विधियों से जीन प्रणाली एकाएक बदल सकती है। इसे उत्परिवर्तन (mutation) कहते हैं। ऐसे अनेक उत्परिवर्तन होते रहते हैं, पर जो जननक्रिया में खरे उतरें और वातावरण में जम सकें, वे रह जाते हैं। इस प्रकार नए पौधे की उत्पत्ति होती है। वर्णकोत्पादकों की संख्या दुगुनी, तिगुनी या कई गुनी हो कर नए प्रकार के गुण पैदा करती हैं। इन्हें बहुगुणित कहते हैं। बहुगुणितता (polypoidy) द्वारा भी नए जीवों की उत्पत्ति का विकास होता है।",202,जीव
विज्ञान का इतिहास,विज्ञान का इतिहास से तात्पर्य विज्ञान व वैज्ञानिक ज्ञान के ऐतिहासिक विकास के अध्ययन से है। यहाँ 'विज्ञान' के अन्तर्गत प्राकृतिक विज्ञान व सामाजिक विज्ञान दोनों सम्मिलित हैं।,28,जीव
कृंतक (जीव विज्ञान),"जीव विज्ञान में कृंतन प्रकृति में पाये जाने वाले जीवों का आनुवंशिक रूप से समान प्रतिलिपि निर्माण की एक विधि है जिसके अन्तर्गत जीवाणु, कीट और पादप अलैंगिक रूप से प्रजनन करते हैं। इस तरह उत्पादित जीव कृंतक कहलाते हैं। जैव प्रौद्योगिकी में कृंतन का अर्थ उस प्रक्रिया से है जिसका प्रयोग करके डीएनए खंडों (आण्विक कृंतन), कोशिकाओं (कोशिका कृंतन), आदि की प्रतियां प्राप्त की जाती हैं।",67,जीव
वनस्पति विज्ञान,"वनस्पति विज्ञान या पादप विज्ञान, पौधों के जीवन का विज्ञान और जीव विज्ञान की एक शाखा है। एक वनस्पति वैज्ञानिक या पादप वैज्ञानिक एक वैज्ञानिक है जो इस क्षेत्र में विशेषज्ञता रखता है।",33,जीव
शरीरक्रिया विज्ञान,"शरीरक्रिया विज्ञान, दैहिकी या कार्यिकी के अंतर्गत प्राणियों से संबंधित प्राकृतिक घटनाओं का अध्ययन और उनका वर्गीकरण किया जाता है, साथ ही घटनाओं का अनुक्रम और सापेक्षिक महत्व के साथ प्रत्येक कार्य के उपयुक्त अंगनिर्धारण और उन अवस्थाओं का अध्ययन किया जाता है जिनसे प्रत्येक क्रिया निर्धारित होती है।
शरीरक्रिया विज्ञान चिकित्सा विज्ञान की वह शाखा है जिसमें शरीर में सम्पन्न होने वाली क्रियाओं का अध्ययन किया जाता है। इसके अन्तर्गत मनुष्य या किसी अन्य प्राणी और पादप के शरीर में मौजूद भिन्न-भिन्न अंगों एवं तन्त्रों के कार्यों और उन कार्यों के होने के कारणों के साथ-साथ उनसे सम्बन्धित चिकित्सा विज्ञान के नियमों का भी ज्ञान दिया जाता है। उदाहरण के लिए कान सुनने का कार्य करते है और आंखें देखने का कार्य करती हैं लेकिन शरीर-क्रिया विज्ञान सुनने और देखने के सम्बन्ध में यह ज्ञान कराती है कि ध्वनि कान के पर्दे पर किस प्रकार पहुँचती है और प्रकाश की किरणें आंखों के लेंसों पर पड़ते हुए किस प्रकार वस्तु की छवि मस्तिष्क तक पहुँचती है। इसी प्रकार, मनुष्य जो भोजन करता है, उसका पाचन किस प्रकार होता है, पाचन के अन्त में उसका आंतों की भित्तियों से अवशोषण किस प्रकार होता है, आदि।",195,जीव
जीव,"जीव (Organism) शब्द जीवविज्ञान में सभी जीवन-सन्निहित प्राणियों के लिए प्रयुक्त होता है, जैसे: कशेरुकी जन्तु, कीट, पादप अथवा जीवाणु।
एक जीव में एक या एक से अधिक कोशिकाएँ होती हैं। जिनमें एक कोशिका पाया जाता है उसे एक कोशिकीय जीव कहते हैं; एक से अधिक कोशिका होने पर उस जीव को बहुकोशिकीय जीव कहा जाता है।",57,जीव
खगोलजीव विज्ञान,"खगोलजीव विज्ञान पूरे ब्रह्माण्ड में जीवन के शुरुआत, फैलाव, क्रम विकास और भविष्य के अध्ययन को कहते हैं। विज्ञान का यह क्षेत्र कई कठिन प्रश्नों का जवाब देने की कोशिश करता है, मसलन -

पृथ्वी के आलावा जीवन कहीं पनप सकता है? यदि हाँ, तो उसे कहाँ खोजा जाए?
क्या अन्य प्रकार के जीवन हमसे इतने भिन्न होंगे के हम यह पहचान ही न पाए के वह जीवित है?
पृथ्वी पर जीवन कैसे आरम्भ हुआ?
रसायन के मिश्रणों से जीवों के शरीर बने होते हैं। रसायन कब और कैसे केवल रसायन न रहकर जीव बन जाते हैं?
अलग-अलग वातावरणों में जीवन कैसे पनप सकता है? पृथ्वी को छोड़कर क्या पृथ्वी के जीव अन्य स्थानों पर फल-फूल सकते हैं?
अभी तक वैज्ञानिकों को केवल एक ही ग्रह ज्ञात है जिसपर जीवन है: पृथ्वी। इस वजह से केवल इसी एक उदहारण से प्रेरित होकर वह ऐसे अन्य स्थानों की कल्पना करते आए हैं जहाँ जीवन संभव हो। हाल ही में खोजे गए ग़ैर-सौरीय ग्रहों से हमारे सूरज के अलावा अन्य तारों के वासयोग्य क्षेत्रों में भी ग्रहों के मिलने की उम्मीदें जागी हैं, जिस से यह लग रहा है के खगोलजीव विज्ञान संभवतः एक नए दौर की दहलीज़ पर हो सकता है।",200,जीव
जैवविकास विज्ञान,जैवविकास विज्ञान जीव विज्ञान की एक शाखा है।,8,जीव
