title,content,word_count,topic
मनोविज्ञान,"मनोविज्ञान वह शैक्षिक और अनुप्रयोगात्मक विद्या है जो प्राणी (मनुष्य, पशु आदि) के मानसिक प्रक्रियाओं, अनुभवों तथा व्यक्त व अव्यक्त दोनों प्रकार के व्यवहार का एक क्रमबद्ध तथा वैज्ञानिक अध्ययन करती है। दूसरे शब्दों में यह कहा जा सकता है कि मनोविज्ञान एक ऐसा विज्ञान है जो क्रमबद्ध रूप से प्रेक्षणीय व्यवहार का अध्ययन करता है तथा प्राणी के भीतर के मानसिक एवं दैहिक प्रक्रियाओं जैसे - चिन्तन, भाव आदि तथा वातावरण की घटनाओं के साथ उनका संबंध जोड़कर अध्ययन करता है। इस परिप्रेक्ष्य में मनोविज्ञान को व्यवहार एवं मानसिक प्रक्रियाओं के अध्ययन का विज्ञान कहा गया है। 'व्यवहार' में मानव व्यवहार तथा पशु व्यवहार दोनों ही सम्मिलित होते हैं। मानसिक प्रक्रियाओं के अन्तर्गत संवेदन, अवधान, प्रत्यक्षण, सीखना (अधिगम), स्मृति, चिन्तन आदि आते हैं।
मनोविज्ञान अनुभव का विज्ञान है। इसका उद्देश्य चेतनावस्था की प्रक्रिया के तत्त्वों का विश्लेषण, उनके परस्पर संबंधों का स्वरूप तथा उन्हें निर्धारित करनेवाले नियमों का पता लगाना है।",152,मनोविज्ञान
शैक्षिक मनोविज्ञान,"शैक्षिक मनोविज्ञान (Educational psychology), मनोविज्ञान की वह शाखा है जिसमें इस बात का अध्ययन किया जाता है कि मानव शैक्षिक वातावरण में सीखता कैसे है तथा शैक्षणिक क्रियाकलाप अधिक प्रभावी कैसे बनाये जा सकते हैं। 'शिक्षा मनोविज्ञान' दो शब्दों के योग से बना है - ‘शिक्षा’ और ‘मनोविज्ञान’। अतः इसका शाब्दिक अर्थ है - शिक्षा संबंधी मनोविज्ञान। दूसरे शब्दों में, यह मनोविज्ञान का व्यावहारिक रूप है और शिक्षा की प्रक्रिया में मानव व्यवहार का अध्ययन करने वाला विज्ञान है।मानव व्यवहार को बनाने की दृष्टि से जब व्यवहार का अध्ययन किया जाता है तो अध्ययन की इस शाखा को शिक्षा मनोविज्ञान Archived 2021-05-05 at the वेबैक मशीन के नाम से संबोधित किया जाता है। अतः कहा जा सकता है कि शिक्षा मनोविज्ञान Archived 2021-05-05 at the वेबैक मशीन शैक्षणिक स्थितियों में मानव व्यवहार का अध्ययन करता है। दूसरे शब्दों में शैक्षिक समस्याओं का वैज्ञानिक व संगठन से समाधान करने के लिए मनोविज्ञान के आधारभूत सिद्धांतों का उपयोग करना ही शिक्षा मनोविज्ञान की विषय वस्तु है। शिक्षा के सभी पहलुओं जैसे शिक्षा के उद्देश्यों, शिक्षण विधि, पाठ्यक्रम, मूल्यांकन, अनुशासन आदि को मनोविज्ञान ने प्रभावित किया है। बिना मनोविज्ञान की सहायता के शिक्षा प्रक्रिया सुचारू रूप से नहीं चल सकती।
शिक्षा मनोविज्ञान से तात्पर्य शिक्षण एवं सीखने की प्रक्रिया को सुधारने के लिए मनोवैज्ञानिक सिद्धान्तों का प्रयोग करने से ह शिक्षा मनोविज्ञान शैक्षिक परिस्थितियों में व्यक्ति के व्यवहार का अध्ययन करता है।
इस प्रकार शिक्षा मनोविज्ञान में व्यक्ति के व्यवहार, मानसिक प्रक्रियाओं एवं अनुभवों का अध्ययन शैक्षिक परिस्थितियों में किया जाता है। शिक्षा मनोविज्ञान मनोविज्ञान की वह शाखा है जिसका ध्येय शिक्षण की प्रभावशाली तकनीकों को विकसित करना तथा अधिगमकर्ता की योग्यताओं एवं अभिरूचियों का आंकलन करना है। यह व्यवहारिक मनोविज्ञान की शाखा है जो शिक्षण एवं सीखने की प्रक्रिया को सुधारने में प्रयासरत है।",292,मनोविज्ञान
समाज मनोविज्ञान,"सामाजिक मनोविज्ञान (Social Psychology) मनोविज्ञान की वह शाखा है, जिसके अन्तर्गत इस तथ्य का वैज्ञानिक अध्ययन किया जाता है कि किसी दूसरे व्यक्ति की वास्तविक, काल्पनिक, अथवा प्रच्छन्न उपस्थिति हमारे विचार, संवेग, अथवा व्यवहार को किस प्रकार से प्रभावित करती है।। यहाँ 'वैज्ञानिक' का अर्थ है 'अनुभवजन्य विधि'। इस सन्दर्भ मे विचार, भावना तथा व्यवहार मनोविज्ञान के उन चरों (वैरिएबल्स) से सम्बन्ध रखते हैं जो नापने योग्य हैं। udeshya likho",70,मनोविज्ञान
प्रायोगिक मनोविज्ञान,प्रायोगिक मनोविज्ञान (Experimental psychology) कोई विषय नहीं है बल्कि एक विधिसम्म्त तरीका (methodological approach) है। आधुनिक मनोविज्ञान की औपचारिक शुरुआत 1879 में हुई जब विल्हेम वुंट द्वारा जर्मनी के लीपजिंग में पहली प्रयोगात्मक प्रयोगशाला की स्थापना की गई थी। विल्हेम सचेत अनुभव के अध्ययन में रुचि रखते थे और मन के घटकों या निर्माण खंडों का विश्लेषण करना चाहते थे। विलियम वुंड्ट के समय के मनोवैज्ञानिकों ने आत्मनिरीक्षण के माध्यम से मन की संरचना का विश्लेषण किया और इसलिए उन्हें संरचनावादी कहा गया।आत्मनिरीक्षण एक ऐसी प्रक्रिया थी जिसमें मनोवैज्ञानिक प्रयोगों में व्यक्तियों या विषयों को अपनी मानसिक प्रक्रियाओं या अनुभवों का विस्तार से वर्णन करने के लिए कहा जाता था। प्रायोगिक मनोविज्ञान को संरचनावाद या संरचनावाद के एक भाग के रूप में भी जाना जाता है। क्योंकि वुंट के विचार चेतना को एक संरचना के रूप में देखने पर केंद्रित थे (प्राथमिक संवेदनाओं के निर्माण खंडों द्वारा निर्मित जिसमें इसे तोड़ा जा सकता था) उनके दृष्टिकोण को संरचनावाद के रूप में चिह्नित किया गया था।,165,मनोविज्ञान
बाल मनोविज्ञान,"बालमनोविज्ञान मनोविज्ञान की वह शाखा है, जिसमें गर्भावस्था से लेकर प्रौढ़ावस्था तक के मनुष्य के मानसिक विकास का अध्ययन किया जाता है। जहाँ सामान्य मनोविज्ञान प्रौढ़ व्यक्तियों की मानसिक क्रियाओं का वर्णन करता है तथा उनको वैज्ञानिक ढंग से समझने की चेष्टा करता है, वहीं बालमनोविज्ञान बालकों की मानसिक क्रियाओं का वर्णन करता और उन्हें समझाने का प्रयत्न करता है।",60,मनोविज्ञान
परामर्श मनोविज्ञान,"परामर्श मनोविज्ञान या उपबोधन मनोविज्ञान (Counseling psychology) एक मनोवैज्ञानिक विशेषज्ञता है जो परामर्श प्रक्रिया एवं परिणाम; पर्यवेक्षण एवं प्रशिक्षण; जीवन विकास एवं परामर्श तथा निवारण एवं स्वास्थ्य जैसे विभिन्न व्यापक क्षेत्र और शोध में प्रयुक्त की जाती है।
परामर्श मनोविज्ञान प्रैक्टिशनर (जिन्हें परामर्शदाता कहा जाता है) व्यक्तियों से बात करते हैं, हक्लक्कउनकी मानसिक स्थिति को समझते हैं तथा उन्हें परेशान करने वाली समस्याओं से उबरने के श्रेष्ठ उपाय उन्हें सुझाते हैं।",71,मनोविज्ञान
उद्दीपक (मनोविज्ञान),"मनोविज्ञान में, इन्द्रियों द्वारा पकड़े जाने योग्य किसी भी 'परिवर्तन' को उद्दीपन (स्टिमुलस) कहते हैं।",15,मनोविज्ञान
भारतीय मनोविज्ञान,भारतीय मनोविज्ञान भारत में अति प्राचीन काल से आज तक हुए मनोवैज्ञानिक अध्ययनों और अनुसंधानों का समग्र रूप है।'भारतीय' कहने से यही तात्पर्य है कि भारतीय संस्कृति की पृष्टभूमि में जिस मनोविज्ञान का विकास हुआ वह इस क्षेत्र में भारत का विशेष योगदान माना जा सकता है।,47,मनोविज्ञान
नैदानिक मनोविज्ञान,"नैदानिक मनोविज्ञान, clinical psychology मनोवैज्ञानिक आधार वाले संकट या दुष्क्रियता से बचाव तथा राहत प्रदान करने या व्यक्तिपरक स्वास्थ्य तथा व्यक्तिगत विकास को बढ़ावा देने वाला एक एकीकृत विज्ञान, सिद्धांत तथा नैदानिक ज्ञान है। इस पद्धति के केंद्र में होते हैं मनोवैज्ञानिक मूल्यांकन तथा मनोचिकित्सा; यद्यपि नैदानिक मनोवैज्ञानिक, अनुसंधान, शिक्षण, परामर्श, विधि चिकित्साशास्त्र संबंधी साक्ष्य (forensic testimony) तथा कार्यक्रम विकास एवं प्रशासन में भी संलिप्त होते हैं। कई देशों में नैदानिक मनोविज्ञान एक नियंत्रित मानसिक स्वास्थ्य पेशा है।
इस क्षेत्र का आरंभ, प्रायः वर्ष 1896 में पेंसिल्वैनिया विश्वविद्यालय में लाइटनर विट्मर (Lightner Witmer) द्वारा प्रथम मनोवैज्ञानिक चिकित्सालय की स्थापना के साथ माना जाता है। 20वीं शताब्दी के प्रथमार्ध में नैदानिक मनोविज्ञान मनोवैज्ञानिक मूल्यांकन पर केंद्रित था, जिसमें उपचार पर कम ध्यान दिया जाता. 1940 के दशक के बाद, जब द्वितीय विश्व युद्ध में प्रशिक्षित चिकित्सकों की बड़ी संख्या में आवश्यकता हुई, तब इसमें बदलाव आया। तब से लेकर आज तक दो प्रमुख शैक्षणिक प्रारूपों का विकास हुआ- पीएचडी विज्ञान-चिकित्सक प्रारूप (नैदानिक अनुसंधान पर केंद्रित) और मनोवैज्ञानिक (Psy.D.)- चिकित्सक-विद्वान प्रारूप (नैदानिक चिकित्सा पर केंद्रित). नैदानिक मनोवैज्ञानिक अब मनोचिकित्सा के विशेषज्ञ माने जाते हैं, तथा वे सामान्यतः चार प्रमुख प्राथमिक सैद्धांतिक अभिमुखन- मनोगतिकी, मानविकी, व्यवहार उपचार/संज्ञानात्मक स्वभावजन्य तथा प्रणालियों या पारिवारिक उपचारों में प्रशिक्षित होते हैं।",204,मनोविज्ञान
न्यायालयिक मनोविज्ञान,"न्यायालयिक मनोविज्ञानप्रतिच्छेदन है मनोविज्ञान के बीच और न्याय प्रणाली के बीच न्यायालयिक विज्ञान की इस शाखा से अपराधी की मानसिक स्थिति अथवा विकृति का अध्ययन किया जाता है। यह शाखा मानसिक रूप से अस्वस्थ अपराधी को समझने के लिए होती है क्यूंकि अगर कोई व्यक्ति स्वस्थ नहीं है तो उसके विरुद्ध अभियोजन प्रस्तुत किया जाना न्याय संगत नहीं माना जाता इसलिए ऐसे व्यक्ति की मानसिक अवस्था का परीक्षण अत्यंत महत्वपूर्ण होता है। न्यायालयिक मनोवैज्ञानिक वह इंसान होता है जो इस शाखा में काम करता है उसे विशेषज्ञ कहते हैं क्यूंकि उसे न्याय प्रणाली और अपनी शाखा का सारा ज्ञान होता है और वह अदालत में अपनी बात साबित कर सकता है। न्यायालयिक मनोवैज्ञानिक को चिकित्सक मनोविज्ञान में, सामजिक मनोविज्ञान में, संघठन मनोविज्ञान में या फिर प्रयोगिक मनोविज्ञान में Ph.D या फिर Psy.D की डिग्री प्राप्त होनी चाहिए। न्यायालयिक मनोवैज्ञानिक एक अकादमिक शोधकर्ता, कानून प्रवर्तन के लिए सलाहकार, सुधारक मनोविज्ञानी, विश्लेषक, गवाह विशेषज्ञ, ट्रायल सलाहकार आदि इनमें से किसी भी व्यवसायी में हो सकते हैं।",164,मनोविज्ञान
