title,content,word_count,topic
अपराध शास्त्र,,0,अपराध
अपराध,"अपराध या दंडाभियोग (crime) की परिभाषा भिन्न-भिन्न रूपों में की गई है; यथा,

दंडाभियोग समाजविरोधी क्रिया है;
समाज द्वारा निर्धारित आचरण का उल्लंघन या उसकी अवहेलना दंडाभियोग है;
यह ऐसी क्रिया या क्रिया में त्रुटि है, जिसके लिये दोषी व्यक्ति को कानून द्वारा निर्धारित दंड दिया जाता है।अर्थात अपराध कानूनी नियमो कानूनों के उल्लंघन करने की नकारात्मक प्रक्रिया है जिससे समाज के तत्वों का विनाश होता है ।
इन परिभाषाओं के अनुसार किसी नगरपालिका के बनाए नियमों का उल्लंघन कर यदि कोई रात में बिना बत्ती जलाए साइकिल पर नगर की सड़क पर चले अथवा बिना पर्याप्त कारण के ट्रेन की जंजीर खींचकर गाड़ी खड़ी कर दे, तो वह भी उसी प्रकार दोषी माना जाएगा, जिस तरह कोई किसी की हत्या करने पर। किंतु साधारण अर्थ में लोग दंडाभियोग को हत्या, डकैती आदि जघन्य अपराधों के पर्याय के रूप में ही लेते हैं। लौकिक मत के अनुसार कोई चालक यदि तेजी एवं असावधानी से मोटर चलाते हुए किसी को अपनी गाड़ी से कुचल दे तो वह अपराधी नहीं कहा जा सकता, यदि उसके मन में अपराध करने की भावना न रही हो। जब हम गलती करते हैं तब वह अपराध कहलाता है",192,अपराध
राष्‍ट्रीय अपराध रिकॉर्ड ब्‍यूरो,"राष्‍ट्रीय अपराध रिकार्ड ब्‍यूरो (अंग्रेजी: National Crime Records Bureau, एन सी आर बी) भारत सरकार, गृह मंत्रालय के साथ संलग्‍न एक कार्यालय है। नई दिल्‍ली स्थित इस ब्‍यूरो का प्रमुख उद्देश्य भारत की पुलिस के आधुनिकीकरण व सूचना प्रौद्योगिकी में सशक्‍त करना है। 

यह ब्‍यूरो देश भर में ""अपराध अपराधी सूचना प्रणाली"" (Crime Criminal Information system, CCIS, सी.सी.आई.एस.) के अंतर्गत प्रत्‍येक राज्‍य अपराध रिकार्ड ब्‍यूरो एवं जिला अपराध रिकार्ड ब्‍यूरो में 762 सर्वर-आधारित कम्‍प्‍यूटर सिस्‍टम स्‍थापित कर चुका है, ताकि अपराध, अपराधियों एवं अपराधियों की सम्‍पत्ति से संबंधित राष्‍ट्रीय स्‍तर के डाटा बेस को व्‍यवस्थित किया जा सके। इसके अतिरिक्त यह ब्यूरो ""अपराध एवं अपराधी खोज नेटवर्क और प्रणाली"" (Crime and Criminal Tracking Network and Systems, CCTNS, सी.सी.टी.एन.एस.) को भी कार्यान्वित कर रहा है, जो भारत सरकार के राष्‍ट्रीय ई-गर्वनेंस योजना के अंतर्गत एक मिशन मोड परियोजना है।[उद्धरण चाहिए]",139,अपराध
कम्प्यूटेशनल आपराधिकी,"कम्प्यूटेशनल अपराध विज्ञान एक अंतःविषय क्षेत्र है जो कंप्यूटिंग विज्ञान तरीकों का उपयोग करता है औपचारिक रूप से, अपराध अवधारणाओं को परिभाषित जटिल घटनाओ के बारे में हमारी समझ में सुधार और संबंधित समस्याओं के लिए समाधान उत्पन्न करने मे आसान बना देता है।",44,अपराध
अपराध अन्वेषण,"अपराध अन्वेषण (criminal investigation) एक अनुप्रयुक्त विज्ञान है जिसमें तथ्यों का अध्ययन एवं विश्लेषण किया जाता है ताकि अपराधी की पहचान की जा सके। इसमें तलाशी लेना, साक्षात्कार लेना (बातचीत करना), पूछताछ करना, साक्ष्य एकत्र करना, आदि सम्मिलित है। आधुनिक अपराध अन्वेषण में न्यायालयिक विज्ञान नामक वैज्ञानिक तकनीक का प्रायः उपयोग किया जाता है।",54,अपराध
संगठित अपराध,संगठित अपराध बड़े पैमाने पर किये जाते हैं। इसके पीछे अपराधियों का एक बडा समूह काम करता है। इनका कार्यक्षेत्र भी अपेक्षाकृत विस्तृत होता है। इनके पास संसाधन अधिक होते हैं।,31,अपराध
न्यायालयिक विज्ञान के सिद्धांत,"न्यायालयिक विज्ञान (फॉरेंसिक साइंस) वह वैज्ञानिक अनुशासन है जिसमे भौतिक साक्ष्य की जांच, मान्यता, निश्चयीकरण और मूल्यांकन किया जाता है। यह सामान्य विज्ञान के नियम एवम सिधांत को कानून के प्रयोग के उपयुक्त बनाने का विज्ञान है। अपराध अनुसंधान के क्षेत्र में इसका बहुत महत्व है।",46,अपराध
पुलिस अनुसंधान एवं विकास ब्यूरो,"पुलिस अनुसंधान एवं विकास ब्यूरो (अंग्रेज़ी:ब्यूरो ऑफ पुलिस रिसर्च एण्ड डवलपमेंट, लघु:बी.पी.आर एण्ड डी) की स्थापना पुलिस बलों के आधुनिकीकरण के बारे में भारत सरकार के उद्देश्य को पूरा करने के लिए २८ अगस्त, १९७० को की गई थी। अब यह बहुआयामी एवं परामर्शदाता संगठन है और इसके चार प्रभाग हैं। मूल रूप से संस्थान में दो प्रभाग होते थे: अनुसंधान एवं विकास प्रभाग। बाद में १९७३ में प्रशिक्षण प्रभाग जोड़ा गया। इसके बाद १९८३ में फॉरेन्ज़िक विज्ञान प्रभाग और १९९५ में दिष-सुधार प्रशासन प्रभाग जुड़े। इसके साथ साथ कुछ अन्य विभागों ने संस्थान के कुछ कार्य संभाले, जैसे १९७६ में अपराध विज्ञान एवं फॉरेन्ज़िक विज्ञान ने कुछ संबंधित कार्य संभाला। इस विभाग को बाद में लोक नायक जय प्रकाश नारायण राष्ट्रीय अपराध विज्ञान एवं फॉरेन्ज़िक विज्ञान नाम दिया गया। १९८६ में राष्ट्रीय अपराध अभिलेख ब्यूरो और २००२ में फॉरेन्ज़िक विज्ञान निदेशालय ने संभाला। 
11 जून 2019 को वरिष्ठ आईपीएस अधिकारी वी एस कौमुदी को पुलिस अनुसंधान एवं विकास ब्यूरो (बीपीआरएंडडी) का महानिदेशक नियुक्त किया गया है।",167,अपराध
लो‍कनायक जयप्रकाश नारायण राष्‍ट्रीय अपराध तथा न्‍याय विज्ञान संस्‍थान,राष्‍ट्रीय अपराध तथा न्‍याय विज्ञान संस्‍थान (एमएचए) की स्‍थापना वर्ष 1972 में हुई थी। लोकनायक जयप्रकाश नारायण के जन्‍मशती समारोहों के मद्देनजर 3 अक्‍टूबर 2003 को इस संस्‍थान का नाम बदलकर 'लोकनायक जयप्रकाश नारायण राष्‍ट्रीय अपराध तथा न्‍याय विज्ञान संस्‍थान' कर दिया गया। यहां मानवीय और शांतिपूर्ण तरीके से अपराधों के रहस्‍य सुलझाने की दिशा में नियमित शोध किए जाते हैं। इसे आपराधिक न्‍याय प्रणाली के अधिकारियों के प्रशिक्षण का नोडल संस्‍थान बनाया गया है।,75,अपराध
उत्तर प्रदेश पुलिस,"उत्तर प्रदेश पुलिस भारत के राज्य उत्तर प्रदेश में २३६,२८६वर्ग.कि.मी के क्षेत्र में २० करोड़ जनसंख्या (वर्ष 2011 के अनुसार) में न्याय एवं कानून व्यवस्था बनाये रखने हेतु उत्तरदायी पुलिस सेवा है। ये पुलिस सेवा न केवल भारत वरन विश्व की सबसे बड़ी पुलिस सेवा है। सेवा के महानिदेशक-पुलिस की कमान की शक्ति 3.10 लाख के लगभग है जो 75 जिलों में 33 सशस्त्र बटालियनों एवं अन्य विशिष्ट स्कंधों में बंटी व्यवस्था का नियामन करती है। इन स्कंधों में प्रमुख हैं: इंटेलिजेंस, इन्वेस्टिगेशन, एंटी-करप्शन, तकनीकी, प्रशिक्षण एवं अपराध-विज्ञान, आदि।",89,अपराध
