title,content,word_count,topic
रंगमंच,"रंगमंच (थिएटर) वह स्थान है जहाँ नृत्य, नाटक, खेल आदि हों। रंगमंच शब्द रंग और मंच दो शब्दों के मिलने से बना है। रंग इसलिए प्रयुक्त हुआ है कि दृश्य को आकर्षक बनाने के लिए दीवारों, छतों और पर्दों पर विविध प्रकार की चित्रकारी की जाती है और अभिनेताओं की वेशभूषा तथा सज्जा में भी विविध रंगों का प्रयोग होता है और मंच इसलिए प्रयुक्त हुआ है कि दर्शकों की सुविधा के लिए रंगमंच का तल फर्श से कुछ ऊँचा रहता है। दर्शकों के बैठने के स्थान को प्रेक्षागार और रंगमंच सहित समूचे भवन को प्रेक्षागृह, रंगशाला, या नाट्यशाला (या नृत्यशाला) कहते हैं। पश्चिमी देशों में इसे थिएटर या ऑपेरा नाम दिया जाता है।",114,रंगमंच
हिंदी रंगमंच,हिंदी रंगमंच से अभिप्राय हिंदी और उसकी बोलियों के रंगमंच से है। हिन्दी रंगमंच की जड़ें रामलीला और रासलीला से आरम्भ होती हैं। हिन्दी रंगमंच पर संस्कृत नाटकों का भी प्रभाव है। भारतेन्दु हरिश्चंद्र हिन्दी रंगमंच के पुरोधा हैं।,39,रंगमंच
पारसी रंगमंच,"' पारसी रंगमंच' से 'फारसी भाषा का रंगमंच' या 'इरान का रंगमंच' का अर्थ न समझें। यह अलग है जो भारत से संबन्धित है।

पारसी रंगमंच या पार्सी थिएटर अथवा पारसी थिएटर लगभग 1850 के दशक से लेकर 1930 के दशक तक भारत के पश्चिमी और उत्तरी भाग में प्रचलित रंगमंच परम्परा का सामान्य नाम है। इन थिएटर कम्पनियों के रंगकर्मी अधिकांशतः पार्सी होते थे और इनका स्वामित्व भी अधिकांशतः पार्सियों के हाथों में ही था। इनमें खेले जाने वाले नाटक गुजराती, हिन्दी और उर्दू में होते थे। यह रंगमंच मुम्बई में आरम्भ हुआ किन्तु शीघ्र ही ऐसी कम्पनियाँ बन गयीं जो एक जगह से दूसरे जगह जा-जाकर नाटक प्रदर्शित करतीं थीं।
हिंदी रंगमंच के विकास में पार्सी रंगमंच का ऐतिहासिक दृष्टि से महत्व है। पार्सी रंगमंच ने उस समय समस्त भारत में नाटक के क्षेत्र को विस्तृत करने में बहुत काम किया है। पारसी रंगमंच का व्यावसायिक दृष्टि से अनेक नाट्य मण्डलियों का जन्म हआ। इनमें से बहुत सी नाटक मण्डलियाँ अपने नाटकों के प्रयोग के लिए देश के विविध प्रांतों में भ्रमण करती थीं।",176,रंगमंच
भारतीय रंगमंच,"भारत में रंगमंच का इतिहास बहुत पुराना है। ऐसा समझा जाता है कि नाट्यकला का विकास सर्वप्रथम भारत में ही हुआ। ऋग्वेद के कतिपय सूत्रों में यम और यमी, पुरुरवा और उर्वशी आदि के कुछ संवाद हैं। इन संवादों में लोग नाटक के विकास का चिह्न पाते हैं। अनुमान किया जाता है कि इन्हीं संवादों से प्रेरणा ग्रहण कर लागों ने नाटक की रचना की और नाट्यकला का विकास हुआ। यथासमय भरतमुनि ने उसे शास्त्रीय रूप दिया।",77,रंगमंच
अंतर्राष्ट्रीय रंगमंच दिवस,"अंतर्राष्ट्रीय रंगमंच दिवस की स्थापना 1961 में नेशनल थियेट्रिकल इंस्टीट्यूट द्वारा की गई थी। तब से यह प्रति वर्ष 27 मार्च को विश्वभर में फैले नेशनल थियेट्रिकल इंस्टीट्यूट के विभिन्न केंद्रों में तो मनाया ही जाता है, रंगमंच से संबंधित अनेक संस्थाओं और समूहों द्वारा भी इस दिन को विशेष दिवस के रूप में आयोजित किया जाता है। इस दिवस का एक महत्त्वपूर्ण आयोजन अंतर्राष्ट्रीय रंगमंच संदेश है, जो विश्व के किसी जाने माने रंगकर्मी द्वारा रंगमंच तथा शांति की संस्कृति विषय पर उसके विचारों को व्यक्त करता है। 1962 में पहला अंतर्राष्ट्रीय रंगमंच संदेश फ्रांस की जीन काक्टे ने दिया था। वर्ष 2002 में यह संदेश भारत के प्रसिद्ध रंगकर्मी गिरीश कर्नाड द्वारा दिया गया था।",117,रंगमंच
प्रथम विश्व युद्ध का पूर्वी रंगमंच,"प्रथम विश्व युद्ध का पूर्वी रंगमंच या पूर्वी मोर्चा, एक ऐसा सैन्य अभियान था, जिसमें एक तरफ रूस और रोमानिया और दूसरी तरफ ऑस्ट्रिया-हंगरी, बुल्गारिया, ओटोमन साम्राज्य और जर्मनी के बीच की पूरी सीमा शामिल थी। यह उत्तर में बाल्टिक सागर से लेकर दक्षिण में काला सागर तक फैला हुआ था। इस रंगमंच में पूर्वी यूरोप का अधिकांश भाग मध्य यूरोप में तक फैला हुआ था। पूर्वी रंगमंच, पश्चिमी रंगमंच के मुकाबले काफी अलग था, भौगोलिक दृष्टि से बेल्जियम और फ्रांस युद्ध में स्थिर था। जबकि पूर्वी क्षेत्रों में युद्ध की स्थिति अधिक काफी गतिशील थी, जिसमें सेना के घेराव के कारण 100,000 वर्ग मील क्षेत्र विदेशी कब्जे में चला गया।",111,रंगमंच
द्वितीय विश्व युद्ध का भूमध्यसागर और मध्यपूर्व रंगमंच,"भूमध्यसागरीय और मध्य पूर्व रंगमंच द्वितीय विश्व युद्ध का एक प्रमुख युद्ध क्षेत्र था, जो जून 1940 से मई 1945 तक फैला रहा। इस क्षेत्र में मित्र राष्ट्रों और धुरी राष्ट्रों के बीच लड़ाई हुई, जिसमें उत्तरी अफ्रीका, भूमध्य सागर, और मध्य पूर्व के बड़े हिस्से शामिल थे।
इस अभियान का मुख्य उद्देश्य उत्तरी अफ्रीका और मध्य पूर्व पर नियंत्रण प्राप्त करना था, जो रणनीतिक और आर्थिक दृष्टि से महत्वपूर्ण क्षेत्र थे। यहाँ पर दोनों पक्षों ने संसाधनों और भू-राजनीतिक स्थिति पर प्रभुत्व पाने के लिए युद्ध किया।",88,रंगमंच
नाटक,"पारम्परिक सन्दर्भ में, नाटक, काव्य का एक रूप है (दृश्यकाव्य)। जो रचना श्रवण द्वारा ही नहीं अपितु दृष्टि द्वारा भी दर्शकों के हृदय में रसानुभूति कराती है उसे नाटक या दृश्य-काव्य कहते हैं। नाटक में श्रव्य काव्य से अधिक रमणीयता होती है। श्रव्य काव्य होने के कारण यह लोक चेतना से अपेक्षाकृत अधिक घनिष्ठ रूप से संबद्ध है। नाट्यशास्त्र में लोक चेतना को नाटक के लेखन और मंचन की मूल प्रेरणा माना गया है।",74,रंगमंच
"कालिदास अकादमी, उज्जैन","कालिदास अकादमी संस्कृति विभाग मध्यप्रदेश शासन के सहयोग से उज्जैन में सन् 1978 में स्थापित हुई।महाकवि कालिदास ने नाम पर बनी यह अकादमी शास्त्रीय साहित्य, शास्त्रीय रंगमंच एवं विभिन्न कला-परम्पराओं के गहन अध्ययन, शोध, अनुशीलन, प्रकाशन एवं प्रयोग के सक्रिय केन्द्र के रूप में कार्यरत है।संस्कृत अकादमी का भी इसमें विलय हो चुका है। 

 तथा मध्यप्रदेश संस्कृत अकादमी भोपाल में स्थित हैं जिसे 1985 में स्थापित किया गया था।",69,रंगमंच
रंगमंच तत्परता परिचालन व्यायाम,रंगमंच तत्परता परिचालन व्यायाम (TROPEX) भारत के सबसे बड़े इंटर-सर्विस सैन्य अभ्यास को शामिल सभी सेवाओं के लिए भारतीय सशस्त्र बलों. महीने तक अभ्यास प्रतिवर्ष आयोजित किया जाता है.,29,रंगमंच
