title,content,word_count,topic
पारक्रमण (आनुवंशिकी),"पारक्रमण के अन्य अर्थों के लिए कृप्या पारक्रमण देखें

आनुवंशिकी (जेनेटिक्स) में पारक्रमण (Transduction) किसी कोशिका में वायरस या अन्य माध्यम द्वारा बाहरी डी॰ऍन॰ए॰ प्रवेश करवाने की प्रक्रिया को कहते हैं। इसका उदाहरण एक बैक्टीरिया से किसी वायरस द्वारा डी॰ऍन॰ए॰ लेकर उसे किसी अन्य बैक्टीरिया में डलवाना है। पारक्रमण में डी॰ऍन॰ए॰ दाता कोशिका का डी॰ऍन॰ए॰ ग्रहण करने वाली कोशिका से सीधा सम्पर्क होना आवश्यक नहीं है। आणविक जीववैज्ञानिक पारक्रमण के प्रयोग से कोशिकाओं के जीनोम में पराई जीन डालते हैं।",80,आनुवंशिकी
अनुवंशिक अभियांत्रिकी,"जनुकीय अभियांत्रिकी या अनुवांशिक अभियांत्रिकी (अंग्रेज़ी: Genetic engineering, जेनेटिक इंजिनीयरिंग) किसी जीव के संजीन (genome, जीनोम) में हस्तक्षेप कर के उसे परिवर्तित करने की तकनीकों व प्रणालियों - तथा उनमें विकास व अध्ययन की चेष्टा - का सामूहिक नाम है। मानव प्राचीन काल से ही पौधों व जीवों की प्रजनन क्रियाओं में ह्स्तक्षेप करके उनमें नस्लों को विकसित करता आ रहा है (जिसमें लम्बा समय लगता है) लेकिन इसके विपरीत जनुकीय अभियांत्रिकी में सीधा आण्विक स्तर पर रासायनिक और अन्य जैवप्रौद्योगिक विधियों से ही जीवों का जीनोम बदला जाता है।
प्रयोग आनुवांशिक अभियांत्रिकी द्वारा प्रकृति में न पाये जाने वाले कई जीव-लक्षणों को बनाया जा चुका है, मसलन कुछ जेलीमछली अंधेरे में स्वयं प्रजवलित होती हैं और इनसे डी॰ ऍन॰ ए॰ लेकर ख़रगोश शिशुओं का जीनोम बदलने से रात्रि में चमकने वाले ख़रगोश बनाये गये हैं। इन तकनीकों से कई अनुवांशिक रोगों का उपचार हो सकने की आशा है और यह एक नई औद्योगिक क्रान्ति का अग्रदूत समझा जाने लगा है, जिस कारणवश कई देशों की सरकारें इसे विकसित करने के लिये निवेश कर रही हैं।",176,आनुवंशिकी
जेनेटिक एल्गोरिद्म,"जेनेटिक एल्गोरिथ्म (GA) एक सर्च (खोज) तकनीक है जिसका उपयोग इष्टतमीकरण तथा खोजने की समस्याओं के लिए सटीक या सन्निकट हल प्राप्त करने के लिए किया जाता है। यह एल्गोरिद्म, अनेकों विकासात्मक कलनविधियों में से एक है। विकासात्मक कलनविधियाँ, विकासवाद तथा उससे सम्बन्धित अवधारणाओं (वंशागति, उत्परिवर्तन, चुनाव, तथा क्रासओवर आदि) तकनीकों के अनुसरण पर आधारित हैं।",56,आनुवंशिकी
आनुवंशिक रोगों की सूची,"यहाँ पर आनुवंशिक रोगों की सूची दी गयी है। इसके साथ ही उस रोग से सम्बन्धित उत्परिवर्तन (mutation) तथा सम्बन्धित गुणसूत्र का नाम भी दिया गया है, यदि वे ज्ञात हैं। 

सिकल सेल एनीमिया
वर्णान्धता
Thelesimiya (23th gene Monosomi)
क्लाइन
हीमोफीलिया
मंगोलिज्म
पटाऊ सिन्ड्रोम(13th gene Triyosomi)
प्रोजेरिया
((रंजकहीनता)))
थैलेसीमिया
सुपर मेल और सुपर फीमेल ओर कही रोगो हे जो आनुवंशिकता से होते हे
मस्कुलर डिस्टाफी भी अनुबाशिक रोग है जो पीढी दर पीढी आगे बढ़ता रहता है,
Rahul Dev gujjar 
""हिलनी बाय भी एक आनुवंशिक रोग है""
(सुशांत गुप्ता) ।।
.....",91,आनुवंशिकी
तंत्रिका विज्ञान,"तंत्रिका विज्ञान (Neuroscience) तन्त्रिका तन्त्र के वैज्ञानिक अध्ययन को कहते हैं। पारम्परिक रूप से यह जीवविज्ञान की शाखा माना जाता था लेकिन अब रसायन शास्त्र, संज्ञान शास्त्र, कम्प्यूटर विज्ञान, अभियान्त्रिकी, भाषाविज्ञान, गणित, आयुर्विज्ञान, आनुवंशिकी और अन्य सम्बन्धित विषयों (जैसे कि दर्शनशास्त्र, भौतिकी और मनोविज्ञान) के अंतर्विषयक सहयोग द्वारा परिभाषित है। तंत्रिका जीवविज्ञान (neurobiology) और तंत्रिका विज्ञान (neuroscience) को अक्सर एक ही अर्थ वाला माना जाता है हालाँकि यह सम्भव है कि भविष्य में जीवों से बाहर भी तंत्रिका व्यवस्था बनाई जा सके और उस सन्दर्भ में इन दोनों नामों में अंतर होगा।",92,आनुवंशिकी
जैवप्रौद्योगिकी,"जैवप्रौद्योगिकी या जैवतकनीकी, प्रौद्योगिकी का वो विषय है जो अभियान्त्रिकी और तकनीकी के डाटा और विधियों को जीवों और जीवन तन्त्रों से सम्बन्धित अध्ययन और समस्या के समाधान के लिये उपयोग करता है।  इसे रासायनिक अभियान्त्रिकी, रसायन शास्त्र या जीव विज्ञान में संबंधित माना जाता है। 
जैवप्रौद्योगिकी, उत्पादों और सेवाओं के लिए जीवों, कोशिकाओं, उनके भागों और आणविक समधर्मों के अनुप्रयोग को प्राप्त करने के लिए प्राकृतिक विज्ञान और अभियान्त्रिकी विज्ञान  का एकीकरण है ।
जैवप्रौद्योगिकी या आनुवंशिक अभियान्त्रिकी के माध्यम से चिकित्सीय प्रोटीन और अन्य दवाओं का उत्पादन है।",90,आनुवंशिकी
आण्विक क्रम-विकास,"आण्विक क्रम-विकास समय के साथ-साथ अणुओं (मॉलीक्यूल) में होने वाले क्रम-विकास (इवोल्युशन) को कहते हैं। जीव-वैज्ञानिकों ने कुछ अणुओं की श्रेणियों में युगों के साथ-साथ आए परिवर्तन का गहराई से अध्ययन किया है, जैसे कि डीऑक्सीराइबोन्यूक्लिक अम्ल, राइबोज़ न्यूक्लिक अम्ल और भिन्न प्रकारों के प्रोटीन। इन अणुओं में हुए क्रम-विकास का जीव-जंतुओं पर बहुत बड़ा असर पड़ता है क्योंकि किसी जीव के अंदर मौजूद आनुवंशिकी (यानि जॅनॅटिक) अणु ही यह तय करते हैं कि जीव की प्रकृति क्या होगी। मनुष्यों में भी रंग-रूप, लम्बाई-नाटापन, यहाँ तक कि रक्त समूह भी यही आनुवंशिकी-सम्बंधित अणु निर्धारित करते हैं।",96,आनुवंशिकी
राष्ट्रीय पादप आनुवंशिक संसाधन ब्यूरो,"भारत सरकार ने पादप आनुवंशिक संसाधनों के संकट से उबरने के लिए भारतीय कृषि अनुसंधान परिषद के अंतर्गत राष्ट्रीय पादप आनुवंशिक संसाधन ब्यूरो (National Beauro of Plant Genetic Resorces) की स्थापना अगस्त १९७६ में नई दिल्ली में की थी।[उद्धरण चाहिए] पादप आनुवंशिक संसाधनों के विकास, खोज, सर्वेक्षण व संग्रहण ब्यूरो का प्रमुख उद्देश्य है। यह देश के वैज्ञानिकों से तालमेल रख कर देश के विभिन्न क्षेत्रों से पादप आनुवंशिक संसाधनों को एकत्र करता है।[उद्धरण चाहिए]
संस्कृति यूनिवर्सिटी का राष्ट्रीय पादप आनुवंशिक संसाधन ब्यूरो से अनुबंध हुआ है I अब कृषि एवं बायोटेक्नोलाजी के छात्र-छात्राओं के सपनों को पंख  लग जाएँगे I
इसके 10 क्षेत्रीय कार्यालय हैं जो विभिन्न जलवायु क्षेत्रों में स्थित हैं। निम्नलिखित हैं_ 1. शिमला, 2.जोधपुर, 3.त्रिसूर, 4.अकोला, 5.शिलांग, 6.भोवाली, 7.कटक, 8.हैदराबाद, 9.रांची, 10.श्रीनगर।",126,आनुवंशिकी
आनुवंशिक विविधता,आनुवंशिक विविधता (Genetic diversity) का आशय एक ही प्रजाति के विभिन्न जीवों के जीनों में होने वाले परिवर्तन से है। इसके कारण ही जीवों में भिन्न-भिन्न नस्लें देखने को मिलती हैं। यह विविधता ही जीवों को किसी दूसरे पर्यावरण के अनुकूल स्वयं को ढालने में सहायता करती है और विलुप्त होने से बचाती है।,54,आनुवंशिकी
बी के थेल्मा,"बी के थ्लमा जेनेटिक्स विभाग, दिल्ली विश्वविद्यालय, दिल्ली में मानव आनुवंशिकी और चिकित्सा जीनोमिक्स पर काम करती है। उन्होंने मानव जैनेटिक्स, मानव और चिकित्सा जैव प्रौद्योगिकी, साइटोजनेटिक्स, रिकाम्बेनेंत डीएनए प्रौद्योगिकी, प्रोकार्यियोटिक और यूकेरियोटिक जीन अभिव्यक्ति, आणविक प्रणालीगत और विकास और सेल जीव विज्ञान जैसे विषयों को पढ़ाया है।",48,आनुवंशिकी
