title,content,word_count,topic
भारतीय अन्तरिक्ष विज्ञान एवं प्रौद्योगिकी संस्थान,भारतीय अन्तरिक्ष विज्ञान एवं प्रौद्योगिकी संस्थान (IIST / आई॰ आई॰ एस॰ टी॰) भारत एवं एशिया का प्रथम अंतरिक्ष विश्वविद्यालय है। यह तिरुवनंतपुरम शहर के वलियमला क्षेत्र में स्थित है। इसकी स्थापना 14 सितम्बर 2007 को गणेश चतुर्थी के पावन अवसर पर हुई थी। भारत के पूर्व राष्ट्रपति एवं महान वैज्ञानिक डॉ॰ ए. पी. जे. अब्दुल कलाम यहाँ के कुलपति रह चुके हैं। यह संस्थान इसरो एवं भारत सरकार के अंतरिक्ष विभाग द्वारा प्रायोजित है। संस्थान को विश्वविद्यालय अनुदान आयोग से समविश्वविद्यालय की मान्यता प्राप्त है।,85,खेल
रूपबद्ध विज्ञान,"'रूपबद्ध विज्ञान जिसे औपचारिक विज्ञान भी कहा जाता है, औपचारिक निकायों का अध्ययन है जैसे तर्कशास्त्र, गणित, सांख्यिकी, सैद्धांतिक संगणक विज्ञान, सूचना सिद्धांत, खेल सिद्धांत, निकाय सिद्धान्त, निर्णय सिद्धांत और भाषाविज्ञान के कुछ अंश।",34,खेल
भारतीय विज्ञान संस्थान,"भारतीय विज्ञान संस्थान भारत का वैज्ञानिक अनुसंधान और उच्च शिक्षा के लिये अग्रगण्य शिक्षा संस्थान है। यह बंगलुरु में स्थित है। इस संस्थान की गणना भारत के इस तरह के उत्कृष्टतम संस्थानों में होती है। संस्थान ने प्रगत संगणन, अंतरिक्ष, तथा नाभिकीय प्रौद्योगिकी के क्षेत्र में उल्लेखनीय योगदान किया है।  2016 तक यह संस्थान दुनिया के सर्वश्रेष्ठ 250 संस्थानों में से एक था",63,खेल
विज्ञान एक्‍सप्रेस,"विज्ञान एक्‍सप्रेस (Science Express) एक रेल पर सवार बच्चों के लिए एक गतिशील वैज्ञानिक प्रदर्शनी है जो पूरे भारत में यात्रा करती है। यह परियोजना ३० अक्टूबर २००७ को सफदरजंग रेलवे स्टेशन, दिल्ली में विज्ञान और प्रौद्योगिकी विभाग, भारत सरकार द्वारा शुरू की गई थी। हालांकि ये सभी के लिए खुला है, ये प्रदर्शनी मुख्य रूप से छात्रों और शिक्षकों को लक्षित करती हैं। २०१७ के अनुसार [update] ट्रेन के नौ चरण हो चुके हैं और तीन विषयों पर प्रदर्शन किया गया है। २००७ से २०११ के पहले चार चरणों को साइंस एक्सप्रेस कहा जाता था और ये माइक्रो और मैक्रो कॉस्मॉस पर केंद्रित था। २०१२ से २०१४ के अगले तीन चरणों में जैव विविधता विशेष के रूप में प्रदर्शन को फिर से तैयार किया गया। २०१५ से २०१७ के आठवें और नौवें चरण को जलवायु परिवर्तन पर ध्यान केंद्रित करने के लिए बदल दिया गया था।",147,खेल
खेल जगत २०१०,"इन्हें भी देखें 
2010 भारत 2010 विज्ञान एवं प्रौद्योगिकी 2010 साहित्य संगीत कला 2010 खेल जगत 2010",17,खेल
2022 एशियाई खेल,"2022 एशियाई खेल, जो कि उन्नीसवें एशियाई खेल (चीनी भाषा: 第十九届亚洲运动会; पिनयिन: Dì Shíjiŭ Jiè Yàzhōu Yùndònghuì) एक बहु-खेल प्रतियोगिता है जो कि हांगझोऊ, चीन में 23 सितम्बर से 8 अक्टूबर 2023 तक खेला जाएगा। हालांकि एशियाई खेलों के 19वें संस्करण का आयोजन 2022 में ही होना था। लेकिन कोरोना महामारी के वजह से इसे स्थगित कर दिया गया और पुनः 2023 में शुरू हुआ। हांगझोऊ चीन का तीसरा नगर है जो एशियाई खेलों का आयोजन कर रहा है। इससे पूर्व बीजिंग 1990 में तथा ग्वांगझू 2010 में यह प्रतियोगिता आयोजित कर चुका है।",94,खेल
विज्ञान एवं प्रौद्योगिकी २०१०,इन्हें भी देखें- भारत 2010 विज्ञान एवं प्रौद्योगिकी 2010 साहित्य संगीत कला 2010 खेल जगत 2010,16,खेल
रसायन विज्ञान,"रसायन शास्त्र, रसतन्त्र, रसक्रिया, रसविद्या या रासायनिकी पदार्थ के गुणों और व्यवहार का वैज्ञानिक अध्ययन है। यह प्राकृतिक विज्ञान के तहत एक भौतिक विज्ञान है जो परमाण्वों, अण्वों और आयनों से बने यौगिकों को बनाने वाले तत्वों को शामिल करता है: उनकी संरचना, गुण, व्यवहार और अन्य पदार्थों के साथ प्रतिक्रिया के दौरान होने वाले परिवर्तन। रासायनिकी रासायनिक यौगिकों में रासायनिक बन्धों की प्रकृति को भी सम्बोधित करता है। 
अपने विषय के दायरे में, रासायनिकी भौतिकी और जैविकी के बीच एक मध्यवर्ती स्थान रखता है। इसे कभी-कभी केन्द्रीय विज्ञान कहा जाता है क्योंकि यह मौलिक स्तर पर मूलभूत और अनुप्रयुक्त वैज्ञानिक विषयों दोनों को समझने हेतु एक आधार प्रदान करता है। उदाहरणार्थ, रासायनिकी पादप वृद्धि (वानस्पतिकी), आग्नेय शैलों के निर्माण (भूविज्ञान), वायुमण्डलीय ओज़ोन का निर्माण, पर्यावरण प्रदूषकों का क्षरण (पारिस्थितिकी), चन्द्रमा पर मृदा के गुण (खगोल-रासायनिकी), औषधों के निर्माण (भेषज विज्ञान), और अपराध स्थल पर डीएनए साक्ष्य का एकत्रीकरण (न्यायिकी)।",150,खेल
महाराष्ट्र भूषण पुरस्कार,"महाराष्ट्र भूषण पुरस्कार महाराष्ट्र सरकार द्वारा दिया जाने वाला सबसे बड़ा पुरस्कार है। जब १९९५ में शिवसेना और भारतीय जनता पार्टी की संयुक्त सरकार थी तब इसे पहली बार स्वरुप दिया गया। पहला महाराष्ट्र भूषण पुरस्कार १९९६ को दिया गया।
यह पुरस्कार निम्नलिखित क्षेत्रो में विशेष योगदान के लिए दिया जाता है ;

साहित्य
कला
खेल
विज्ञान
समाज सेवा
पत्रकारिता
लोक प्रशासन
स्वास्थ्य कार्य",64,खेल
"विज्ञान एवं प्रौद्योगिकी मंत्रालय, भारत सरकार","विज्ञान एवं प्रौद्योगिकी मंत्रालय, भारत सरकार भारत सरकार का एक मंत्रालय है। भारत सरकार के विज्ञान और प्रौद्योगिकी मंत्रालय के अंदर तीन विभाग आते हैं -
जैवतकनीक का विभाग(Department Of Biotechnology)
वैज्ञानिक एवं औद्योगिक शोध का विभाग(Department of Scientific and Industrial Research)
विज्ञान और तकनीक का विभाग(Department of Science and Technology)",51,खेल
दून केम्ब्रिज स्कूल,"दून केंब्रिज स्कूल, देहरादून में स्थित एक निजी विद्यालय है और भारत के जाने माने विद्यालयों में से एक है। इस विद्यालय की स्थापना श्री डब्लू ची कश्यप द्वारा १९८२ में की गई थी और तबसे इस विद्यालय से पढ़कर निकले छात्र आगे चलकर विशिष्ट शिक्षाविद और जनाधिकारी, अभियन्ता, चार्टर्ड अकाउंटेंट और सफ़ल उद्यमी बनें हैं। 
दून केंब्रिज स्कूल, देहरादून में किसी भी धर्म और जाति के लिए कोई भेदभाव नहीं है। इस विद्यालय में समाज के सभी वर्गों के बच्चों को प्रवेश मिलता है। यहाँ शिक्षा का माध्यम अंग्रेज़ी है। अभी यहाँ लगभग १,७०० विद्यार्थी शिक्षा ग्रहण कर रहे हैं और विद्यालय परिसर बहुत बड़ क्षेत्र में फैला हुआ है।",111,खेल
फोल्ड इट,"फोल्ड इट (अंग्रेज़ी: Foldit) वाशिंगटन विश्वविद्यालय द्वारा तैयार किया गया एक ऑनलाइन वीडियो गेम है। इस वीडियो गेम को प्रोटीन की संरचना को समझने और उसे प्रयोगशाला में तैयार करने के उद्देश्य से बनाया गया है। यह गेम वाशिंगटन विश्वविद्यालय की प्रयोगधर्मी शोध परियोजना का हिस्सा है। इस गेम को वाशिंगटन विश्वविद्यालय के खेल विज्ञान केंद्र द्वारा, जैवरसायनिकी विभाग के सहयोग से, विकसित किया गया है। इस परियोजना से औषधि निर्माण में सहायता मिलने की संभावना है।",77,खेल
भारतीय प्रौद्योगिकी संस्थान कानपुर,"भारतीय प्रौद्योगिकी संस्थान कानपुर (अंग्रेज़ी: Indian Institute of Technology Kanpur), जो कि आईआईटी कानपुर अथवा आईआईटीके के नाम से भी जाना जाता है, भारतीय प्रौद्योगिकी संस्थानों में से एक है। इसकी स्थापना सन् १९५९ में उत्तर प्रदेश के कानपुर शहर में हुई। आईआईटी कानपुर मुख्य रूप से विज्ञान एवं अभियान्त्रिकी में शोध तथा स्नातक शिक्षा पर केंद्रित एक प्रमुख भारतीय तकनीकी संस्थान बनकर उभरा है।",65,खेल
