title,content,word_count,topic
इतिहास-लेख,"इतिहास-लेख या इतिहास-शास्त्र (Historiography) से दो चीजों का बोध होता है- (१) इतिहास के विकास एवं क्रियापद्धति का अध्ययन तथा (२) किसी विषय के इतिहास से सम्बन्धित एकत्र सामग्री। इतिहासकार इतिहासशास्त्र का अध्ययन विषयवार करते हैं, जैसे- भारत का इतिहास, जापानी साम्राज्य का इतिहास आदि।
इतिहास लेखन निरन्तर चलने वाली एक प्रक्रिया है। मानव समाज के क्रिया-कलापों का क्रमबद्ध विवरण हमें 500 ई. पूर्व से ही प्राप्त हो सका है। सबसे पहले इतिहास लेखन का क्रमबद्ध विवरण यूनानी विद्वान हेरोडोट्स के द्वारा किया गया था। उसने 500 ई.पू. से लेखन कार्य शुरू किया था। इस प्रकार हेरोडोट्स को ही प्रथम ऐतिहासिक लेखक के रूप में जाना जाता हैं। हेरोडोट्स के बाद यूनान में लेखक थ्यूसीडाइड्स का नाNitesh
म विशेष रूप से उल्लेखनीय है। वही 19वीं शताब्दी में 'रैन्क' नामक शख्स ने इतिहास को वैज्ञानिक आधार पर लिखकर अपनी रचना को जर्मनी में प्रकाशित करवाया था। फिर दुनिया के अन्य देशों विशेषकर भारत, फ्रांस, , इटली,अरब आदि में इतिहास लेखन चालू हुआ, वर्तमान में ऑगस्ट कामप्टे का प्रत्यक्षवाद इतिहास लेखन प्रचलन में हैं, क्योंकि इसमें वैज्ञानिक आधार पर इतिहास लेखन किया जाता हैं।",182,इतिहास
सैनिक इतिहास,"सैन्य इतिहास (Military history), मानविकी की वह विधा है जो मानव इतिहास के सशस्त्र संघर्षों का लेखा-जोखा तथा उसका समाज, संस्कृति एवं अर्थव्यवस्था आदि पर प्रभाव का अध्ययन करता है।",30,इतिहास
कश्मीर का इतिहास,कश्मीर का नाम ऋषि कश्यप के नाम पर बसाया गया था। और कश्मीर के पहले राजा भी महर्षि कश्यप ही थे।  उन्होंने अपने सपनों का कश्मीर बनाया था। कश्मीर घाटी में सर्वप्रथम कश्यप समाज निवास करता था| भारतीय उपमहाद्वीप के सबसे उत्तरी भौगोलिक क्षेत्र कश्मीर का इतिहास अति प्राचीन काल से आरम्भ होता है।,54,इतिहास
अफ़्रीका का इतिहास,अफ्रीका का इतिहास को मानव विकास का इतिहास भी कहा जा सकता है। मानव सभ्यता की नींव पूर्वी अफ्रीका में होमो सेपियन्स प्रजाति के वानर द्वारा रखी गयी। यही प्रजाती आज के आधुनिक मनुष्य की पूर्वज प्रजाति है। लिखित इतिहास में सबसे पहले वर्णन मिलता है मिस्र सभ्यता का जो नील नदी के समीप ईसा से ४००० वर्ष पूर्व प्रारंभ हुई।,61,इतिहास
भारतीय इतिहास की समयरेखा,"यह भारतीय इतिहास की समयरेखा है, जिसमें भारत और इसके पूर्ववर्ती राज्यों में महत्वपूर्ण कानूनी और क्षेत्रीय परिवर्तन और राजनीतिक घटनाएं शामिल हैं। पाकिस्तान, बांग्लादेश एवं भारत एक साझा इतिहास के भागीदार हैं, इसलिए भारतीय इतिहास की इस समय रेखा में सम्पूर्ण भारतीय उपमहाद्वीप के इतिहास की झलक है।",49,इतिहास
गोवा का इतिहास,"गोवा के लंबे इतिहास की जड़ें प्रागैतिहासिक काल तक जातीं हैं। ]]

गोवा के प्राचीन इतिहास का आरम्भ तीसरी सदी इसा पूर्व से शुरु होती है जब यहाँ मौर्य वंश के शासन की स्थापना हुई थी। बाद में पहली सदी के आरम्भ में इस पर कोल्हापुर के सातवाहन वंश के शासकों का अधिकार स्थापित हुआ और फिर बादामी के चालुक्य शासकों ने इसपर 580 इसवी से 750 इसवी पर राज किया।",71,इतिहास
अभिकलन का इतिहास,अभिकलन के इतिहास में केवल अभिकलन का हार्डवेयर या आधुनिक अभिकलन प्रौद्योगिकी ही नहीं है बल्कि इसके अतिरिक्त भी बहुत कुछ है। अभिकलन के इतिहास में अन्य बातों के अतिरिक्त कलम और कागज या चाक और स्लेट पर अभिकलन करने की विधियाँ (पहाड़ा की सहायता से या बिना पहाड़ा के) भी शामिल हैं।,53,इतिहास
असम का इतिहास,"असम का इतिहास भारतीय आर्य, तिब्बता-बर्मी और ऑस्ट्रो एशियाई संस्कृति के एक अच्छे मिश्रण की कहानी है।",17,इतिहास
केरल का इतिहास,केरल भारत का एक दक्षिणी राज्य है जिसके प्रागैतिहासिक मानवों के बारे में कम ही पता है। मुख्यतः चेर शासनकाल से ही उनका इतिहास आरंभ होता है।,27,इतिहास
वैकल्पिक इतिहास,वैकल्पिक इतिहास या विकल्प इतिहास कहानियों से युक्त कपोलकल्पना की एक विधा है जिसमें एक या एक से अधिक ऐतिहासिक घटनाएँ भिन्न रूप से घटती हैं।,26,इतिहास
बिहार का प्राचीन इतिहास,"प्राचीन बिहार के ऐतिहासिक स्रोतों से प्राप्त महत्वपूर्ण तथ्यों से स्पष्ट होता है कि यह राज्य पवित्र गंगा घाटी में स्थित भारत का उत्तरोत्तर क्षेत्र था जिसका प्राचीन इतिहास अत्यन्त गौरवमयी और वैभवशाली था। यहाँ ज्ञान, धर्म, अध्यात्म व सभ्यता-संस्कृति की ऐसी किरण प्रस्फुटित हुई जिससे न केवल भारत बल्कि समस्त संसार आलोकित हुआ।

काल खण्ड के अनुसार बिहार के इतिहास को दो भागों में बाँटा जा सकता है-

पूर्व ऐतिहासिक काल (लगभग १५००० से १२०० ईसा पूर्व)
ऐतिहासिक काल (लगभग १२०० ईसा पूर्व से १२०० इस्वी)",87,इतिहास
आयुर्विज्ञान का इतिहास,"सूत्रबद्ध विचारव्यंजन के हेतु आयुर्विज्ञान (मेडिसिन) के क्रमिक विकास को लक्ष्य में रखते हुए इसके इतिहास के तीन भाग किए जा सकते हैं :
(1) आदिम आयुर्विज्ञान
(2) प्राचीन आयुर्विज्ञान
(3) अर्वाचीन आयुर्विज्ञान",33,इतिहास
स्कॉट्लैण्ड का इतिहास,"स्कॉटलैण्ड का निर्माण लगभग १० हजार वर्ष पूर्व हुआ। प्रागैतिहासिक स्कॉटलैण्ड नवपाषाण युग में लगभग ४ हजार ईसा पूर्व प्रविष्ट हुआ, कांस्य युग में २ हजार ईसापूर्व प्रविष्ट हुआ, तथा लगभग ७०० ईसापूर्व लौह युग में प्रविष्ट हुआ। स्कॉटलैण्ड का सबसे पुराना ज्ञात इतिहास (ईसा पश्चात) प्रथम शताब्दी में रोमन साम्राज्य के आगमन से आरम्भ होता है।",57,इतिहास
उत्तर प्रदेश का इतिहास,"उत्तर प्रदेश का भारत के इतिहास एवं भारतीय धर्म में अहम योगदान रहा है। उत्तर प्रदेश आधुनिक भारत के इतिहास और राजनीति का केन्द्र बिन्दु रहा है और यहाँ के निवासियों ने भारत के स्वतन्त्रता संग्राम में प्रमुख भूमिका निभायी। उदा देवी पासी जिनका महत्वपूर्ण योगदान था
उत्तर प्रदेश के इतिहास को निम्नलिखित पाँच भागों में बाटकर अध्ययन किया जा सकता है-

प्रागैतिहासिक एवं वैदिक काल (ल. 2000 से 500 ई.पू तक)
प्राचीन काल (ल. 500 ई.पू से 650 इस्वी तक)
मध्य काल (ल. 650 से 1750 इस्वी तक) इस समय काल में अवध छेत्र में मुख्यता पासी समुदाय का शासन रहा
पूर्व मध्यकाल (ल. 650 से 1200 इस्वी तक)
उत्तर मध्यकाल (ल. 1200 से 1750 इस्वी तक)
आधुनिक काल  (ल. 1750 से 1947 इस्वी तक)
पूर्व आधुनिक काल (ल. 1750 से 1857 इस्वी तक)
उत्तर आधुनिक काल (ल. 1857 से 1947 इस्वी तक)
स्वातंत्रोत्तर काल (1947 से अब तक)",150,इतिहास
आन्ध्र प्रदेश का इतिहास,"आन्ध्र प्रदेश भारत के 28 राज्यों में से एक है, जिसका इतिहास वैदिक काल से शुरू होता है। इसका उल्लेख संस्कृत के महाकाव्यों जैसे ऐतरेय ब्राह्मण (800 ईसा पूर्व) में मिलता है। अश्मक महाजनपद (700-300 ई. पू.) एक प्राचीन राज्य था, जो दक्षिण-पूर्वी भारत में गोदावरी और कृष्णा नदियों के बीच स्थित था। इस क्षेत्र के लोग, ऋषि विश्वामित्र के वंशज कहे जाते हैं जिनका वर्णन रामायण, महाभारत और पुराणों में मिलता है।",73,इतिहास
नेपाल का इतिहास,"संघीय लोकतांत्रिक गणराज्य नेपाल का इतिहास भारतीय साम्राज्यों से प्रभावित हुआ पर यह दक्षिण एशिया का एकमात्र देश था जो ब्रिटिश उपनिवेशवाद से बचा रहा। हँलांकि अंग्रेजों से हुई लड़ाई (1814-16) और उसके परिणामस्वरूप हुई संधि में तत्कालीन नेपाली साम्राज्य के अर्धाधिक भूभाग ब्रिटिश इंडिया के तहत आ गए और आज भी ये भारतीय राज्य उत्तराखंड, हिमाचल प्रदेश, सिक्किम और पश्चिम बंगाल के अंश हैं। नेपाल में संविधान राजतंत्र था।",70,इतिहास
रसायन विज्ञान का इतिहास,रसायन विज्ञान का इतिहास बहुत पुराना है। १००० ईसापूर्व में प्राचीन सभ्यताओं के लोग ऐसी प्राविधियों का प्रयोग करते थे जो बाद में रसायन विज्ञान की विविध शाखाएं बनीं।,29,इतिहास
