title,content,word_count,topic
धर्म,"पन्थ/सम्प्रदाय के अर्थ में धर्म के लिए धर्म (पंथ) देखें। राजधर्म के लिए राजधर्म देखें। 

धर्म  (पालि: धम्म), वात्स्यायन के अनुसार मनसा, वाचा, कर्मणा होता है। यह केवल क्रिया या कर्मों से सम्बन्धित नहीं है बल्कि धर्म चिन्तन और वाणी से भी संबंधित है।",44,धर्म
हिन्दू धर्म,"हिन्दू धर्म एक  धर्म है जिसकी उत्पत्ति मानव की उत्पत्ति से भी पहले से है। कुछ लोग हिन्दू धर्म को भारत की विभिन्न संस्कृतियों एवं परम्पराओं का सम्मिश्रण मानते हैं जिसका कोई संस्थापक नहीं है
यह धर्म अपने अन्दर कई अलग-अलग उपासना पद्धतियाँ, मत, सम्प्रदाय और दर्शन समेटे हुए हैं। हालाँकि इसमें कई देवी-देवताओं की पूजा की जाती है, लेकिन वास्तव में यह एकेश्वरवादी धर्म है।
इण्डोनेशिया में इस धर्म का औपचारिक नाम ""हिन्दु आगम"" है। हिन्दू केवल एक धर्म या सम्प्रदाय ही नहीं है अपितु जीवन जीने की एक पद्धति है।",92,धर्म
सनातन धर्म,"सनातन धर्म, भारतीय उपमहाद्वीप से उत्पन्न हुआ एक धर्म है, जिसका अर्थ है - शाश्वत या 'सदा बना रहने वाला', अर्थात् जिसका न आदि है न अन्त।",27,धर्म
बौद्ध धर्म,"बौद्ध धर्म बुद्ध की शिक्षाओं पर आधारित एक भारतीय दार्शनिक परंपरा है। इसे बुद्ध धर्म भी कहा जाता है।  गौतम बुद्ध को ६वीं सदी ईशा पूर्व से ५वीं सदी ईशा पूर्व का माना जाता है। यह विश्व का चौथा सबसे बड़ा धर्म है,  जिसके ५२ करोड़ से अधिक अनुयायी (बौद्ध) हैं, जो वैश्विक आबादी का सात प्रतिशत हैं।  भगवान बुद्ध और गौतम बुद्धअलग अलग है",65,धर्म
प्राचीन रोम में धर्म,"रोमन धर्म प्राचीन रोम नगर और इटली देश का सबसे मुख्य और राजधर्म था। रोमन धर्म सामी धर्म बिलकुल नहीं था। वो एक भारोपीय (हिन्द-यूरोपीय) धर्म था। ये एक मूर्तिपूजक और बहुदेवतावादी धर्म था। इसमें एक अदृश्य ईश्वर की अवधारणा नहीं थी। ईसाई धर्म के राजधर्म बनने के बाद ईसाइयों ने इसपर प्रतिबंध लगा दिया। इसके बाद ये लुप्त हो गया। इस धर्म के कई देवताओं के सम्तुल्य देवता प्राचीन यूनानी धर्म में, जर्मनिक धर्म और फ़ारसी धर्म में मिलते हैं। मूर्तिपूजा और बहुदेववाद इसकी मुख्य विशेषताएं है !",89,धर्म
पारसी धर्म,"पारसी पंथ अथवा ज़ोरोएस्ट्रिनिज़म फ़ारस का राजपंथ  हुआ करता था। यह ज़न्द अवेस्ता नाम के ग्रन्थ  पर आधारित है। इसके संस्थापक ज़रथुष्ट्र हैं, इसलिये इसे ज़रथुष्ट्री पंथ भी कहते हैं। जोरोएस्ट्रिनिइजम दुनिया के सबसे पुराने एकेश्वरवादी धर्मों में से एक है। दूसरी सहस्राब्दी ईसा पूर्व की संभावित जड़ों के साथ, पारसी धर्म 5वीं शताब्दी ईसा पूर्व में लिखित इतिहास में प्रवेश करता है। यह लगभग ६०० ईसा पूर्व से ६५० सीई तक एक सहस्राब्दी से अधिक के लिए प्राचीन ईरानी साम्राज्यों के राज्य धर्म के रूप में कार्य करता था, लेकिन ६३३-६५४ के फारस की मुस्लिम विजय और पारसी लोगों के बाद के उत्पीड़न के बाद ७ वीं शताब्दी सीई से इसमें गिरावट आई। हाल के अनुमानों में पारसी की वर्तमान संख्या लगभग ११०,०००–१२०,०००  है, जिसमें से अधिकांश भारत, ईरान और उत्तरी अमेरिका में रहते हैं; माना जाता है कि उनकी संख्या घट रही है।",145,धर्म
अफ़्रीका में धर्म,"अफ़्रीका में धर्म बहुआयामी हैं। अधिकांश लोग या तो इस्लाम को मानते हैं या ईसाई धर्म को। इस्लाम और ईसाई धर्म मेंअफ़्रीकी लोग विभिन्न प्रकार की धार्मिक मान्यताओं को स्वीकार करते हैं और इनके धार्मिक आस्था के अंकड़े एकत्र कर पाना बहुत ही मुश्किल है, क्योंकि ये कई आस्थाओं वाली मिश्रित जनसंख्या की सरकारों के लिए बहुत ही संवेदनशील विषय होता है। वर्ल्ड बुक विश्वकोष के अनुसार अफ़्रीका का सबसे बड़ा मान्य धर्म इस्लाम है। इसके बाद यहां ईसाई आते हैं। ब्रिटैनिका विश्वकोष के अनुसार यहां की कुल जनसंख्या का ४५% भाग मुस्लिम और ४०% ईसाई लोग हैं। १५% से कम लोग या तो नास्तिक हैं, या अफ़्रीकी धर्मों को मानने वाले हैं। एक बहुत ही छोटा प्रतिशत हिन्दुओं, बहाई लोगों और यहूदियों को जाता है। यहूदियों के क्षेत्र यहां बीटा इज़्राइल, लेम्बा लोग और पूर्वी युगांडा के अबयुदय हैं। 

यहां एक प्रकार की स्पर्धा चलती रहती है, कि कौन बड़ा है। किंतु यहां के बहुत से लोग दोनों ही धर्मों का एकसाथ पालन करते हुए चलते हैं और साथ ही यहां के पारंपरिक अफ़्रीकी धर्मों को भी मानते हैं। यहां के पारम्परिक धर्म लोक-संस्कृति पर आधारित हैं।",188,धर्म
सिख धर्म और इस्लाम,"सिख धर्म और इस्लाम का प्रारंभ से ही एक अभिन्न एवं विचित्र संबंध रहा है। सिख धर्म का उदय पंजाब क्षेत्र (वर्तमान भारत व पाकिस्तान) में हुआ जहाँ हिंदू व मुस्लिम दोनों धर्मों के अनुयायी काफी मात्रा में थे। सिख धर्म के संस्थापक गुरु नानक के बारे में कहा गया :

बाबा नानक शाह फकीर
हिंदू दा गुरू, मुसलमान दा पीर
जहाँ प्रारंभ से ही मुस्लिम लोगों का भी पर्याप्त समर्थन सिख धर्म को मिला, वहीं बाद के समय में मुस्लिम शासकों ने इस धर्म व इसके अनुयायियों का दमन करने में कोई कोर कसर नहीं छोड़ी।",97,धर्म
कुन्फ़्यूशियसी धर्म,"कनफ़ूशीवाद या कुन्फ़्यूशियसी धर्म ईसा पूर्व ५वीं शताब्दी में शुरू हुआ चीन का एक प्राचीन दर्शन और विचारधारा है। इसके प्रवर्तक थे चीनी दार्शनिक कुन्फ़्यूशियस, जिनका जन्म ५५१ ई.पू. माना जाता है। ये धार्मिक प्रणाली कभी चीनी साम्राज्य का राजधर्म हुआ करती थी।
ये धर्म मुख्यतः सदाचार और दर्शन की बातें करता है, देवताओं और ईश्वर के बारे में ज़्यादा कुछ नहीं कहता। इसलिये इसे धर्म कहना ग़लत प्रतीत होता है, इसे जीवनशैली कहना अधिक उचित है।",77,धर्म
भारत में बौद्ध धर्म,"भारत में बौद्ध धर्म से इनका उल्लेख होता हैं:

भारत में बौद्ध धर्म का इतिहास
भारत में बौद्ध धर्म का पतन",21,धर्म
