title,content,word_count,topic
जैवप्रौद्योगिकी,"जैवप्रौद्योगिकी या जैवतकनीकी, प्रौद्योगिकी का वो विषय है जो अभियान्त्रिकी और तकनीकी के डाटा और विधियों को जीवों और जीवन तन्त्रों से सम्बन्धित अध्ययन और समस्या के समाधान के लिये उपयोग करता है।  इसे रासायनिक अभियान्त्रिकी, रसायन शास्त्र या जीव विज्ञान में संबंधित माना जाता है। 
जैवप्रौद्योगिकी, उत्पादों और सेवाओं के लिए जीवों, कोशिकाओं, उनके भागों और आणविक समधर्मों के अनुप्रयोग को प्राप्त करने के लिए प्राकृतिक विज्ञान और अभियान्त्रिकी विज्ञान  का एकीकरण है ।
जैवप्रौद्योगिकी या आनुवंशिक अभियान्त्रिकी के माध्यम से चिकित्सीय प्रोटीन और अन्य दवाओं का उत्पादन है।",90,जैव
"जैव प्रौद्योगिकी विभाग, भारत सरकार","भारत में जैव प्रौद्योगिकी विभाग (डीबीटी), विज्ञान एवं प्रौद्योगिकी मंत्रालय के अधीन जैव-प्रौद्योगिकी क्षेत्रक के विकास के लिए शीर्ष प्राधिकरण है। इसकी स्‍थापना देश में विभिन्‍न जैव प्रौद्योगिकीय कार्यक्रमों और क्रियाकलापों की योजना बनाने संवर्धन करने और समन्‍वयन करने के लिए की गई है। यह राष्‍ट्रीय अनुसंधान प्रयोगशालाओं, विश्‍वविद्यालयों और विभिन्‍न क्षेत्रकों में अनुसंधान बुनियादों, जो जैव प्रौद्योगिकी से संबंधित है, के लिए सहायता अनुदान की सहायता प्रदान करने के लिए नोडल एजेंसी है।",74,जैव
पर्यावरणीय जैव-प्रौद्योगिकी,"जब जैव प्रौद्योगिकी का उपयोग प्राकृतिक पर्यावरण के अध्ययन के लिए या में किया जाता है, तो उसे पर्यावरणीय जैव-प्रौद्योगिकी कहते हैं। व्यावसायिक उपयोग और इस्तेमाल हेतु जैव प्रौद्योगिकी के प्रयोग को भी पर्यावरणीय जैव-प्रौद्योगिकी समझा जा सकता है। पर्यावरणीय जैव-प्रौद्योगिकी हेतु अंतरराष्ट्रीय सोसायटी ने पर्यावरणीय जैव-प्रौद्योगिकी की व्याख्या इस प्रकार की है, ""दूषित वातावरण (जमीन, हवा, पानी) को ठीक करने और पर्यावरण-अनुकूल प्रक्रियाओं (हरित विनिर्माण प्रौद्योगिकी और स्थायी विकास) के लिए जैविक तंत्रों का विकास, उपयोग तथा विनियमन"".
पर्यावरणीय जैव-प्रौद्योगिकी को सामान्य रूप से इस प्रकार वर्णित किया जा सकता है, ""वनस्पति, बैक्टीरिया, जीव-जंतु, कवक तथा शैवाल, द्वारा नवीकरणीय ऊर्जा, खाद्य पदार्थ एवं पोषक तत्वों के एकीकृत चक्र रूपी तारतम्य में लाभान्वित करने वाली प्रक्रियाओं के तहत निर्माण हेतु प्रकृति का इष्टतम उपयोग, जहां प्रत्येक प्रक्रिया का अपशिष्ट पदार्थ किसी अन्य प्रक्रिया का भोजन बन जाए.",137,जैव
"जैव संसाधन और स्थायी विकास संस्थान, इम्फाल","जैव संसाधन और स्‍थायी विकास संस्‍थान (Institute of Bioresources and Sustainable Development), इम्‍फाल में स्थित है। भारत सरकार के केन्द्रीय मंत्रिमंडल ने 16 जनवरी 2001 को आयोजित अपनी बैठक में इम्फाल, मणिपुर में डी बी टी के एक स्वायत्तशासी संस्थान के रूप में जैवसंसाधन तथा सतत विकास संस्थान की स्थापना को अनुमोदन दे दिया है। जैवसंसाधन तथा सतत विकास संस्थान (आई बी एस डी) को 26 अप्रैल 2001 को मणिपुर सोसायटी पंजीकरण अधिनियम, 1989",74,जैव
जैव सूचना विज्ञान,"जैवसूचनाविज्ञान (Bioinformatics) जीव विज्ञान की एक शाखा है। बायोइंफॉर्मैटिक्स या जैव सूचना विज्ञान, जीव विज्ञान का एक नया क्षेत्र है, जिसके अन्तर्गत जैव सूचना का अर्जन, भंडारण, संसाधन, विश्लेषण, वितरण, व्याख्याआदि कार्य आते हैं। इस कार्य में जीव विज्ञान, सूचना तकनीक तथा गणित की तकनीकें उपयोग में लाई जातीं हैं। हम यहाँ भी कहा सकते है की यह कंप्यूटर और सूचना तकनिकी विज्ञान का मेल है 
इसके माध्यम से खासतौर पर किसी पौधे के जीन्स में किस प्रकार के परिवर्तन करना, जानलेवा बीमारी के लिए उत्तरदायी जीन्स समूह का पता करना, औषधि निर्माण में सहायता आदि में किया जाता है। जैव सूचना विज्ञान इस विषय की स्थापना के बारे में पाउलिन होगेवेग और बेन हेस्पर ने वर्ष 1978 को विचार किया और दुनिया के सामने बायोइन्फार्मेटिक्स विषय लाए। वर्तमान में कम्प्यूटर की पैटर्न रिकॉगनेशन, डाटा माइनिंग, मशीन लर्निंग अलगोरिद्मस व विजुअलाइजेशन से संबंधित एप्लिकेशंस का प्रयोग किया जा रहा है। इसके माध्यम से जीन खोजना, जिनोम असेंबली, ड्रग डिजाइन, ड्रग डिस्कवरी, प्रोटीन स्ट्रक्चर अलाइनमेंट, प्रोटीन स्ट्रक्चर प्रिडिक्शन आदि क्षेत्रों में इसका प्रयोग किया जा रहा है। बायोइन्फार्मेटिक्स अथवा कम्प्यूटेशनल बायोलॉजी मालिक्यूलर बायोलॉजी के क्षेत्र में सूचना प्रौद्योगिकी का प्रयोग अथवा बायोलॉजिकल डाटा के प्रबंधन एवं विश्लेषण हेतु कम्प्यूटर टेक्नोलॉजी का अनुप्रयोग है। इसमें कम्प्यूटर का उपयोग बायोलॉजिकल आंकड़ों के संकलन, भंडारण, विश्लेषण तथा संयोजन के लिए किया जाता है। यह एक उभरता हुआ इंटरडिसिप्लिनरी रिसर्च क्षेत्र है तथा जिंदगी की गुणवत्ता बढ़ाने के लिए इसका उपयोग लगातार बढ़ता जा रहा है। बायोइन्फार्मेटिक्स का अंतिम लक्ष्य शृंखला, संरचना साहित्य तथा अन्य बायोलॉजिकल आंकड़ों में छिपी जैविक सूचनाओं को उजागर कर उसे मानव जीवन के स्तर को ऊपर उठाने के लिए उपयोग में लाना है।",273,जैव
"जैव विज्ञान तथा जैव प्रौद्योगिकी विभाग, रुड़की","1981 में स्थापित जैव विज्ञान तथा जैव प्रौद्योगिकी विभाग (भारत सरकार के जैव विज्ञान तथा जैव प्रौद्योगिकी विभाग द्वारा संपोषित) दो
वर्ष की अवधि का एम.एस.सी बायोटेक्नोलॉजी पाठ्यक्रम तथा पी.एच.डी. पाठ्यक्रम चलाता है। एम.एस.सी पाठ्यक्रम में निम्नलिखित
सम्मिलित हैं :-
1.बायो कैमिस्ट्री, बायोफिज़िक्स, जेनेटिक्स माक्रोबायोलॉजी, स्ट्रक्चरल बायोलॉजी इम्युनोलॉजी एनजाइमोलॉजी, प्रिंसिपल्स ऑफ केमीकल इंजीनियरिंग व सैल -टिश्यु कल्चर टेक्नोलॉजी, 
2.विशेषिकृत क्षेत्रों में अनेकों इलैक्टिव पाठ्यक्रम, 
3.किसी उभरते हुए क्षेत्रों को बृहत रूप से करने के साथ किसी प्रमुख संस्थान उद्योग में ग्रीष्म कालीन प्रशिक्षण।
मोलिक्युलर बायोफिजिक्स, जेनेटिक्स, माक्रोबायोलॉजी, एनीमल एण्ड प्लांट फिजियोलॉजी तथा बायोकैमिस्ट्री के खास क्षेत्रों में अनुसंधान किया जाता है। प्रोटीन - डीएनए इंटरएक्शन, 3 डी मोलिक्युलर मॉडलिंग, जेनेटिक्स इंजीनियरिंग ऑफ नाइट्रोजन फिक्सेशन, मैकैनिस्म ऑफ मेल फर्टिलिटी कंट्रोल, माक्रोबाइल बायोसिंथेसिस ऑफ ऑरगेनिक एसिड्स व स्टीरॉड्स, सेलूलोज़ डिग्रेडशन, प्लाज्मा मेंबरेंस आधारित एंजाइम्स, सैल सरफेस एंटीजंस की अनेकों संपोषित परियोजनाए ली गई हैं। टाटा इंस्टीट्युट ऑफ फंडामेंटल रिसर्च बॉम्बे, सी.एम.आई.आर. सेंटर फॉर बायोकैमीकल टेक्नोलॉजी दिल्ली, सेंट्रल ड्रगरिसर्च इंस्टीट्यूट लखनऊ, नेशनल एनवॉयरमेंटल सेंटर, इंटरनेशनल सेंटर फॉर जेनेटिक इंजीनियरिंग एण्ड बायोटेक्नोलॉजी जैसे संस्थानो के साथ संयुक्त अनुसंधान प्रारंभ किया गया है / चल रहा है।",182,जैव
ईंधन प्रौद्योगिकी,"ईंधन प्रौद्योगिकी
जैव कारकों अथवा उनके अवयवों के उपयोग से उर्जा विरल स्रोतों को उर्जा बहुल स्रोतों में रूपांतरित करने को ईंधन प्रौद्योगिकी या फ्युअल इंजीनियरिंग कहते हैं।",28,जैव
जैव विविधता,"जैववैविध्य या जैव विविधता पृथ्वी पर जीवन की विविधता और परिवर्तनशीलता है। जैववैविध्य आनुवंशिक (आनुवंशिक परिवर्तनशीलता), प्रजाति (प्रजाति विविधता), और पारितन्त्र (पारितान्त्रिक वैविध्य) स्तर पर भिन्नता का एक माप है। जैव वैविध्य वन्य जीवन और कृषि फसल प्रजातियों में अत्यधिक समृद्ध है, रूप और कार्य में विविध है किन्तु अन्तर्नैभर्यों के कई संजालों के माध्यम से एक तन्त्र में सुक्ष्म रूप में एकीकृत है।
जैववैविध्य पृथ्वी पर समान रूप से वितरित नहीं है; भूमध्य रेखा के पास के क्षेत्र में उष्ण जलवायु और उच्च प्राथमिक उत्पादन के परिणामस्वरूप यह सामान्यतः उष्णकटिबंधीय क्षेत्रों में अधिक होता है। उष्णकटिबन्धीय वन परितन्त्र पृथ्वी पृष्ठ के 10% से कम को आच्छादित करते हैं और इसमें विश्व की लगभग 90% प्रजातियाँ शामिल हैं। सामुद्रिक जैव वैविध्य सामान्यतः पश्चिमी प्रशान्त क्षेत्र में तटों के साथ अधिक होती है, जहाँ समुद्र पृष्ठ तापमान सर्वाधिक होता है, और सभी महासागरों में मध्य अक्षांशीय बन्ध में होता है। प्रजाति वैविध्य में अक्षांशीय ढाल हैं। जैववैविध्य साधारणतः तप्तस्थलों में समूहीकृत होती है, और समय के साथ बढ़ती जा रही है, किन्तु वनोन्मूलन के प्राथमिक परिणाम के रूप में भविष्य में धीमी होने की संभावना होगी। इसमें विकासवादी, पारिस्थितिक और सांस्कृतिक प्रक्रियाएँ शामिल हैं जो जीवन को बनाए रखती हैं।
मानवोद्भव के बाद की अवधि में एक निरन्तर जैव वैविध्य में क्षति और अनुवांशिक वैविध्य के साथ-साथ होलोसीन विलुप्त होने का नाम दिया गया है, और इसे अक्सर षष्ठ सामूहिक विलुप्त होने के रूप में सन्दर्भित किया जाता है। क्षति मुख्य रूप से मानव प्रभावों, विशेष रूप से आवास विनाश के कारण होती है। इसके विपरीत, जैववैविध्य मानव स्वास्थ्य पर कई प्रकार से सकारात्मक प्रभाव डालती है, यद्यपि कुछ नकारात्मक प्रभावों का अध्ययन किया गया है।",275,जैव
मोतीलाल नेहरू राष्ट्रीय प्रौद्योगिकी संस्थान इलाहाबाद,"मोतीलाल नेहरू राष्ट्रीय तकनीकी संस्थान उत्तर प्रदेश के इलाहाबाद में स्थित भारत का प्रमुख राष्ट्रीय प्रौद्योगिकी संस्थान है। इसका पूर्व नाम 'मोतीलाल नेहरू क्षेत्रीय इंजीनियरिंग कालेज' था। इसकी स्थापना १९६१ में की गई थी और २६ जून २००२ को इसे राष्‍ट्रीय प्रौद्योगिकी संस्थान का दर्जा दिया गया। 
इस संस्थान में आठ विभाग हैं। यह संस्थान सिविल इंजीनियरी, विद्युत इंजीनियरी, अभियांत्रिकी इंजीनियरी, कम्प्यूटर विज्ञान इंजीनियरी, इलैक्ट्रानिकी इंजीनियरी, उत्पादन और औद्योगिक इंजीनियरी, रसायन इंजीनियरी, जैव प्रौद्योगिकी इंजीनियरी तथा सूचना प्रौद्योगिकी जैसे विषेयों में चार वर्षीय अवर स्नातक पाठयक्रम चलाता है। यह संस्थान १३ एम.टेक कार्यक्रमों तथा मास्टर ऑफ कंप्यूटर एप्लीकेशन (एमसीए) एवं मास्टर ऑफ मैनेजमेंट स्टजीज (एमएमएस) का भी संचालन करता है।
वर्तमान में संस्थान ९ प्रौद्योगिकी स्नातक, १९ प्रौद्योगिकी निष्णात (अंशकालिक सहित), कंप्यूटर अनुप्रयोग में स्नातकोत्तर (एम्. सी. ए. ), प्रबंधन में स्नातकोत्तर (एम्. बी. ए.), विज्ञान के क्षेत्र में निष्णात (एम्. एस. सी.)( गणित और वैज्ञानिक संगणन ), और समाज कार्य निष्णात (एम्. एस. डब्लू.) में शिक्षा प्रदान करता है तथा उम्मीदवारों को पी.एच.डी डिग्री पाठ्यक्रम के लिए पंजीकृत भी करता है। संस्थान एम. टेक (प्रौद्योगिकी निष्णात) और पीएच.डी. पाठ्यक्रमो के लिए गुणवत्ता सुधार कार्यक्रम के केन्द्र के रूप में भारत सरकार द्वारा मान्यता प्राप्त है।",196,जैव
"राष्ट्रीय कोशिका विज्ञान केन्द्र, पुणे","राष्ट्रीय कोशिका विज्ञान केन्द्र, पुणे (एनसीसीएस) पशु सेल संवर्धन के राष्ट्रीय आधान के रूप में स्थापित किया गया था। इसके पास पशु ऊतक संवर्धन में जनशक्ति विकास कार्यक्रमों का आयोजन करने, शोर्धकत्ताओं और जैवरासायनिक विज्ञान में संस्थानों को अवसंरचनात्मक सुविधाएँ प्रदान करने और संबंधित क्षेत्रों में स्टेट-आफ-दी-आर्ट अनुसंधान व विकास का आयोजन करने का अधिदेश भी है।",57,जैव
