title,content,word_count,topic
इतिहास-लेख,"इतिहास-लेख या इतिहास-शास्त्र (Historiography) से दो चीजों का बोध होता है- (१) इतिहास के विकास एवं क्रियापद्धति का अध्ययन तथा (२) किसी विषय के इतिहास से सम्बन्धित एकत्र सामग्री। इतिहासकार इतिहासशास्त्र का अध्ययन विषयवार करते हैं, जैसे- भारत का इतिहास, जापानी साम्राज्य का इतिहास आदि।
इतिहास लेखन निरन्तर चलने वाली एक प्रक्रिया है। मानव समाज के क्रिया-कलापों का क्रमबद्ध विवरण हमें 500 ई. पूर्व से ही प्राप्त हो सका है। सबसे पहले इतिहास लेखन का क्रमबद्ध विवरण यूनानी विद्वान हेरोडोट्स के द्वारा किया गया था। उसने 500 ई.पू. से लेखन कार्य शुरू किया था। इस प्रकार हेरोडोट्स को ही प्रथम ऐतिहासिक लेखक के रूप में जाना जाता हैं। हेरोडोट्स के बाद यूनान में लेखक थ्यूसीडाइड्स का नाNitesh
म विशेष रूप से उल्लेखनीय है। वही 19वीं शताब्दी में 'रैन्क' नामक शख्स ने इतिहास को वैज्ञानिक आधार पर लिखकर अपनी रचना को जर्मनी में प्रकाशित करवाया था। फिर दुनिया के अन्य देशों विशेषकर भारत, फ्रांस, , इटली,अरब आदि में इतिहास लेखन चालू हुआ, वर्तमान में ऑगस्ट कामप्टे का प्रत्यक्षवाद इतिहास लेखन प्रचलन में हैं, क्योंकि इसमें वैज्ञानिक आधार पर इतिहास लेखन किया जाता हैं।",182,इतिहास
सैनिक इतिहास,"सैन्य इतिहास (Military history), मानविकी की वह विधा है जो मानव इतिहास के सशस्त्र संघर्षों का लेखा-जोखा तथा उसका समाज, संस्कृति एवं अर्थव्यवस्था आदि पर प्रभाव का अध्ययन करता है।",30,इतिहास
कश्मीर का इतिहास,कश्मीर का नाम ऋषि कश्यप के नाम पर बसाया गया था। और कश्मीर के पहले राजा भी महर्षि कश्यप ही थे।  उन्होंने अपने सपनों का कश्मीर बनाया था। कश्मीर घाटी में सर्वप्रथम कश्यप समाज निवास करता था| भारतीय उपमहाद्वीप के सबसे उत्तरी भौगोलिक क्षेत्र कश्मीर का इतिहास अति प्राचीन काल से आरम्भ होता है।,54,इतिहास
अफ़्रीका का इतिहास,अफ्रीका का इतिहास को मानव विकास का इतिहास भी कहा जा सकता है। मानव सभ्यता की नींव पूर्वी अफ्रीका में होमो सेपियन्स प्रजाति के वानर द्वारा रखी गयी। यही प्रजाती आज के आधुनिक मनुष्य की पूर्वज प्रजाति है। लिखित इतिहास में सबसे पहले वर्णन मिलता है मिस्र सभ्यता का जो नील नदी के समीप ईसा से ४००० वर्ष पूर्व प्रारंभ हुई।,61,इतिहास
भारतीय इतिहास की समयरेखा,"यह भारतीय इतिहास की समयरेखा है, जिसमें भारत और इसके पूर्ववर्ती राज्यों में महत्वपूर्ण कानूनी और क्षेत्रीय परिवर्तन और राजनीतिक घटनाएं शामिल हैं। पाकिस्तान, बांग्लादेश एवं भारत एक साझा इतिहास के भागीदार हैं, इसलिए भारतीय इतिहास की इस समय रेखा में सम्पूर्ण भारतीय उपमहाद्वीप के इतिहास की झलक है।",49,इतिहास
बिहार का इतिहास,"बिहार के इतिहास को तीन काल-खण्डों में बांटकर देखा जा सकता है।

प्राचीन इतिहास
मध्यकालीन इतिहास
नवीन इतिहास

बिहार भारत के पूर्व भाग में स्थित एक विशेष राज्य है, जो कि  ऐतिहसिक दृष्टिकोण से भारत का सबसे बड़ा केंद्र है, या फिर ऐसा कहना गलत नहीं होगा , कि  बिहार के बिना भारत अधुरा है। चिरांद, छपरा से ११ किलोमीटर स्थित, सारण जिला का सबसे महत्वपूर्ण पुरातत्व स्थल (2000 ईस्वी पूर्व) है। बौध धर्म के लोगो द्वारा यहाँ विहार करने के कारण इस राज्य का नाम बिहार पड़ा.इसी पावन भूमि पर महाबोधि मंदिर स्थित  है। बिहार की पावन भूमि पर अनेक संतो का जन्म हुआ, इसी पावन भूमि पर दुनिया के बहुत से हिस्सों में लोग पढना लिखना भी नहीं जानते थे, उस समय शिक्षा का सबसे बड़ा केंद्र, नालंदा विश्वविद्यालय बिहार की राजधानी पाटलिपुत्र वर्तमान में पटना में स्थित था। बिहार की ही पावन भूमि पर अशोक, अजातशत्रु, बिम्बिसार और अन्य महान राजाओं का जन्म हुआ। आज़ाद भारत के प्रथम राष्ट्रपति  डॉक्टर राजेंद्र प्रसाद  का जन्म भी बिहार में ही हुआ है। सिक्खों के दसवे गुरु गोविद सिंह का जन्म भी बिहार की राजधानी पटना में हुआ। आज भी भारत के सबसे ज्यादा भारतीय प्रशासनिक अधिकारी बिहार से ही निकलते हैं, लेकिन लगातार विदेशियों के आक्रमण और नेताओं के घटिया राजनीति  के कारण बिहार भारत के सबसे गरीब और पिछड़े राज्यों में से एक हो गया है। विश्व में शिक्षा के केंद्र का गौरव प्राप्त करने वाले इस राज्य में साक्षरता दर अन्य राज्यों से कम हो गई है, और रोजगार न मिलने के कारण पलायन एक बहुत बड़ी समस्या बन चुका है।",264,इतिहास
गोवा का इतिहास,"गोवा के लंबे इतिहास की जड़ें प्रागैतिहासिक काल तक जातीं हैं। ]]

गोवा के प्राचीन इतिहास का आरम्भ तीसरी सदी इसा पूर्व से शुरु होती है जब यहाँ मौर्य वंश के शासन की स्थापना हुई थी। बाद में पहली सदी के आरम्भ में इस पर कोल्हापुर के सातवाहन वंश के शासकों का अधिकार स्थापित हुआ और फिर बादामी के चालुक्य शासकों ने इसपर 580 इसवी से 750 इसवी पर राज किया।",71,इतिहास
अभिकलन का इतिहास,अभिकलन के इतिहास में केवल अभिकलन का हार्डवेयर या आधुनिक अभिकलन प्रौद्योगिकी ही नहीं है बल्कि इसके अतिरिक्त भी बहुत कुछ है। अभिकलन के इतिहास में अन्य बातों के अतिरिक्त कलम और कागज या चाक और स्लेट पर अभिकलन करने की विधियाँ (पहाड़ा की सहायता से या बिना पहाड़ा के) भी शामिल हैं।,53,इतिहास
असम का इतिहास,"असम का इतिहास भारतीय आर्य, तिब्बता-बर्मी और ऑस्ट्रो एशियाई संस्कृति के एक अच्छे मिश्रण की कहानी है।",17,इतिहास
केरल का इतिहास,केरल भारत का एक दक्षिणी राज्य है जिसके प्रागैतिहासिक मानवों के बारे में कम ही पता है। मुख्यतः चेर शासनकाल से ही उनका इतिहास आरंभ होता है।,27,इतिहास
वैकल्पिक इतिहास,वैकल्पिक इतिहास या विकल्प इतिहास कहानियों से युक्त कपोलकल्पना की एक विधा है जिसमें एक या एक से अधिक ऐतिहासिक घटनाएँ भिन्न रूप से घटती हैं।,26,इतिहास
हिन्दी भाषा का इतिहास,"हिन्दी भाषा का इतिहास लगभग एक हजार वर्ष पुराना माना गया है। सामान्यतः प्राकृत की अन्तिम अपभ्रंश अवस्था से ही हिन्दी साहित्य का आविर्भाव स्वीकार किया जाता है। उस समय अपभ्रंश के कई रूप थे और उनमें सातवीं-आठवीं शताब्दी से ही 'पद्य' रचना प्रारम्भ हो गयी थी। हिन्दी भाषा व साहित्य के जानकार अपभ्रंश की अंतिम अवस्था 'अवहट्ट' से हिन्दी का उद्भव स्वीकार करते हैं। चन्द्रधर शर्मा 'गुलेरी' ने इसी अवहट्ट को 'पुरानी हिन्दी' नाम दिया।
साहित्य की दृष्टि से पद्यबद्ध जो रचनाएँ मिलती हैं वे दोहा रूप में ही हैं और उनके विषय, धर्म, नीति, उपदेश आदि प्रमुख हैं। राजाश्रित कवि और चारण नीति, शृंगार, शौर्य, पराक्रम आदि के वर्णन से अपनी साहित्य-रुचि का परिचय दिया करते थे। यह रचना-परम्परा आगे चलकर शौरसेनी अपभ्रंश या प्राकृताभास हिन्दी में कई वर्षों तक चलती रही। पुरानी अपभ्रंश भाषा और बोलचाल की देशी भाषा का प्रयोग निरन्तर बढ़ता गया। इस भाषा को विद्यापति ने 'देसी भाषा' कहा है, किन्तु यह निर्णय करना सरल नहीं है कि 'हिन्दी' शब्द का प्रयोग इस भाषा के लिए कब और किस देश में प्रारम्भ हुआ। हाँ, इतना अवश्य कहा जा सकता है कि प्रारम्भ में 'हिन्दी' शब्द का प्रयोग विदेशी मुसलमानों ने किया था। इस शब्द से उनका तात्पर्य 'भारतीय भाषा' का था।",207,इतिहास
