title,content,word_count,topic
राजनीतिक भूगोल,"राजनीतिक भूगोल मानव भूगोल की वह शाखा है जो राजनितिक निषपत्ति के रूप में सामने आने वाले भौगोलिक स्वरूप और भौगोलिक स्वरूप द्वारा निर्धारित होने वाली राजनीति की प्रक्रियाओं का अध्ययन करता है।[उद्धरण चाहिए] परंपरागत रूप से राजनितिक भूगोल में विश्लेषण के लिए त्रिस्तरीय संरचना का उपयोग किया जाता है। इसके अध्ययन के केंद्र में राष्ट्र होता है इसके ऊपर अंतर्राष्ट्रीय संबंधों या भू-राजनीति का तथा निचले स्तर पर स्थानिय क्षेत्रों का अध्ययन किया जाता है।[उद्धरण चाहिए] लोग, देश औ्र क्षेत्र के पारस्परिक संबंधों की पड़ताल को सारांश रूप में इस उप-अनुसासन की प्राथमिक चिंताओं के रूप में रेखांकित किया जा सकता है।[उद्धरण चाहिए]",104,भू-राजनीति
सामरिक भूगोल,"सामरिक भूगोल (अंग्रेज़ी: Strategic geography) एक चिंतन के रूप में उन स्थानिक क्षेत्रों पर नियंत्रण या पहुंच से संबंधित है, जिनसे राष्ट्र की सुरक्षा और समृद्धि पर प्रभाव पड़ता है। कौन-से क्षेत्र स्थानिक क्षेत्र माने जाएँगे- यह मानवीय आवश्यकताओं और विकास के साथ बदलता रहता है, और बदले में इससे सामरिक भूगोल भी बदलता है। इस विषय को मानव भूगोल का, या अधिक मोटे तौर पर भूगोल का भाग माना जाना चाहिए। यह भूस्थिरता से भी संबंधित है।",78,भू-राजनीति
रायसीना संवाद,"रायसीना संवाद  एक बहुपक्षीय सम्मेलन है जो नई दिल्ली, भारत में प्रतिवर्ष आयोजित किया जाता है। 2016 में अपनी स्थापना के बाद, सम्मेलन भारत के भू-राजनीति और भू-अर्थशास्त्र पर प्रमुख सम्मेलन के रूप में उभरा है। सम्मेलन की मेजबानी भारत के विदेश मन्त्रालय के सहयोग से एक स्वतन्त्र विचारक समूह /प्रबुद्ध मण्डल ( थिङ्क् टैङ्क् Think Tank ) ऑब्जर्वर रिसर्च फाउण्डेशन द्वारा की जाती है।
सम्मेलन को बहु-हितधारक, क्रॉस-सेक्टोरल चर्चा के रूप में संरचित किया गया है, जिसमें विभिन्न वैश्विक नीति-निर्माता शामिल हैं, जिनमें राज्य के प्रमुख, मन्त्री और स्थानीय सरकारी अधिकारी भी भाग लेते हैं। इसके अलावा संवाद प्रमुख, निजी क्षेत्र के अधिकारियों के साथ-साथ मीडिया और शिक्षाविदों के सदस्यों का भी स्वागत करता है।  इसे सिंगापुर के शाङ्गरी-ला डायलॉग की तर्ज पर बनाया गया है।
 रायसीना संवाद  नाम रायसीना पहाड़ी से आया है जहाँ पर राष्ट्रपति भवन स्थित है।",141,भू-राजनीति
अंगोल गृह युद्ध,"अंगोला गृह युद्ध १९७५ से २००२ तक चला, जो 20वीं सदी के सबसे लंबे और जटिल संघर्षों में से एक था। यह युद्ध अफ्रीकी मुक्ति संग्राम, शीत युद्ध की भू-राजनीति, और आंतरिक गुटीय संघर्षों का मेल था। यह संघर्ष औपनिवेशिक शासन के अंत के बाद शुरू हुआ और इसमें स्थानीय जातीय, राजनीतिक और वैचारिक विभाजन गहराई से उभरकर सामने आए।",60,भू-राजनीति
भूगोल,"भूगोल (अंग्रेज़ी: Geography) शब्द दो शब्दों से मिलकर बना है- भू + गोल। यहाँ भू शब्द का तात्पर्य पृथ्वी और गोल शब्द का तात्पर्य उसके गोल आकार से है। यह एक विज्ञान है जिसके द्वारा पृथ्वी के ऊपरी स्वरुप और उसके प्राकृतिक विभागों (जैसे पहाड़, महाद्वीप, देश, नगर, नदी, समुद्र, झील, जल-संधियाँ, वन आदि) का ज्ञान होता है। प्राकृतिक विज्ञानों के निष्कर्षों के बीच कार्य-कारण संबंध स्थापित करते हुए पृथ्वीतल की विभिन्नताओं का मानवीय दृष्टिकोण से अध्ययन ही भूगोल का सार तत्व है। पृथ्वी की सतह पर जो स्थान विशेष हैं उनकी समताओं तथा विषमताओं का कारण और उनका स्पष्टीकरण भूगोल का निजी क्षेत्र है।
सर्वप्रथम प्राचीन यूनानी विद्वान इरैटोस्थनिज़ ने भूगोल को धरातल के एक विशिष्टविज्ञान के रूप में मान्यता दी। जिओग्राफिया शब्द का पहला रिकॉर्ड किया गया उपयोग ग्रीक विद्वान इरैटोस्थनिज़ (276-194 ईसा पूर्व) की एक पुस्तक के शीर्षक के रूप में था।  इसके बाद हिरोडोटस तथा रोमन विद्वान स्ट्रैबो तथा क्लाडियस टॉलमी ने भूगोल को सुनिश्चित स्वरुप प्रदान किया।
हालांकि भूगोल पृथ्वी से विशिष्ट रूप से जुड़ा है फिर भी ग्रह विज्ञान के क्षेत्र में अन्य खगोलीय पिंडों के लिए कई अवधारणाओं को अधिक व्यापक रूप से लागू किया जा सकता है। ऐसी ही एक अवधारणा, वाल्डो टॉबलर द्वारा प्रस्तावित भूगोल का पहला नियम है, "" हर चीज अन्य हर चीज से संबंधित है, लेकिन निकट की चीजें दूर की चीजों से अधिक संबंधित हैं।"" भूगोल को ""विश्व अनुशासन"" और ""मानव और भौतिक विज्ञान के बीच का पुल कहा गया है।""",244,भू-राजनीति
उत्तराखण्ड का भूगोल,उत्तराखण्ड भौगोलिक रूप से भारत के उत्तर में ३०० २०' उत्तरी अक्षांश ७८० ०४' पूर्वी रेखांश से लेकर ३०० ३३' उत्तरी अक्षांश ७८० ०६' पूर्वी रेखांश पर है। इसके पूर्व में नेपाल और उत्तर में तिब्बत(चीन) है। देश के भीतर उत्तर प्रदेश दक्षिण में और हिमाचल प्रदेश उत्तर पश्चिम में इसके पड़ोसी हैं। उत्तराखण्ड के दो मण्डल हैं: कुमाऊँ और गढ़वाल।,61,भू-राजनीति
नवयथार्थवाद (अन्तर्राष्ट्रीय सम्बंध),"नवयथार्थवाद या संरचनात्मक यथार्थवाद (अंग्रेज़ी- Neo realism और structural realism) अंतरराष्ट्रीय संबंधों का एक सिद्धांत है जो कहता है कि शक्ति अंतर्राष्ट्रीय संबंधों में सबसे महत्वपूर्ण कारक है। इसे सबसे पहले केनेथ वाल्ट्ज ने 1979 की अपनी पुस्तक थ्योरी ऑफ़ इंटरनेशनल पॉलिटिक्स में उल्लिखित किया गया था।  नवउदारवाद के साथ-साथ,  नवयथार्थवाद अंतर्राष्ट्रीय संबंधों के दो सबसे प्रभावशाली समकालीन दृष्टिकोणों में से एक है। यही दो दृष्टिकोण पिछले तीन दशकों से अंतरराष्ट्रीय संबंध सिद्धांत पर हावी रहे हैं।   नवयथार्थवाद उत्तरी अमेरिकी राजनीति विज्ञान  से उभरा, और इसने ई. एच. कार, हंस मोर्गेंथाऊ, और रीनहोल्ड निबुहर की शास्त्रीय यथार्थवादी परंपरा को पुनर्निर्मित किया।
नवयथार्थवाद को रक्षात्मक और आक्रामक नवयथार्थवाद में विभाजित किया गया है।",112,भू-राजनीति
इथोपिया,"इथियोपिया (गिइज़: ኢትዮጵያ, अफ़ार: Itiyoppiya, ओरोमो: Itoophiyaa, सोमाली: Itoobiya) अफ़्रीका के सींग में स्थित एक स्थल-रुद्ध देश है जो सरकारी तौर पर इथियोपिया संघीय लोकतांत्रिक गणराज्य के रूप में जाना जाता है। यह अफ़्रीका का दूसरा सबसे ज़्यादा जनसंख्या वाला देश है और इसमें 11 करोड़ से अधिक लोग बसे हुए हैं। क्षेत्रफल के हिसाब से यह अफ़्रीका का दसवाँ सबसे बड़ा देश है। इसकी राजधानी अदीस अबाबा है। इथियोपिया सूडान से दक्षिणपूर्व में, इरिट्रिया से दक्षिण में, जिबूती और सोमालिया से पश्चिम में, केन्या से उत्तर में और दक्षिण सूडान से पूर्व में स्थित है। यह दुनिया का सबसे अधिक जनसंख्या वाला स्थल-रुद्ध देश है।",106,भू-राजनीति
नोखड़ा,"नोखड़ा राजस्थान राज्य के बाड़मेर जिले के गुड़ामालाणी विधानसभा क्षेत्र में स्थित एक तहसील हैं।
जो को बाड़मेर जिला मुख्यालय से केवल 40 किलोमीटर दूर स्थित हैं।
नोखड़ा, गुड़ामालानी विधानसभा का तीसरा सबसे बड़ा कस्बा हैं, यह पंचायत समिति योग्य होते हुए भी तुष राजनीति की वजह से एक छोटा सा गांव आडेल को पंचायत समिति बनाया गया !
तहसील नोखड़ा में 3 भू-अभिलेख निरीक्षक वृत्त, 12 पटवार मण्डल एवं 113 राजस्व ग्राम शामिल हैं ।
नोखड़ा में राजकीय महाविद्यालय,सामुदायिक स्वास्थ्य केन्द्र, वृद्धावस्था हॉल, बिजली घर, राजकीय आदर्श उच्च माध्यमिक विद्यालय तथा 2 निजी विद्यालयें हैं।",96,भू-राजनीति
पश्चिमी मोर्चा (द्वितीय विश्व युद्ध),"पश्चिमी मोर्चा द्वितीय विश्व युद्ध का एक प्रमुख सैन्य थिएटर था, जिसमें डेनमार्क, नॉर्वे, लक्समबर्ग, बेल्जियम, नीदरलैंड्स, यूनाइटेड किंगडम, फ्रांस और जर्मनी शामिल थे। इतालवी मोर्चा को एक अलग, लेकिन संबंधित थिएटर माना जाता है। पश्चिमी मोर्चे का 1944-1945 का चरण संयुक्त राज्य अमेरिका द्वारा यूरोपीय थिएटर के रूप में नामित किया गया था, जबकि इटली को भूमध्यसागरीय थिएटर के तहत रखा गया, जिसमें उत्तरी अफ्रीकी अभियान भी शामिल था। पश्चिमी मोर्चे को दो बड़े चरणों में विभाजित किया गया था। पहले चरण में मई और जून 1940 में लक्समबर्ग, नीदरलैंड्स, बेल्जियम और फ्रांस का आत्मसमर्पण हुआ, जिसके बाद जर्मनी और ब्रिटेन के बीच हवाई युद्ध हुआ, जो ब्रिटेन की लड़ाई के साथ चरम पर पहुंचा। दूसरे चरण में बड़े पैमाने पर भूमि युद्ध हुआ, जिसे एक विशाल सामरिक हवाई युद्ध द्वारा समर्थन प्राप्त था, जो 1944 में नॉर्मंडी में मित्र देशों के लैंडिंग के साथ शुरू हुआ और 1945 मई में जर्मनी के पराजय के साथ समाप्त हुआ।",159,भू-राजनीति
